method,budget,scope,value,units,mean_CollisionCount,mean_CriticalCount,mean_SeveritySum,mean_CVS,mean_F,mean_NewHistoricalFailureCount,mean_selection_seconds
CoRe-Marginal,50,heterogeneity,mcts_cv,3,0.3333333333333333,8.666666666666666,4.5,3.8333333333333335,0.025782290157416166,0.0,0.618665499961935
TargetOnlyGP-Marginal,10,heterogeneity,mcts_cv,3,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.004233999105487308,0.0,0.6249136333353817
TargetOnlyGP-Marginal,20,heterogeneity,mcts_cv,3,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.004233999105487308,0.0,0.6249136333353817
TargetOnlyGP-Marginal,30,heterogeneity,mcts_cv,3,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.008440468357727401,0.0,0.6249136333353817
TargetOnlyGP-Marginal,50,heterogeneity,mcts_cv,3,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.00974730502618464,0.0,0.6249136333353817
Random,10,heterogeneity,mcts_cv,60,0.0,0.3,0.15,0.15,0.0012789165499138633,0.0,0.00022451334128466746
Random,20,heterogeneity,mcts_cv,60,0.0,0.5,0.25,0.25,0.001820472287771846,0.0,0.00022451334128466746
Random,30,heterogeneity,mcts_cv,60,0.0,0.7333333333333333,0.36666666666666664,0.36666666666666664,0.003131193764976501,0.0,0.00022451334128466746
Random,50,heterogeneity,mcts_cv,60,0.0,1.3,0.65,0.6333333333333333,0.005730211256446424,0.0,0.00022451334128466746
FPS-Risk,10,heterogeneity,ppo_ece,3,0.0,8.0,4.0,3.1666666666666665,0.028794098287874992,0.0,0.0987260666443035
FPS-Risk,20,heterogeneity,ppo_ece,3,0.0,13.333333333333334,6.666666666666667,4.333333333333333,0.03766816975146101,0.0,0.0987260666443035
FPS-Risk,30,heterogeneity,ppo_ece,3,0.0,19.333333333333332,9.666666666666666,5.5,0.050101364266995886,0.0,0.0987260666443035
FPS-Risk,50,heterogeneity,ppo_ece,3,0.0,28.333333333333332,14.166666666666666,7.333333333333333,0.06240100076386287,0.0,0.0987260666443035
FPS-Severity,10,heterogeneity,ppo_ece,3,0.0,8.0,4.0,3.1666666666666665,0.028794098287874992,0.0,0.08995299995876849
FPS-Severity,20,heterogeneity,ppo_ece,3,0.0,13.333333333333334,6.666666666666667,4.333333333333333,0.03766816975146101,0.0,0.08995299995876849
FPS-Severity,30,heterogeneity,ppo_ece,3,0.0,19.333333333333332,9.666666666666666,5.5,0.050101364266995886,0.0,0.08995299995876849
FPS-Severity,50,heterogeneity,ppo_ece,3,0.0,28.333333333333332,14.166666666666666,7.333333333333333,0.06240100076386287,0.0,0.08995299995876849
FPS-Balanced,10,heterogeneity,ppo_ece,3,0.0,6.0,3.0,2.5,0.022424884821948,0.0,0.10647946665994823
FPS-Balanced,20,heterogeneity,ppo_ece,3,0.0,11.0,5.5,4.0,0.03398180147722343,0.0,0.10647946665994823
FPS-Balanced,30,heterogeneity,ppo_ece,3,0.0,14.666666666666666,7.333333333333333,5.0,0.04315963723116432,0.0,0.10647946665994823
FPS-Balanced,50,heterogeneity,ppo_ece,3,0.0,21.0,10.5,6.333333333333333,0.056284987158161576,0.0,0.10647946665994823
FPS-Marginal,10,heterogeneity,ppo_ece,3,0.0,4.333333333333333,2.1666666666666665,1.8333333333333333,0.023826299795682113,0.0,0.5030630000013238
FPS-Marginal,20,heterogeneity,ppo_ece,3,0.0,11.0,5.5,4.666666666666667,0.04184049433582889,0.0,0.5030630000013238
FPS-Marginal,30,heterogeneity,ppo_ece,3,0.0,15.666666666666666,7.833333333333333,5.5,0.050826725394551873,0.0,0.5030630000013238
FPS-Marginal,50,heterogeneity,ppo_ece,3,0.0,23.333333333333332,11.666666666666666,6.833333333333333,0.06683801938627837,0.0,0.5030630000013238
MeanResidual-Risk,10,heterogeneity,ppo_ece,3,0.0,8.333333333333334,4.166666666666667,3.6666666666666665,0.028713712420795387,0.0,0.18668726664812615
MeanResidual-Risk,20,heterogeneity,ppo_ece,3,0.0,13.666666666666666,6.833333333333333,4.666666666666667,0.03915000509895388,0.0,0.18668726664812615
MeanResidual-Risk,30,heterogeneity,ppo_ece,3,0.0,18.666666666666668,9.333333333333334,6.0,0.04728809477940173,0.0,0.18668726664812615
MeanResidual-Risk,50,heterogeneity,ppo_ece,3,0.0,29.0,14.5,7.5,0.0590496094893233,0.0,0.18668726664812615
MeanResidual-Marginal,10,heterogeneity,ppo_ece,3,0.0,5.666666666666667,2.8333333333333335,2.8333333333333335,0.04714955723010564,0.0,0.5973417666585495
MeanResidual-Marginal,20,heterogeneity,ppo_ece,3,0.0,10.0,5.0,4.666666666666667,0.05812105166489612,0.0,0.5973417666585495
MeanResidual-Marginal,30,heterogeneity,ppo_ece,3,0.0,13.333333333333334,6.666666666666667,5.666666666666667,0.06164651598213259,0.0,0.5973417666585495
MeanResidual-Marginal,50,heterogeneity,ppo_ece,3,0.0,21.333333333333332,10.666666666666666,6.833333333333333,0.06766532830740558,0.0,0.5973417666585495
CoRe-Risk,10,heterogeneity,ppo_ece,3,0.0,7.666666666666667,3.8333333333333335,3.0,0.024654096128423758,0.0,0.2131558666781833
CoRe-Risk,20,heterogeneity,ppo_ece,3,0.0,14.333333333333334,7.166666666666667,4.166666666666667,0.04170344786938782,0.0,0.2131558666781833
CoRe-Risk,30,heterogeneity,ppo_ece,3,0.0,19.666666666666668,9.833333333333334,5.333333333333333,0.05058220609850491,0.0,0.2131558666781833
CoRe-Risk,50,heterogeneity,ppo_ece,3,0.0,31.666666666666668,15.833333333333334,8.0,0.06590417307269701,0.0,0.2131558666781833
CoRe-Marginal,10,heterogeneity,ppo_ece,3,0.0,3.0,1.5,1.5,0.02843216050820308,0.0,0.6141822000111764
CoRe-Marginal,20,heterogeneity,ppo_ece,3,0.0,10.333333333333334,5.166666666666667,4.333333333333333,0.04630613584110462,0.0,0.6141822000111764
CoRe-Marginal,30,heterogeneity,ppo_ece,3,0.0,14.666666666666666,7.333333333333333,5.166666666666667,0.05255036148969736,0.0,0.6141822000111764
CoRe-Marginal,50,heterogeneity,ppo_ece,3,0.0,21.666666666666668,10.833333333333334,6.833333333333333,0.0618588860427198,0.0,0.6141822000111764
TargetOnlyGP-Marginal,10,heterogeneity,ppo_ece,3,0.0,1.0,0.5,0.3333333333333333,0.011042834741736153,0.0,0.6181961000353718
TargetOnlyGP-Marginal,20,heterogeneity,ppo_ece,3,0.0,2.6666666666666665,1.3333333333333333,0.8333333333333334,0.01886203590253882,0.0,0.6181961000353718
TargetOnlyGP-Marginal,30,heterogeneity,ppo_ece,3,0.0,5.666666666666667,2.8333333333333335,2.1666666666666665,0.033163679471525216,0.0,0.6181961000353718
TargetOnlyGP-Marginal,50,heterogeneity,ppo_ece,3,0.0,8.666666666666666,4.333333333333333,3.3333333333333335,0.03941446355902679,0.0,0.6181961000353718
Random,10,heterogeneity,ppo_ece,60,0.0,1.3333333333333333,0.6666666666666666,0.65,0.010381400381794165,0.0,0.0002144016713524858
Random,20,heterogeneity,ppo_ece,60,0.0,2.3666666666666667,1.1833333333333333,1.1166666666666667,0.01740121531516373,0.0,0.0002144016713524858
Random,30,heterogeneity,ppo_ece,60,0.0,3.533333333333333,1.7666666666666666,1.65,0.022689942833554935,0.0,0.0002144016713524858
Random,50,heterogeneity,ppo_ece,60,0.0,6.166666666666667,3.0833333333333335,2.85,0.03616621700520772,0.0,0.0002144016713524858
NoComposition,10,overall,all,12,0.0,5.333333333333333,2.6666666666666665,2.6666666666666665,0.051404061589875406,0.25,0.6196712083377255
NoComposition,10,coverage,leave_one_out,12,0.0,5.333333333333333,2.6666666666666665,2.6666666666666665,0.051404061589875406,0.25,0.6196712083377255
NoComposition,10,heterogeneity,idm_mobil,3,0.0,7.333333333333333,3.6666666666666665,3.6666666666666665,0.07434632055184735,0.0,0.6371605000070607
NoComposition,20,overall,all,12,0.0,12.083333333333334,6.041666666666667,5.666666666666667,0.07314497647406822,2.3333333333333335,0.6196712083377255
NoComposition,20,coverage,leave_one_out,12,0.0,12.083333333333334,6.041666666666667,5.666666666666667,0.07314497647406822,2.3333333333333335,0.6196712083377255
NoComposition,20,heterogeneity,idm_mobil,3,0.0,16.0,8.0,7.666666666666667,0.09983228697310909,0.0,0.6371605000070607
NoComposition,30,overall,all,12,0.0,18.916666666666668,9.458333333333334,8.208333333333334,0.08750921712735871,4.333333333333333,0.6196712083377255
NoComposition,30,coverage,leave_one_out,12,0.0,18.916666666666668,9.458333333333334,8.208333333333334,0.08750921712735871,4.333333333333333,0.6196712083377255
NoComposition,30,heterogeneity,idm_mobil,3,0.0,25.333333333333332,12.666666666666666,11.333333333333334,0.11427537461368213,0.0,0.6371605000070607
NoComposition,50,overall,all,12,0.08333333333333333,29.75,14.916666666666666,11.291666666666666,0.10494602944603164,8.166666666666666,0.6196712083377255
NoComposition,50,coverage,leave_one_out,12,0.08333333333333333,29.75,14.916666666666666,11.291666666666666,0.10494602944603164,8.166666666666666,0.6196712083377255
NoComposition,50,heterogeneity,idm_mobil,3,0.0,44.0,22.0,15.5,0.1300708502958466,0.0,0.6371605000070607
NoNull,10,overall,all,12,0.0,5.333333333333333,2.6666666666666665,2.6666666666666665,0.048179380855764724,0.0,0.6202521583181806
NoNull,10,coverage,leave_one_out,12,0.0,5.333333333333333,2.6666666666666665,2.6666666666666665,0.048179380855764724,0.0,0.6202521583181806
NoNull,10,heterogeneity,idm_mobil,3,0.0,7.666666666666667,3.8333333333333335,3.8333333333333335,0.07525966249427017,0.0,0.6155350666958839
NoNull,20,overall,all,12,0.0,11.666666666666666,5.833333333333333,5.333333333333333,0.06630017542581076,0.0,0.6202521583181806
NoNull,20,coverage,leave_one_out,12,0.0,11.666666666666666,5.833333333333333,5.333333333333333,0.06630017542581076,0.0,0.6202521583181806
NoNull,20,heterogeneity,idm_mobil,3,0.0,16.0,8.0,7.333333333333333,0.0985799958670741,0.0,0.6155350666958839
NoNull,30,overall,all,12,0.0,18.333333333333332,9.166666666666666,7.75,0.07810161142286286,0.0,0.6202521583181806
NoNull,30,coverage,leave_one_out,12,0.0,18.333333333333332,9.166666666666666,7.75,0.07810161142286286,0.0,0.6202521583181806
NoNull,30,heterogeneity,idm_mobil,3,0.0,24.666666666666668,12.333333333333334,10.833333333333334,0.11280691827814461,0.0,0.6155350666958839
NoNull,50,overall,all,12,0.08333333333333333,31.833333333333332,15.958333333333334,11.125,0.0943208922788936,0.0,0.6202521583181806
NoNull,50,coverage,leave_one_out,12,0.08333333333333333,31.833333333333332,15.958333333333334,11.125,0.0943208922788936,0.0,0.6202521583181806
NoNull,50,heterogeneity,idm_mobil,3,0.0,43.333333333333336,21.666666666666668,14.5,0.1305561904732755,0.0,0.6155350666958839
NoComposition,10,heterogeneity,vi_ttc,3,0.0,10.0,5.0,5.0,0.09019621262754317,1.0,0.6162093999640396
NoComposition,20,heterogeneity,vi_ttc,3,0.0,20.0,10.0,9.833333333333334,0.13245316689090628,9.333333333333334,0.6162093999640396
NoComposition,30,heterogeneity,vi_ttc,3,0.0,30.0,15.0,14.0,0.16325639868147315,17.333333333333332,0.6162093999640396
NoComposition,50,heterogeneity,vi_ttc,3,0.0,50.0,25.0,20.5,0.2077831169775489,32.666666666666664,0.6162093999640396
NoNull,10,heterogeneity,vi_ttc,3,0.0,10.0,5.0,5.0,0.08350531470071933,0.0,0.6169206666139265
NoNull,20,heterogeneity,vi_ttc,3,0.0,20.0,10.0,9.5,0.11205482016780283,0.0,0.6169206666139265
NoNull,30,heterogeneity,vi_ttc,3,0.0,30.0,15.0,13.0,0.1322777019586963,0.0,0.6169206666139265
NoNull,50,heterogeneity,vi_ttc,3,0.0,50.0,25.0,18.666666666666668,0.1585421829493637,0.0,0.6169206666139265
NoComposition,10,heterogeneity,mcts_cv,3,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.004146986858150469,0.0,0.6208874666675305
NoComposition,20,heterogeneity,mcts_cv,3,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.010925417792630074,0.0,0.6208874666675305
NoComposition,30,heterogeneity,mcts_cv,3,0.0,5.333333333333333,2.6666666666666665,2.1666666666666665,0.017841787116409113,0.0,0.6208874666675305
NoComposition,50,heterogeneity,mcts_cv,3,0.3333333333333333,8.666666666666666,4.5,3.8333333333333335,0.025973427799658156,0.0,0.6208874666675305
NoNull,10,heterogeneity,mcts_cv,3,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0017766450248777141,0.0,0.6231025666153679
NoNull,20,heterogeneity,mcts_cv,3,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.007318505837382229,0.0,0.6231025666153679
NoNull,30,heterogeneity,mcts_cv,3,0.0,4.0,2.0,1.6666666666666667,0.011646890617554362,0.0,0.6231025666153679
NoNull,50,heterogeneity,mcts_cv,3,0.3333333333333333,8.666666666666666,4.5,3.8333333333333335,0.022121871137206664,0.0,0.6231025666153679
NoComposition,10,heterogeneity,ppo_ece,3,0.0,3.6666666666666665,1.8333333333333333,1.8333333333333333,0.036926726321960625,0.0,0.6044274667122712
NoComposition,20,heterogeneity,ppo_ece,3,0.0,11.0,5.5,4.5,0.04936903423962743,0.0,0.6044274667122712
NoComposition,30,heterogeneity,ppo_ece,3,0.0,15.0,7.5,5.333333333333333,0.05466330809787043,0.0,0.6044274667122712
NoComposition,50,heterogeneity,ppo_ece,3,0.0,16.333333333333332,8.166666666666666,5.333333333333333,0.05595672271107288,0.0,0.6044274667122712
NoNull,10,heterogeneity,ppo_ece,3,0.0,3.3333333333333335,1.6666666666666667,1.6666666666666667,0.03217590120319166,0.0,0.6254503333475441
NoNull,20,heterogeneity,ppo_ece,3,0.0,9.333333333333334,4.666666666666667,3.8333333333333335,0.047247379830983864,0.0,0.6254503333475441
NoNull,30,heterogeneity,ppo_ece,3,0.0,14.666666666666666,7.333333333333333,5.5,0.055674934837056135,0.0,0.6254503333475441
NoNull,50,heterogeneity,ppo_ece,3,0.0,25.333333333333332,12.666666666666666,7.5,0.0660633245557285,0.0,0.6254503333475441
