task_id,target_build,method,repeat,budget,effective_horizon,candidate_count,actual_queries,valid_results,failure_detected,first_failure_rank,failure_count,failure_pool_count,failure_recall,early_failure_recall_auc_20
cross_agent_FBRT-NoMemory_mobil_to_next,mobil_ref_v2,FBRT-NoMemory,0,10,20,80,10,10,False,,0,0,,
cross_agent_FBRT-NoMemory_mobil_to_next,mobil_ref_v2,FBRT-NoMemory,0,20,20,80,20,20,False,,0,0,,
cross_agent_FBRT-NoMemory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-NoMemory,0,1,20,80,1,1,False,,0,19,0.0,0.0
cross_agent_FBRT-NoMemory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-NoMemory,0,5,20,80,5,5,True,2,4,19,0.21052631578947367,0.10526315789473684
cross_agent_FBRT-NoMemory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-NoMemory,0,10,20,80,10,10,True,2,8,19,0.42105263157894735,0.23157894736842102
cross_agent_FBRT-NoMemory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-NoMemory,0,20,20,80,20,20,True,2,17,19,0.8947368421052632,0.468421052631579
cross_agent_FBRT-Memory_mobil_to_next,mobil_ref_v2,FBRT-Memory,0,1,20,80,1,1,False,,0,0,,
cross_agent_FBRT-Memory_mobil_to_next,mobil_ref_v2,FBRT-Memory,0,5,20,80,5,5,False,,0,0,,
cross_agent_FBRT-Memory_mobil_to_next,mobil_ref_v2,FBRT-Memory,0,10,20,80,10,10,False,,0,0,,
cross_agent_FBRT-Memory_mobil_to_next,mobil_ref_v2,FBRT-Memory,0,20,20,80,20,20,False,,0,0,,
cross_agent_FBRT-Memory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-Memory,0,1,20,80,1,1,False,,0,19,0.0,0.0
cross_agent_FBRT-Memory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-Memory,0,5,20,80,5,5,False,,0,19,0.0,0.0
cross_agent_FBRT-Memory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-Memory,0,10,20,80,10,10,True,6,4,19,0.21052631578947367,0.07368421052631578
cross_agent_FBRT-Memory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-Memory,0,20,20,80,20,20,True,6,13,19,0.6842105263157895,0.28421052631578947
