method,method_variant,task_kind,mode,target_sut,seed,step,scenario_index,scenario_id,selected_reason,visible_target_count_before,collision_offline,critical_offline,cumulative_failures
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,15,14,12,cutin:g=10.67797698:dv=1.44027882:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,15,15,87,cutin:g=9.49027769:dv=-5.93436483:mode=lead_braking,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,15,16,21,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,15,17,5,cutin:g=13.51480558:dv=-0.30710811:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,15,18,66,cutin:g=7.07997788:dv=-5.21698626:mode=lead_braking,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,15,19,61,cutin:g=13.56123961:dv=-7.20768009:mode=lead_braking,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,15,20,54,cutin:g=18.37679865:dv=-5.11864611:mode=cutin_braking,baseline,0,False,False,4
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,1,123,cutin:g=38.25340055:dv=-7.34477150:mode=cutin_braking,baseline,0,False,False,0
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,2,56,cutin:g=5.43613406:dv=0.38381989:mode=fast_intrusion,baseline,0,True,True,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,3,40,cutin:g=8.62526678:dv=-2.14156740:mode=fast_intrusion,baseline,0,False,True,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,4,161,cutin:g=21.06598114:dv=-6.61710449:mode=lead_braking,baseline,0,False,False,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,5,99,cutin:g=32.57309414:dv=-6.68238647:mode=cutin_braking,baseline,0,False,False,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,6,24,cutin:g=6.81390808:dv=-1.72524278:mode=fast_intrusion,baseline,0,True,True,2
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,7,89,cutin:g=20.19012235:dv=-7.10056804:mode=cutin_braking,baseline,0,False,True,2
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,8,7,cutin:g=5.73452454:dv=-6.10210265:mode=fast_intrusion,baseline,0,True,True,3
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,9,165,cutin:g=11.68671749:dv=-4.53010453:mode=lead_braking,baseline,0,False,True,3
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,10,74,cutin:g=5.31480796:dv=0.62727515:mode=cutin_braking,baseline,0,True,True,4
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,11,157,cutin:g=9.24356895:dv=-6.31850763:mode=lead_braking,baseline,0,False,True,4
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,12,101,cutin:g=7.41312334:dv=-6.92028752:mode=cutin_braking,baseline,0,True,True,5
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,13,55,cutin:g=7.54585820:dv=-7.77327215:mode=fast_intrusion,baseline,0,True,True,6
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,14,103,cutin:g=22.94891379:dv=-5.39728549:mode=cutin_braking,baseline,0,False,False,6
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,15,106,cutin:g=6.70943486:dv=-2.91729013:mode=cutin_braking,baseline,0,True,True,7
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,16,181,cutin:g=9.49027769:dv=-5.93436483:mode=lead_braking,baseline,0,False,True,7
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,17,8,cutin:g=7.86307343:dv=0.90561993:mode=fast_intrusion,baseline,0,False,True,7
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,18,31,cutin:g=11.54981000:dv=-7.07746112:mode=fast_intrusion,baseline,0,True,True,8
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,19,137,cutin:g=15.16678937:dv=-5.63481290:mode=lead_braking,baseline,0,False,False,8
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,16,20,125,cutin:g=10.90589063:dv=-6.32625904:mode=cutin_braking,baseline,0,True,True,9
Random,Random,failure_discovery,static,SUT-E,16,1,69,cutin:g=9.29587863:dv=-5.28977609:mode=cutin_braking,baseline,0,True,True,1
Random,Random,failure_discovery,static,SUT-E,16,2,67,cutin:g=32.25873249:dv=-3.01973784:mode=cutin_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,16,3,155,cutin:g=38.19966286:dv=-6.94933802:mode=lead_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,16,4,45,cutin:g=30.54264039:dv=-4.87398985:mode=fast_intrusion,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,16,5,139,cutin:g=36.02434142:dv=-3.35880560:mode=lead_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,16,6,103,cutin:g=22.94891379:dv=-5.39728549:mode=cutin_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,16,7,168,cutin:g=22.92499196:dv=-2.87969031:mode=lead_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,16,8,57,cutin:g=33.58619613:dv=-5.02040007:mode=fast_intrusion,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,16,9,31,cutin:g=11.54981000:dv=-7.07746112:mode=fast_intrusion,baseline,0,True,True,2
Random,Random,failure_discovery,static,SUT-E,16,10,120,cutin:g=23.66459804:dv=-1.68517495:mode=cutin_braking,baseline,0,False,False,2
Random,Random,failure_discovery,static,SUT-E,16,11,169,cutin:g=14.31982892:dv=-3.62244426:mode=lead_braking,baseline,0,False,False,2
Random,Random,failure_discovery,static,SUT-E,16,12,39,cutin:g=6.52716856:dv=-5.24303998:mode=fast_intrusion,baseline,0,True,True,3
Random,Random,failure_discovery,static,SUT-E,16,13,125,cutin:g=10.90589063:dv=-6.32625904:mode=cutin_braking,baseline,0,True,True,4
Random,Random,failure_discovery,static,SUT-E,16,14,122,cutin:g=8.61143686:dv=1.71404122:mode=cutin_braking,baseline,0,False,False,4
Random,Random,failure_discovery,static,SUT-E,16,15,76,cutin:g=34.84227458:dv=1.01438339:mode=cutin_braking,baseline,0,False,False,4
Random,Random,failure_discovery,static,SUT-E,16,16,97,cutin:g=17.47746730:dv=-3.28347373:mode=cutin_braking,baseline,0,False,False,4
Random,Random,failure_discovery,static,SUT-E,16,17,23,cutin:g=8.95406621:dv=-3.47608483:mode=fast_intrusion,baseline,0,False,True,4
Random,Random,failure_discovery,static,SUT-E,16,18,109,cutin:g=13.45524140:dv=-4.85867567:mode=cutin_braking,baseline,0,False,False,4
Random,Random,failure_discovery,static,SUT-E,16,19,175,cutin:g=28.23787850:dv=-5.42203382:mode=lead_braking,baseline,0,False,False,4
Random,Random,failure_discovery,static,SUT-E,16,20,157,cutin:g=9.24356895:dv=-6.31850763:mode=lead_braking,baseline,0,False,True,4
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,1,0,cutin:g=10.46185657:dv=-2.70065851:mode=fast_intrusion,baseline,0,False,False,0
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,2,1,cutin:g=38.61031229:dv=-6.85514550:mode=fast_intrusion,baseline,0,False,False,0
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,3,7,cutin:g=5.73452454:dv=-6.10210265:mode=fast_intrusion,baseline,0,True,True,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,4,11,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,False,True,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,5,15,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,False,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,6,19,cutin:g=20.12147247:dv=-6.24836103:mode=fast_intrusion,baseline,0,False,False,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,7,21,cutin:g=26.61053306:dv=-7.95858265:mode=fast_intrusion,baseline,0,False,False,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,8,23,cutin:g=8.95406621:dv=-3.47608483:mode=fast_intrusion,baseline,0,False,True,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,9,24,cutin:g=6.81390808:dv=-1.72524278:mode=fast_intrusion,baseline,0,True,True,2
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,10,31,cutin:g=11.54981000:dv=-7.07746112:mode=fast_intrusion,baseline,0,True,True,3
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,11,35,cutin:g=21.59106767:dv=-7.00201329:mode=fast_intrusion,baseline,0,False,False,3
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,12,39,cutin:g=6.52716856:dv=-5.24303998:mode=fast_intrusion,baseline,0,True,True,4
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,13,40,cutin:g=8.62526678:dv=-2.14156740:mode=fast_intrusion,baseline,0,False,True,4
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,14,41,cutin:g=32.43073714:dv=-7.40933556:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,15,47,cutin:g=12.67781694:dv=-6.64164458:mode=fast_intrusion,baseline,0,False,True,4
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,16,55,cutin:g=7.54585820:dv=-7.77327215:mode=fast_intrusion,baseline,0,True,True,5
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,17,56,cutin:g=5.43613406:dv=0.38381989:mode=fast_intrusion,baseline,0,True,True,6
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,18,59,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,False,6
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,19,61,cutin:g=27.34067256:dv=-7.24324061:mode=fast_intrusion,baseline,0,False,False,6
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,16,20,63,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,False,True,6
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,1,2,cutin:g=7.86307343:dv=0.90561993:mode=fast_intrusion,baseline,0,False,True,0
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,2,12,cutin:g=10.67797698:dv=1.44027882:mode=fast_intrusion,baseline,0,False,False,0
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,3,46,cutin:g=6.70943486:dv=-2.91729013:mode=cutin_braking,baseline,0,True,True,1
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,4,37,cutin:g=6.29952164:dv=-5.50697740:mode=cutin_braking,baseline,0,True,True,2
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,5,24,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,False,True,2
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,6,3,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,False,True,2
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,7,21,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,False,2
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,8,16,cutin:g=11.58988854:dv=-1.00992078:mode=fast_intrusion,baseline,0,False,False,2
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,9,40,cutin:g=10.19486166:dv=-3.46436394:mode=cutin_braking,baseline,0,False,True,2
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,10,32,cutin:g=11.98424452:dv=-7.42638251:mode=cutin_braking,baseline,0,True,True,3
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,11,4,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,False,3
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,12,47,cutin:g=13.45524140:dv=-4.85867567:mode=cutin_braking,baseline,0,False,False,3
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,13,34,cutin:g=14.21393322:dv=-4.37565663:mode=cutin_braking,baseline,0,False,False,3
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,14,44,cutin:g=7.41312334:dv=-6.92028752:mode=cutin_braking,baseline,0,True,True,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,15,5,cutin:g=13.51480558:dv=-0.30710811:mode=fast_intrusion,baseline,0,False,False,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,16,9,cutin:g=17.79689663:dv=-5.16711531:mode=fast_intrusion,baseline,0,False,False,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,17,19,cutin:g=18.25243168:dv=-4.45179359:mode=fast_intrusion,baseline,0,False,False,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,18,1,cutin:g=23.54475103:dv=-5.40866684:mode=fast_intrusion,baseline,0,False,False,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,19,54,cutin:g=18.37679865:dv=-5.11864611:mode=cutin_braking,baseline,0,False,False,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,16,20,7,cutin:g=26.61053306:dv=-7.95858265:mode=fast_intrusion,baseline,0,False,False,4
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,1,16,cutin:g=11.58988854:dv=-1.00992078:mode=fast_intrusion,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,2,8,cutin:g=24.65300908:dv=0.21819262:mode=fast_intrusion,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,3,59,cutin:g=21.94712956:dv=-3.62588513:mode=lead_braking,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,4,24,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,False,True,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,5,22,cutin:g=27.34067256:dv=-7.24324061:mode=fast_intrusion,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,6,40,cutin:g=10.19486166:dv=-3.46436394:mode=cutin_braking,baseline,0,False,True,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,7,4,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,8,67,cutin:g=27.90143384:dv=-7.47720103:mode=lead_braking,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,9,23,cutin:g=38.32207308:dv=1.82312677:mode=fast_intrusion,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,10,60,cutin:g=33.88375814:dv=-6.52923966:mode=lead_braking,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,11,3,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,False,True,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,12,41,cutin:g=17.88687357:dv=-0.28722336:mode=cutin_braking,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,13,29,cutin:g=5.31480796:dv=0.62727515:mode=cutin_braking,baseline,0,True,True,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,14,51,cutin:g=35.52672261:dv=-4.44395813:mode=cutin_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,15,88,cutin:g=23.64529738:dv=-3.04918239:mode=lead_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,16,7,cutin:g=26.61053306:dv=-7.95858265:mode=fast_intrusion,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,17,89,cutin:g=25.11717168:dv=1.34103040:mode=lead_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,18,14,cutin:g=28.44558212:dv=-2.86643833:mode=fast_intrusion,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,19,76,cutin:g=12.36882615:dv=1.13594704:mode=lead_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,16,20,75,cutin:g=17.35792079:dv=-4.84670737:mode=lead_braking,baseline,0,False,False,1
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,1,2,cutin:g=7.86307343:dv=0.90561993:mode=fast_intrusion,baseline,0,False,True,0
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,2,37,cutin:g=6.29952164:dv=-5.50697740:mode=cutin_braking,baseline,0,True,True,1
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,3,3,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,False,True,1
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,4,32,cutin:g=11.98424452:dv=-7.42638251:mode=cutin_braking,baseline,0,True,True,2
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,5,44,cutin:g=7.41312334:dv=-6.92028752:mode=cutin_braking,baseline,0,True,True,3
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,6,47,cutin:g=13.45524140:dv=-4.85867567:mode=cutin_braking,baseline,0,False,False,3
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,7,46,cutin:g=6.70943486:dv=-2.91729013:mode=cutin_braking,baseline,0,True,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,8,24,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,9,40,cutin:g=10.19486166:dv=-3.46436394:mode=cutin_braking,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,10,16,cutin:g=11.58988854:dv=-1.00992078:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,11,34,cutin:g=14.21393322:dv=-4.37565663:mode=cutin_braking,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,12,78,cutin:g=9.24356895:dv=-6.31850763:mode=lead_braking,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,13,4,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,14,12,cutin:g=10.67797698:dv=1.44027882:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,15,87,cutin:g=9.49027769:dv=-5.93436483:mode=lead_braking,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,16,21,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,17,5,cutin:g=13.51480558:dv=-0.30710811:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,18,66,cutin:g=7.07997788:dv=-5.21698626:mode=lead_braking,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,19,61,cutin:g=13.56123961:dv=-7.20768009:mode=lead_braking,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,16,20,54,cutin:g=18.37679865:dv=-5.11864611:mode=cutin_braking,baseline,0,False,False,4
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,1,113,cutin:g=15.61763472:dv=-7.91977279:mode=cutin_braking,baseline,0,False,True,0
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,2,56,cutin:g=5.43613406:dv=0.38381989:mode=fast_intrusion,baseline,0,True,True,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,3,71,cutin:g=24.34848072:dv=-6.89089608:mode=cutin_braking,baseline,0,False,False,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,4,165,cutin:g=11.68671749:dv=-4.53010453:mode=lead_braking,baseline,0,False,True,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,5,89,cutin:g=20.19012235:dv=-7.10056804:mode=cutin_braking,baseline,0,False,True,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,6,173,cutin:g=5.17126779:dv=-7.54559272:mode=lead_braking,baseline,0,True,True,2
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,7,65,cutin:g=16.69700660:dv=-6.49677815:mode=cutin_braking,baseline,0,False,True,2
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,8,24,cutin:g=6.81390808:dv=-1.72524278:mode=fast_intrusion,baseline,0,True,True,3
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,9,146,cutin:g=5.58848387:dv=-0.71131885:mode=lead_braking,baseline,0,False,True,3
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,10,109,cutin:g=13.45524140:dv=-4.85867567:mode=cutin_braking,baseline,0,False,False,3
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,11,143,cutin:g=27.90143384:dv=-7.47720103:mode=lead_braking,baseline,0,False,False,3
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,12,99,cutin:g=32.57309414:dv=-6.68238647:mode=cutin_braking,baseline,0,False,False,3
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,13,181,cutin:g=9.49027769:dv=-5.93436483:mode=lead_braking,baseline,0,False,True,3
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,14,185,cutin:g=16.49597243:dv=-6.90050321:mode=lead_braking,baseline,0,False,True,3
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,15,101,cutin:g=7.41312334:dv=-6.92028752:mode=cutin_braking,baseline,0,True,True,4
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,16,167,cutin:g=25.83240473:dv=-7.27601103:mode=lead_braking,baseline,0,False,False,4
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,17,157,cutin:g=9.24356895:dv=-6.31850763:mode=lead_braking,baseline,0,False,True,4
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,18,151,cutin:g=23.33239422:dv=-6.04177342:mode=lead_braking,baseline,0,False,False,4
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,19,55,cutin:g=7.54585820:dv=-7.77327215:mode=fast_intrusion,baseline,0,True,True,5
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,17,20,77,cutin:g=11.98424452:dv=-7.42638251:mode=cutin_braking,baseline,0,True,True,6
Random,Random,failure_discovery,static,SUT-E,17,1,63,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,False,True,0
Random,Random,failure_discovery,static,SUT-E,17,2,148,cutin:g=36.93290215:dv=-2.55179956:mode=lead_braking,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,17,3,10,cutin:g=25.51416848:dv=-2.32687875:mode=fast_intrusion,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,17,4,135,cutin:g=25.53014816:dv=-4.32500091:mode=lead_braking,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,17,5,191,cutin:g=30.40012178:dv=-6.21107635:mode=lead_braking,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,17,6,29,cutin:g=28.66255933:dv=-4.04042794:mode=fast_intrusion,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,17,7,133,cutin:g=13.56123961:dv=-7.20768009:mode=lead_braking,baseline,0,False,True,0
Random,Random,failure_discovery,static,SUT-E,17,8,88,cutin:g=23.35931934:dv=1.97763611:mode=cutin_braking,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,17,9,99,cutin:g=32.57309414:dv=-6.68238647:mode=cutin_braking,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,17,10,11,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,False,True,0
Random,Random,failure_discovery,static,SUT-E,17,11,89,cutin:g=20.19012235:dv=-7.10056804:mode=cutin_braking,baseline,0,False,True,0
Random,Random,failure_discovery,static,SUT-E,17,12,93,cutin:g=10.19486166:dv=-3.46436394:mode=cutin_braking,baseline,0,False,True,0
Random,Random,failure_discovery,static,SUT-E,17,13,58,cutin:g=22.74551985:dv=-1.57899471:mode=fast_intrusion,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,17,14,12,cutin:g=19.01441781:dv=-0.62150150:mode=fast_intrusion,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,17,15,102,cutin:g=19.50674451:dv=-1.32842971:mode=cutin_braking,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,17,16,27,cutin:g=17.79689663:dv=-5.16711531:mode=fast_intrusion,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,17,17,28,cutin:g=22.39207443:dv=1.98937310:mode=fast_intrusion,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,17,18,120,cutin:g=23.66459804:dv=-1.68517495:mode=cutin_braking,baseline,0,False,False,0
