#{"t_start": 1784480289.034111, "env_id": "None"}
r,l,t
208.677139,37,1770.666069
206.711318,33,1770.893627
214.399072,32,1771.146959
211.969741,33,1771.387177
212.28762,36,1771.758096
214.321744,33,1772.006071
212.892098,31,1772.269183
210.292605,32,1772.508727
210.213918,33,1772.757623
210.734065,35,1773.02101
212.363719,31,1773.261366
214.956282,30,1773.505303
211.410271,36,1773.775231
212.538725,34,1774.048244
212.072498,36,1774.318681
211.895806,36,1774.586196
214.597321,30,1774.817296
210.564422,34,1775.087503
213.981605,33,1775.371477
208.991122,34,1775.709357
209.054285,35,1775.973533
210.826745,34,1776.220045
214.444791,31,1776.450409
214.588723,30,1776.679345
213.701611,33,1776.965057
214.359256,32,1777.252142
210.292314,33,1777.507298
210.674448,34,1777.770162
207.63971,36,1778.033594
214.300874,30,1778.282694
214.315782,31,1778.555215
213.965139,32,1778.826104
213.854402,33,1779.078086
214.87067,30,1779.304591
209.61299,36,1779.630044
213.043416,36,1779.971275
209.427619,36,1780.228083
214.543461,31,1780.467159
212.995319,30,1780.691778
209.442944,34,1780.943925
215.315556,32,1781.213897
212.600375,35,1781.502807
213.817229,34,1781.769861
215.30666,31,1782.022869
211.774306,33,1782.28635
213.028994,35,1782.551169
215.20354,31,1782.801336
213.849445,34,1783.055264
214.919504,31,1783.294126
212.109765,34,1783.642257
214.872047,31,1783.968596
210.938718,32,1784.220261
214.047092,30,1784.455684
215.543989,30,1784.702587
214.842882,28,1784.949478
214.319411,33,1785.204833
212.120035,33,1785.45131
213.132246,34,1785.711766
213.989778,32,1785.968039
210.05934,36,1786.22233
214.119413,31,1786.469077
214.675034,29,1786.696368
214.663054,30,1786.92685
214.369058,29,1787.146156
214.940301,31,1787.405472
213.904211,29,1787.686552
213.940242,31,1787.844322
213.732481,34,1788.160069
214.696476,36,1788.432325
212.294394,36,1788.70129
211.343377,37,1789.003831
209.992188,34,1789.24023
209.602223,32,1789.498513
212.269006,30,1789.734108
209.20826,32,1789.979147
208.877421,36,1790.250286
213.794335,35,1790.525146
216.153021,34,1790.809832
208.206878,40,1791.167456
214.458555,35,1791.531574
212.392523,35,1791.796221
212.651161,34,1792.045157
208.745008,35,1792.322778
213.500591,31,1792.580583
211.82779,32,1792.839557
211.782617,35,1793.130306
212.538711,34,1793.387947
214.759325,33,1793.648493
215.256676,30,1793.873832
211.952033,34,1794.127999
214.697226,31,1794.361316
213.89685,34,1794.628577
212.980747,34,1794.877547
212.85659,35,1795.202831
209.420937,39,1795.486375
214.001814,32,1795.727861
213.258939,36,1796.082064
213.650048,34,1796.340275
215.469771,30,1796.562756
212.617428,35,1796.813265
209.607327,35,1797.072979
213.006437,33,1797.446443
212.966007,36,1797.736755
210.573229,33,1797.974566
209.24416,36,1798.235297
212.248603,35,1798.501917
209.759355,35,1798.755878
209.971572,36,1799.016378
209.892052,36,1799.271484
211.728018,35,1799.596865
212.778559,38,1799.887957
214.421189,33,1800.209972
213.055308,36,1800.563658
215.336888,32,1800.835398
212.151811,35,1801.106299
215.10229,28,1801.34705
214.467028,28,1801.579747
209.390771,33,1801.830209
204.921803,34,1802.101997
215.562576,33,1802.3717
209.900099,38,1802.643744
215.228657,33,1802.90054
214.509945,31,1803.127224
213.762245,29,1803.375795
209.563592,36,1803.651806
210.621703,35,1803.917168
210.626356,33,1804.263195
210.423408,34,1804.589948
215.006872,31,1804.816944
212.49999,35,1805.092556
214.329341,34,1805.349248
216.131434,33,1805.612781
213.171915,33,1805.855578
212.217257,36,1806.204919
212.139172,36,1806.480567
214.685731,34,1806.830997
212.813769,34,1807.089711
211.039648,39,1807.374386
213.228192,34,1807.614167
212.725435,35,1807.869804
213.404186,34,1808.128768
213.819435,34,1808.395514
7.300586,32,1808.645382
211.816906,34,1809.010325
213.986405,34,1809.284489
212.735935,34,1809.631132
209.987925,35,1809.888277
211.38286,35,1810.140061
214.930018,31,1810.377652
214.531583,29,1810.596822
205.747525,34,1810.902168
214.010105,30,1811.13093
215.486672,28,1811.276619
210.894182,34,1811.615571
210.04602,36,1811.879822
211.575981,37,1812.145917
211.902978,38,1812.42917
213.873528,36,1812.698302
209.18232,38,1813.021149
8.006624,28,1813.242094
214.047439,29,1813.492245
210.718986,33,1813.765061
212.972333,32,1814.022807
212.809215,32,1814.283004
212.86528,33,1814.521945
215.767326,29,1814.753063
212.063938,35,1815.019167
216.002455,31,1815.256408
215.220732,32,1815.506751
211.870299,37,1815.879086
209.417631,38,1816.220112
214.288754,32,1816.456116
215.680494,32,1816.681185
212.314776,35,1817.030894
212.939751,34,1817.301611
213.554482,36,1817.566538
215.237374,33,1817.821037
213.226853,36,1818.087164
211.699129,33,1818.338032
215.246998,28,1818.562399
209.591255,38,1818.836001
210.224339,36,1819.087727
210.13258,35,1819.405026
212.42023,37,1819.672174
212.812849,36,1819.93264
214.363714,33,1820.256269
215.070283,32,1820.509032
213.404583,32,1820.750989
215.888827,29,1820.904049
212.635393,35,1821.281378
212.975048,36,1821.580811
212.701776,35,1821.846852
212.343976,35,1822.125321
215.399261,32,1822.370101
213.634498,34,1822.642403
213.301395,33,1822.890828
210.181234,35,1823.14477
215.137891,32,1823.477615
212.720731,36,1823.759656
212.881515,38,1824.028516
212.318467,36,1824.303682
211.259623,37,1824.674202
210.900967,28,1824.80757
215.070585,28,1825.044976
215.62655,29,1825.277837
213.174858,32,1825.545939
208.939759,36,1825.802784
215.536823,34,1826.063108
212.423131,37,1826.399437
210.167677,37,1826.650016
215.275906,31,1826.872004
212.83506,35,1827.128286
214.667435,32,1827.381015
212.615728,32,1827.648206
214.869823,28,1827.884393
210.839914,32,1828.128889
213.406459,34,1828.477978
215.406847,28,1828.687232
215.04305,32,1828.948547
213.332336,31,1829.197721
213.24764,30,1829.462125
215.760287,29,1829.606182
213.647074,36,1829.95685
214.808339,31,1830.188157
212.320587,38,1830.457072
212.72816,39,1830.838719
207.84168,42,1831.196219
207.763545,42,1831.562626
212.494381,33,1831.804449
210.705845,34,1832.034908
212.517921,30,1832.264898
214.171637,32,1832.516362
213.484922,39,1832.800275
4.21563,84,1833.462463
214.242206,39,1833.816814
213.854474,35,1834.05344
213.527013,34,1834.274157
212.343384,35,1834.512823
212.20414,34,1834.737851
213.772453,31,1834.966166
213.377624,29,1835.255857
213.454831,31,1835.517753
212.162925,34,1835.795273
213.757472,32,1836.062229
212.987864,36,1836.321815
212.434675,37,1836.618042
215.639748,33,1836.891347
215.789343,33,1837.16751
209.169699,36,1837.437278
214.4477,32,1837.695121
212.361706,37,1838.11744
213.337306,36,1838.390214
213.117447,35,1838.6246
213.331258,36,1838.881573
208.99756,38,1839.14894
211.919773,39,1839.436337
214.379503,32,1839.669087
211.951649,34,1839.997141
214.945106,31,1840.235698
214.695441,31,1840.47617
214.399316,32,1840.714411
212.225645,36,1840.988906
213.630826,33,1841.249939
211.70919,33,1841.540187
210.643953,34,1841.863401
215.085602,31,1842.029627
216.3173,31,1842.285116
210.919533,36,1842.633321
211.62312,36,1842.913827
216.014041,31,1843.148854
215.681352,30,1843.387758
214.655546,33,1843.691615
213.344263,36,1843.956318
215.95784,33,1844.208341
210.007811,37,1844.473331
213.747552,35,1844.729125
214.722278,34,1844.995523
211.66878,36,1845.251428
207.399385,34,1845.492435
212.336205,34,1845.751529
213.413517,35,1846.011371
213.512593,34,1846.407239
212.710871,36,1846.674584
208.341535,44,1846.98662
213.213639,34,1847.258361
210.35226,35,1847.505122
215.741839,30,1847.733883
213.892917,32,1847.966456
215.934787,29,1848.201928
212.733726,36,1848.528935
209.455675,37,1848.790225
215.561719,31,1849.019335
215.996088,30,1849.243611
214.030593,34,1849.484032
215.727083,34,1849.74754
211.911465,37,1849.99482
216.481671,30,1850.217494
211.41741,29,1850.443059
208.544582,45,1850.897169
214.409215,34,1851.152921
213.025477,39,1851.438221
214.033945,36,1851.7137
212.505782,36,1851.993056
208.835684,41,1852.375056
213.590708,30,1852.556115
210.746878,35,1853.034209
213.511037,36,1853.309955
205.768365,34,1853.557375
213.915485,35,1853.825876
0.231083,14,1853.898439
212.478418,34,1854.147316
210.92747,40,1854.513406
213.971165,34,1854.742891
212.986441,33,1855.034845
216.13545,28,1855.332934
214.850663,34,1855.665224
0.443282,180,1856.9963
209.396577,36,1857.280664
214.878084,32,1857.529562
208.922294,37,1857.888251
214.686229,32,1858.15619
213.915731,36,1858.452611
211.231639,36,1858.738959
208.656799,37,1858.996243
212.983926,36,1859.27758
213.98044,33,1859.544479
211.973674,36,1859.899244
213.624706,34,1860.187186
213.586667,32,1860.422426
213.990703,32,1860.67697
212.664144,34,1860.947415
209.901622,38,1861.323318
213.482194,40,1861.636012
207.682262,42,1861.949493
214.177884,31,1862.265802
212.954652,33,1862.574516
211.326215,36,1862.846368
211.254408,38,1863.117797
211.889416,36,1863.447626
7.205049,81,1864.020281
217.876269,81,1864.702238
211.700239,33,1864.930275
212.685868,32,1865.171232
212.435332,35,1865.415003
214.341722,30,1865.634119
211.816361,37,1865.895735
211.333133,35,1866.128537
212.62888,33,1866.360085
211.262139,36,1866.615162
215.257186,30,1866.912745
216.009249,33,1867.151755
0.327156,14,1867.224368
214.556944,31,1867.464473
211.111698,36,1867.783529
213.786796,34,1868.024407
212.547095,32,1868.261754
211.173997,36,1868.510777
214.180263,32,1868.775851
211.665448,36,1869.143459
213.396954,30,1869.397093
215.691759,32,1869.651095
208.302238,32,1869.90376
211.79305,33,1870.171
205.612565,35,1870.415826
215.470112,31,1870.644472
213.094691,37,1870.892896
208.245413,44,1871.192961
208.731143,40,1871.555673
213.100524,37,1871.903317
212.768317,34,1872.176194
212.019747,33,1872.435525
211.860734,36,1872.712273
216.772158,32,1872.984365
210.929774,37,1873.283583
214.40785,34,1873.552699
210.533895,38,1873.832201
211.897845,37,1874.167077
216.453347,37,1874.450149
214.756725,34,1874.714429
213.486307,34,1874.964114
213.525762,34,1875.206112
213.601962,36,1875.546282
209.373378,40,1875.81901
214.558139,32,1876.037109
213.229781,34,1876.30147
209.623653,38,1876.645828
215.292999,30,1876.881003
208.39617,41,1877.1984
213.758778,33,1877.467371
209.846758,40,1877.830267
212.689439,34,1878.174129
216.233777,29,1878.392326
216.00668,29,1878.600497
213.111958,36,1878.836562
212.773429,36,1879.08835
214.125657,31,1879.330636
214.301386,32,1879.575076
213.317264,36,1879.820007
205.150834,35,1880.125296
215.972835,88,1880.855106
210.265522,40,1881.220052
213.918185,31,1881.468993
213.384027,36,1881.790256
213.578794,32,1882.043532
212.877963,29,1882.206318
212.537332,33,1882.440669
213.518167,32,1882.668532
211.933237,35,1883.065325
209.91674,38,1883.342745
213.053317,39,1883.606264
213.996884,40,1883.88206
213.449855,36,1884.13334
208.060761,41,1884.507207
215.59446,33,1884.785487
0.045817,14,1884.860244
208.100766,39,1885.185611
213.290863,32,1885.450845
214.167335,35,1885.736588
213.95583,30,1886.073108
214.984547,30,1886.36666
214.252967,33,1886.609098
212.949835,34,1886.857094
212.630842,32,1887.123267
0.77347,15,1887.287596
212.232355,31,1887.52954
212.309814,33,1887.772444
212.593498,34,1888.051181
215.453814,35,1888.388424
214.353527,36,1888.73569
212.748623,40,1889.014314
212.434449,36,1889.263124
212.930651,35,1889.613209
208.908068,39,1889.87743
213.404277,36,1890.142679
213.19228,35,1890.410746
212.465731,32,1890.712632
215.570599,30,1890.942032
0.643484,14,1891.01029
214.607418,30,1891.258602
216.038583,31,1891.507556
213.315326,32,1891.757108
215.722391,30,1891.995072
206.887852,47,1892.393927
8.463882,78,1893.031355
208.301636,40,1893.308513
208.980755,37,1893.672684
215.289708,33,1893.927933
210.425816,34,1894.177778
209.875326,35,1894.439116
213.065429,31,1894.676669
211.51217,33,1894.950416
32.699866,180,1896.310841
214.285607,35,1896.579069
215.567861,31,1896.818965
211.720258,34,1897.064073
214.11391,32,1897.33363
209.670935,35,1897.701761
208.94617,37,1897.973315
213.052681,36,1898.265267
213.945791,32,1898.510381
211.046611,39,1898.772902
209.960615,43,1899.094441
210.605187,40,1899.54903
213.814782,36,1899.897904
214.424663,32,1900.135893
214.441422,30,1900.372285
214.643981,28,1900.581763
211.566743,35,1900.828774
213.203476,31,1901.073245
210.516078,40,1901.374242
211.749904,36,1901.659088
213.553965,36,1901.923748
212.628759,35,1902.242168
8.022931,105,1903.149823
213.220688,37,1903.407234
21.6663,180,1904.761599
214.036367,28,1905.004742
214.087712,27,1905.257172
214.299767,28,1905.502478
215.88505,106,1906.251292
213.823818,37,1906.565256
215.086112,33,1906.900625
213.382788,36,1907.306989
213.386614,36,1907.560771
214.179632,33,1907.803888
212.130023,40,1908.063009
212.926759,35,1908.300864
209.459922,38,1908.563123
210.840973,35,1908.81447
213.109512,35,1909.148992
213.015882,34,1909.391117
214.209787,35,1909.734809
213.685558,33,1909.968188
212.163128,35,1910.207882
207.986935,39,1910.468537
210.074899,38,1910.723946
213.58718,35,1910.98491
212.813105,35,1911.309614
1.005063,14,1911.522636
-0.062442,13,1911.59137
213.08816,34,1911.836663
212.577637,33,1912.090306
212.895171,27,1912.414152
0.89262,14,1912.624346
214.458719,29,1912.784517
214.71737,34,1913.050445
214.893367,32,1913.2917
214.828706,33,1913.678552
210.642756,37,1914.054084
214.016912,35,1914.301671
214.118753,31,1914.531078
212.558091,35,1914.772558
216.585989,34,1915.016715
215.108634,31,1915.237487
211.627618,34,1915.508203
213.558238,33,1915.747879
214.346837,31,1916.017418
215.750745,32,1916.33409
214.438766,31,1916.567099
212.801777,36,1916.851659
213.353983,31,1917.089917
213.840149,33,1917.372219
207.856092,38,1917.665891
214.219005,31,1917.912847
212.48829,36,1918.280891
214.715225,33,1918.590264
214.488686,34,1918.847863
212.755874,33,1919.09768
213.038704,32,1919.335967
210.869241,35,1919.670746
210.796534,35,1919.913882
213.504039,31,1920.151211
215.137682,32,1920.45728
210.811077,36,1920.706949
215.749131,30,1920.944657
214.796349,29,1921.166256
211.862793,33,1921.420307
214.321307,33,1921.676953
213.876014,37,1925.548895
213.984836,36,1925.883213
208.02605,39,1926.151186
208.369821,36,1926.413089
213.186951,33,1926.650736
213.730785,32,1926.891649
213.26072,28,1927.108588
211.491501,33,1927.353355
1.131361,13,1927.43957
210.506148,36,1927.822948
213.676322,40,1928.105048
209.281749,41,1928.388608
207.840803,41,1928.670348
210.809779,39,1929.064682
215.508087,34,1929.337278
212.466825,34,1929.611572
212.248772,36,1929.922189
212.730871,33,1930.161876
213.804977,34,1930.437145
208.84373,37,1930.700962
211.185909,35,1930.96216
213.311338,39,1931.249579
215.504775,31,1931.489533
214.48833,32,1931.764384
214.656004,36,1932.256481
214.570044,32,1932.493932
210.035888,36,1932.763385
211.60895,36,1933.052214
213.541507,37,1933.342771
215.229219,33,1933.607456
215.603493,34,1933.871966
214.953255,31,1934.168656
211.428012,36,1934.516222
213.098223,35,1934.787
214.470705,32,1935.020706
214.485149,33,1935.257039
213.328214,36,1935.525054
212.692044,35,1935.787311
214.544715,34,1936.123838
213.583832,40,1936.476975
213.482165,36,1936.754974
212.019067,37,1937.043031
214.770463,32,1937.27848
214.224728,32,1937.533634
214.760787,28,1937.767857
214.051847,32,1938.014661
20.67244,180,1939.52077
209.337182,38,1939.896812
213.128018,32,1940.134469
212.125482,33,1940.378648
213.678263,31,1940.613666
215.358861,28,1940.841755
1.649439,13,1940.925913
214.935362,29,1941.172413
214.774966,30,1941.424824
213.661098,32,1941.691931
210.754039,41,1941.997614
211.196011,42,1942.358778
213.246643,39,1942.726585
214.30558,37,1942.994336
214.694481,31,1943.239595
212.534894,35,1943.531647
214.448574,29,1943.838442
208.416279,37,1944.096501
1.067982,12,1944.159331
214.343794,30,1944.409575
214.160808,31,1944.664581
211.89844,37,1944.988402
214.409114,31,1945.311006
213.86208,31,1945.534115
213.329042,33,1945.790149
210.140898,34,1946.037616
209.740537,37,1946.390553
213.384299,37,1946.66314
208.024543,41,1946.930387
210.485383,38,1947.250588
1.179404,14,1947.490724
209.884133,36,1947.762224
214.813997,31,1947.995501
213.016539,35,1948.286126
212.446236,35,1948.573864
214.042613,33,1948.865576
210.742639,38,1949.151087
214.234427,33,1949.409638
213.034066,37,1949.704527
209.891571,40,1950.074889
214.891311,34,1950.342163
210.925717,40,1950.619784
210.248368,41,1950.902724
210.639372,40,1951.191146
212.910353,34,1951.438897
214.871322,34,1951.847129
211.704311,37,1952.126729
214.298842,31,1952.348417
212.516448,36,1952.585665
212.401104,37,1952.862159
208.692116,42,1953.145653
211.301304,41,1953.580127
213.657643,36,1953.850617
213.895771,35,1954.136954
211.935787,33,1954.40158
211.402543,34,1954.655798
208.481794,38,1954.931193
22.465077,180,1956.451713
208.526681,39,1956.719924
211.18632,41,1957.033757
213.193033,37,1957.295864
215.258958,30,1957.50766
214.246884,38,1957.772383
209.267853,38,1958.098355
213.997424,32,1958.370677
214.128373,29,1958.629205
1.215131,14,1958.714985
210.583543,37,1959.004793
212.928564,38,1959.296541
214.730101,35,1959.578909
212.859896,34,1959.838166
211.818048,35,1960.187374
211.227684,38,1960.595697
214.044129,33,1960.864085
213.327475,37,1961.156385
214.327141,34,1961.425912
215.231538,32,1961.662274
215.123474,32,1961.894788
212.869126,35,1962.152746
207.271033,39,1962.430783
211.914638,36,1962.692363
210.052451,42,1963.101742
212.300968,36,1963.362808
212.790419,36,1963.63088
214.375358,34,1963.894423
212.371734,37,1964.156273
17.172143,180,1965.605051
214.185436,34,1965.856209
214.050838,36,1966.148625
25.441609,180,1967.692562
208.898331,39,1967.964863
214.869684,31,1968.188448
211.823315,33,1968.425684
212.776586,32,1968.6952
214.068699,33,1968.965848
214.092326,35,1969.239017
213.802312,35,1969.537242
208.881082,37,1969.884726
211.870165,35,1970.126111
212.367243,35,1970.375063
213.112733,33,1970.617119
209.767005,37,1970.961337
210.068067,38,1971.250396
212.530609,32,1971.488032
213.404505,32,1971.761138
214.290581,35,1972.116303
213.539895,35,1972.391716
214.265525,33,1972.653195
212.546632,33,1972.904568
214.609561,34,1973.165282
209.813524,38,1973.440183
207.920426,39,1973.796063
212.571806,35,1974.057456
211.685348,38,1974.341042
207.450905,39,1974.618474
213.269639,37,1974.968761
213.066242,38,1975.248258
211.169164,37,1975.61895
215.62909,37,1975.89984
215.013734,31,1976.164007
214.940351,31,1976.431181
213.275146,37,1976.720108
213.951774,32,1976.989311
212.108323,31,1977.238082
212.937666,85,1977.812729
21.54507,180,1979.360835
214.581846,33,1979.602289
214.778931,32,1979.826653
209.457185,37,1980.075477
208.47632,39,1980.35978
25.217555,180,1981.751516
213.836815,31,1981.990447
213.357165,30,1982.227581
213.108705,36,1982.485879
210.9052,40,1982.773536
207.056317,45,1983.322671
213.350102,36,1983.663757
213.078584,31,1983.899791
1.364512,14,1983.968116
214.15012,31,1984.206949
212.481571,35,1984.456528
213.118052,32,1984.682327
213.873471,32,1984.922601
211.250998,36,1985.187421
213.87954,35,1985.528055
208.861794,37,1985.787776
212.911899,32,1986.051494
212.827342,35,1986.312151
213.295195,36,1986.674799
212.334479,39,1986.959447
212.292718,36,1987.201634
1.269399,12,1987.354004
213.851786,33,1987.614235
211.464855,33,1987.864918
211.758789,36,1988.119963
207.809556,42,1988.46637
213.633614,30,1988.73466
207.200432,44,1989.053293
214.842265,31,1989.28891
212.704862,35,1989.643761
213.569355,39,1989.937244
213.156471,33,1990.180779
213.232601,32,1990.502785
212.651246,33,1990.753635
1.13651,14,1990.820916
212.111367,37,1991.103879
207.507872,43,1991.48477
211.885425,35,1991.73194
212.212594,41,1992.012956
211.023514,39,1992.299555
10.404736,89,1993.046495
213.214151,30,1993.37815
212.989183,32,1993.666186
207.631583,40,1993.95658
208.070856,43,1994.35058
212.173409,43,1994.647788
212.692579,41,1994.947511
14.584705,180,1996.35638
211.820155,33,1996.631183
209.457887,37,1996.901899
213.580547,39,1997.194265
207.605433,45,1997.596565
212.550637,37,1997.964991
208.379283,39,1998.293338
214.172934,36,1998.563194
208.32972,37,1998.817483
211.65308,37,1999.1741
213.918121,28,1999.314238
214.667656,29,1999.555636
208.37128,36,1999.796979
210.749938,33,2000.04209
212.54274,38,2000.474912
212.10077,35,2000.716258
210.905342,33,2000.96939
212.769252,33,2001.203978
214.616927,32,2001.446464
213.067703,32,2001.669013
206.779822,43,2001.956697
207.972226,37,2002.264219
213.173545,37,2002.542225
212.078497,35,2002.871664
212.144475,39,2003.15313
209.520247,39,2003.436791
213.333821,37,2003.805316
215.252882,35,2004.152443
0.627251,13,2004.313301
215.719687,30,2004.542792
212.797023,36,2004.825989
213.1277,30,2005.075656
213.24119,31,2005.318818
0.204375,12,2005.390088
207.840056,36,2005.633419
212.644382,29,2005.857245
211.768005,34,2006.178967
7.977386,81,2006.893684
214.640164,35,2007.159242
214.123389,34,2007.408093
213.25451,32,2007.638609
215.177286,27,2007.843454
214.064201,35,2008.091255
207.688195,37,2008.442918
212.764812,34,2008.691113
210.674506,35,2008.939855
213.119684,31,2009.158405
214.111004,36,2009.415255
211.002442,37,2009.667614
207.519593,38,2009.923065
210.843594,35,2010.228034
212.944417,34,2010.607307
211.413359,33,2010.843271
213.73718,37,2011.122843
208.405798,38,2011.387491
213.861754,31,2011.630671
212.502524,35,2011.88624
210.665988,38,2012.166512
212.43416,34,2012.444056
213.721621,35,2012.706683
212.275276,32,2012.958131
213.57057,33,2013.216633
18.389718,180,2014.725824
1.676083,13,2014.789298
209.517531,38,2015.138815
210.224336,36,2015.391607
212.454013,33,2015.630061
214.007814,35,2015.888126
212.9121,34,2016.201064
213.04425,34,2016.469158
212.775526,39,2016.875981
213.65384,31,2017.108302
207.320838,42,2017.492297
211.293626,34,2017.745798
220.532797,140,2018.78408
210.816084,34,2019.022735
213.769671,36,2019.292062
213.357093,31,2019.550381
209.45096,39,2019.852816
212.933716,36,2020.123055
209.258067,38,2020.539177
210.06404,37,2020.803894
211.427953,40,2021.121831
211.731954,37,2021.419267
213.704293,29,2021.668235
213.408593,33,2021.907651
212.192124,33,2022.147817
1.282371,17,2022.325273
214.786707,28,2022.555184
0.862164,13,2022.631673
212.673312,31,2022.896318
213.559619,30,2023.231521
208.049558,38,2023.49704
207.478612,40,2023.771406
213.447784,32,2024.049103
208.471974,40,2024.422149
207.170224,40,2024.702224
213.407119,104,2025.480541
212.669911,32,2025.705596
207.846796,44,2026.013347
213.74055,28,2026.236245
212.72286,31,2026.523933
213.466637,32,2026.753041
207.133929,45,2027.146884
213.214048,37,2027.39702
213.235356,37,2027.671228
213.625355,30,2027.911912
213.835833,31,2028.171175
214.072439,28,2028.460142
212.440441,35,2028.738883
0.28586,13,2028.81848
212.903979,28,2029.038976
207.397458,43,2029.417473
211.687649,41,2029.7094
207.655774,39,2029.976523
209.554244,38,2030.27381
210.855197,36,2030.581306
212.370744,37,2030.930481
211.079374,34,2031.180727
212.759183,31,2031.449183
212.029823,35,2031.741511
214.884701,30,2031.980043
213.334642,33,2032.251502
214.143966,28,2032.460486
211.179829,37,2032.870641
1.70688,14,2032.962317
212.854875,33,2033.212585
213.435556,33,2033.456362
213.706075,34,2033.696326
212.233244,35,2033.945236
209.18575,39,2034.298194
211.618187,38,2034.560732
214.224244,38,2034.928981
213.451308,32,2035.256953
214.653903,29,2035.485123
208.340623,41,2035.768829
211.905006,32,2036.003239
212.60263,40,2036.32427
23.646344,180,2037.748248
213.065536,32,2037.991527
212.342501,35,2038.252956
213.063109,35,2038.522117
214.046352,29,2038.773164
207.260425,38,2039.088071
211.835633,35,2039.330984
211.917161,38,2039.680321
208.581435,38,2039.942299
211.986049,34,2040.215006
211.005954,36,2040.491814
213.120092,31,2040.736929
213.303997,30,2041.039123
206.82919,38,2041.298253
210.614669,37,2041.555097
212.716223,33,2041.795893
214.012039,31,2042.036718
212.36836,34,2042.271025
209.770071,37,2042.522016
211.501296,33,2042.753205
211.041514,34,2042.992718
211.548398,35,2043.385717
212.111708,34,2043.625203
213.823386,32,2043.866756
214.004174,29,2044.086091
17.688269,180,2045.431429
0.785257,13,2045.595184
207.774444,46,2045.940032
214.027685,31,2046.18751
210.142589,37,2046.468135
212.745704,32,2046.807265
213.470745,35,2047.148307
220.786455,176,2048.540341
208.627503,38,2048.818414
207.617287,39,2049.080244
211.390849,36,2049.336332
207.144536,41,2049.701979
209.568569,39,2049.980583
209.274888,43,2050.283698
210.959358,37,2050.57128
208.191857,38,2050.903303
211.819921,36,2051.25053
213.82917,29,2051.386097
213.463196,32,2051.638343
211.137772,39,2052.000547
213.157058,34,2052.258247
213.791352,30,2052.492162
208.032146,40,2052.775392
211.909835,36,2053.033391
206.984852,39,2053.305117
212.558031,34,2053.553641
208.5586,37,2053.812369
213.386763,35,2054.152605
211.16786,36,2054.424701
212.566333,38,2054.715118
213.195514,37,2055.053293
209.223527,36,2055.305108
21.985658,180,2056.687855
213.04033,35,2056.961578
207.956514,38,2057.243308
210.767294,37,2057.599781
212.867983,30,2057.888183
213.310792,31,2058.110446
211.161155,35,2058.359127
210.734861,32,2058.588827
212.653016,31,2058.806939
212.894021,33,2059.038226
206.810673,42,2059.391173
7.015405,83,2060.056279
212.753298,32,2060.297939
212.700078,35,2060.584122
210.76664,32,2060.833491
212.700244,33,2061.100957
208.742832,44,2061.514095
209.945019,39,2061.798678
213.096736,31,2062.053345
211.322788,43,2062.46524
211.691755,40,2062.762459
211.841366,39,2063.131778
210.631231,34,2063.38492
212.643315,40,2063.687556
19.498515,180,2065.18689
211.203726,39,2065.481967
211.516786,35,2065.748897
214.288912,29,2065.973472
211.999992,32,2066.207634
213.837317,33,2066.470342
211.200797,38,2066.744544
212.58147,34,2067.044267
212.755623,36,2067.287467
210.62033,44,2067.669444
212.817553,34,2067.925505
221.981571,178,2069.315156
25.277952,180,2070.565361
211.678536,37,2070.847096
0.896763,11,2070.906645
212.180178,38,2071.355677
211.655844,32,2071.618598
211.234519,38,2071.880028
211.677633,40,2072.195096
206.628061,39,2072.46607
213.743213,29,2072.710383
211.558981,32,2072.976767
19.78839,180,2074.425057
213.567245,32,2074.677544
208.115122,37,2074.939749
214.514362,27,2075.156384
203.130318,37,2075.432732
213.655254,30,2075.661405
3.957507,35,2075.913463
212.934698,33,2076.140501
211.29083,33,2076.444484
209.489162,39,2076.736413
211.08862,41,2077.022591
212.693254,34,2077.327906
210.351966,38,2077.589584
18.503408,180,2078.915359
210.525018,36,2079.27705
213.540671,33,2079.542819
211.602673,36,2079.926231
213.898768,36,2080.219376
214.27969,29,2080.468055
206.68105,38,2080.76031
213.669294,36,2081.067373
0.758613,14,2081.142508
212.317461,33,2081.388735
211.27535,34,2081.626637
213.251255,33,2081.986654
212.10522,34,2082.241755
207.509667,38,2082.518141
212.746921,36,2082.800148
227.803351,166,2084.157388
211.295513,36,2084.435141
212.607909,35,2084.706792
207.324985,44,2085.143091
0.8509,16,2085.22577
213.35082,31,2085.47984
214.219456,34,2085.735897
208.363436,35,2085.98784
213.86727,30,2086.218686
212.780768,32,2086.504693
210.220091,44,2086.973852
211.803361,38,2087.270175
213.057515,41,2087.564512
213.043714,35,2087.868509
211.660832,32,2088.190314
208.028198,36,2088.518415
0.542451,12,2088.671044
213.506439,32,2088.908774
213.733599,28,2089.139749
210.837053,36,2089.390595
212.626358,39,2089.66294
212.736197,31,2089.899788
212.599765,36,2090.168418
212.795744,36,2090.510697
0.260876,13,2090.653735
0.45249,12,2090.714803
211.71388,32,2090.953885
212.151925,32,2091.189604
208.324006,36,2091.436004
207.79351,39,2091.703567
209.098118,36,2091.954988
207.409193,40,2092.330376
212.760338,35,2092.618678
210.848349,39,2092.919224
212.367225,35,2093.206867
212.427173,41,2093.513496
211.383145,33,2093.742726
211.795816,38,2094.120135
0.874563,13,2094.192382
213.4782,32,2094.473384
215.493088,32,2094.803804
212.713587,30,2095.050438
211.192905,36,2095.303176
209.872949,42,2095.572412
