build,seed,index,mode,gap,relative_speed,timing,intensity,ego_collision,background_collision,near_miss,completed,min_ttc,min_clearance
fvdm_delay05,20291202,34,lead_braking,42.197399185970426,-4.513601636514068,0.9173823610879481,0.22033865982666612,False,False,False,True,6.303304428564421,18.56707332560353
fvdm_delay05,20291202,35,lead_braking,33.177093639969826,-2.24885044246912,0.24891684921458362,0.7051118920557201,False,False,False,True,3.2653465342770005,14.9249244380689
fvdm_delay05,20291202,36,lead_braking,30.056852148845792,-5.01000701636076,0.44768124669790266,0.5919651033356786,False,False,False,True,2.40393173026416,8.77203757367323
fvdm_delay05,20291202,37,lead_braking,37.905309572815895,-1.2745526637881994,0.7221739273518325,0.10642626136541367,False,False,False,True,9.871302438709671,24.25573761528014
fvdm_delay05,20291202,38,lead_braking,44.70208368264139,-6.245383175089955,0.09188398960977792,0.7641935780644418,False,False,False,True,3.062467054393269,13.399424382611897
fvdm_delay05,20291202,39,lead_braking,23.7288280390203,-3.9865141324698925,0.7452914392575622,0.27853758055716754,False,False,False,True,3.4650760907834846,8.956777542751809
fvdm_delay05,20291202,40,lead_braking,20.308194868266582,-4.04845336265862,0.1542900658212602,0.053113473858684306,False,False,False,True,3.7563191997064855,8.199217388879333
fvdm_delay05,20291202,41,lead_braking,44.34317589737475,-1.8129989318549633,0.7936421434395016,0.5378867027349771,False,False,False,True,5.890287076873314,27.134621150104778
fvdm_delay05,20291202,42,lead_braking,35.67119995132089,-6.784241430461407,0.4133941707201302,0.3380612996406853,False,False,False,True,3.373097138499749,8.257035641833397
fvdm_delay05,20291202,43,lead_braking,28.511420814320445,-3.02537246607244,0.6457059429027141,0.8227182312868536,False,False,False,True,2.064283407360252,9.661334672432531
fvdm_delay05,20291202,44,lead_braking,32.77398148551583,-5.692378496751189,0.8409481775015594,0.9349060749635101,False,False,True,True,1.4918876678604445,6.83707935893068
fvdm_delay05,20291202,45,lead_braking,38.76191887073219,-3.4510876908898354,0.21467664986848833,0.4492500741034746,False,False,False,True,4.8191365618684046,17.529507770551874
fvdm_delay05,20291202,46,lead_braking,47.43386458605528,-5.4281437657773495,0.5915806656703354,0.6502058673650027,False,False,False,True,4.051196947462019,18.837564212532016
fvdm_delay05,20291202,47,lead_braking,24.570785770192742,-1.6633924711495638,0.3457626098766923,0.164667028747499,False,False,False,True,5.560145367120715,12.526435003878447
fvdm_delay05,20291202,48,stop_and_go,48.52655729651451,-2.969760791398585,0.26731175212189556,0.3331246101297438,False,False,False,True,7.41735586784564,27.5441822615835
fvdm_delay05,20291202,49,stop_and_go,18.444067031145096,-4.407754255458713,0.6501599261537195,0.88519940180704,True,True,False,False,1.4500307053030486,0.0
fvdm_delay05,20291202,50,stop_and_go,26.42110323905945,-1.2233204850926995,0.35811865162104367,0.09686938887462021,False,False,False,True,6.733921820687723,14.151460012356438
fvdm_delay05,20291202,51,stop_and_go,40.612052500247955,-4.7853272538632154,0.7276764548383654,0.6698100467212499,False,False,False,True,2.6916161001530043,12.843435722058558
fvdm_delay05,20291202,52,stop_and_go,36.734597235918045,-2.242983383126557,0.5912686677649618,0.5562235970050097,False,False,False,True,3.8436405576416552,16.596029523688344
fvdm_delay05,20291202,53,stop_and_go,30.294624656438828,-5.785469034686685,0.10124585879966616,0.22896470185369255,False,False,False,True,3.342347730067834,7.991124577174503
fvdm_delay05,20291202,54,stop_and_go,22.31664329767227,-2.5638063522055745,0.9060727178119123,0.7887549364939332,False,False,False,True,1.690416667269426,2.2396431084229675
fvdm_delay05,20291202,55,stop_and_go,44.6501100063324,-4.02132093347609,0.40473777111619713,0.44105331376194956,False,False,False,True,5.100978697966591,19.78497055104816
fvdm_delay05,20291202,56,stop_and_go,42.64342620968819,-1.562172164209187,0.8392119777388871,0.19872767264023422,False,False,False,True,8.944798974966911,26.83982885285684
fvdm_delay05,20291202,57,stop_and_go,24.32747659087181,-5.187665404751897,0.46872752495110037,0.5820657680742444,False,False,False,True,1.9241242116749018,2.9437788201645674
fvdm_delay05,20291202,58,stop_and_go,32.28794175386429,-3.2556756483390927,0.5352662608027459,0.4703700250945985,False,False,False,True,3.3430076264516937,11.819839099821849
fvdm_delay05,20291202,59,stop_and_go,34.745431423187256,-4.630182193592191,0.15346919083967805,0.7620748450048268,False,False,False,True,1.9142800096577952,7.993055014459287
fvdm_delay05,20291202,60,stop_and_go,38.618979543447495,-2.400643759407103,0.2902912970632315,0.9121052313596011,False,False,False,True,2.16672524759784,11.735519022927605
fvdm_delay05,20291202,61,stop_and_go,28.410513192415237,-3.755629187449813,0.7926636149175466,0.30358217414468525,False,False,False,True,3.5912026474408165,9.9885986220485
fvdm_delay05,20291202,62,stop_and_go,20.450994968414307,-1.7815229380503297,0.21234795013442637,0.6437696034088731,False,False,False,True,2.335853371545524,4.502065319176779
fvdm_delay05,20291202,63,stop_and_go,46.51596814393997,-5.426537295803428,0.7014303766191007,0.12730467692017555,False,False,False,True,6.878089617952487,19.57760067297943
fvdm_delay05,20291202,64,slow_lead_following,39.725308334454894,-7.466292200610042,0.06822961932048202,0.16480647092685102,False,False,False,True,4.239341726269686,8.976375310043693
fvdm_delay05,20291202,65,slow_lead_following,24.238471081480384,-4.609029484912753,0.5817531096749008,0.6156664064154029,False,False,False,True,3.146848482497119,7.075330379634806
fvdm_delay05,20291202,66,slow_lead_following,27.527289856225252,-5.601989895105362,0.3239993411116302,0.45493677295744417,False,False,False,True,3.3004882176751313,6.8173206371514254
fvdm_delay05,20291202,67,slow_lead_following,43.9365173317492,-2.744566336274147,0.8361593908630313,0.9058345963247121,False,False,False,True,7.532147460594743,19.950206522665354
fvdm_delay05,20291202,68,slow_lead_following,47.25905488245189,-6.36550160124898,0.666627944353968,0.8260634203441442,False,False,False,True,4.7902300903246795,13.128812301628699
fvdm_delay05,20291202,69,slow_lead_following,31.823955653235316,-3.410012546926737,0.2646058407612145,0.3769303295761347,False,False,False,True,6.113223255048709,11.600233097336712
fvdm_delay05,20291202,70,slow_lead_following,20.112313088029623,-6.754128346219659,0.8646645185537637,0.5534809729084373,False,False,False,True,1.8087890028634466,3.7435732861931115
fvdm_delay05,20291202,71,slow_lead_following,36.47072521969676,-3.79847970046103,0.46424526954069734,0.10437182253226637,False,False,False,True,7.578829088247808,15.797049952025958
fvdm_delay05,20291202,72,slow_lead_following,38.709425274282694,-5.313159000128508,0.9406187795102597,0.327448474150151,False,False,False,True,5.357088709507565,12.266541683134307
fvdm_delay05,20291202,73,slow_lead_following,22.32858629897237,-2.262892212718725,0.44103805534541607,0.7765576245263219,False,False,False,True,4.282254791894826,8.622152704261538
fvdm_delay05,20291202,74,slow_lead_following,34.03976663015783,-7.948147328570485,0.6882449489086867,0.15330266505479812,False,False,False,True,3.3440496603888943,6.1810927502318975
fvdm_delay05,20291202,75,slow_lead_following,49.498215382918715,-4.89767356403172,0.19026713296771053,0.6024357558228076,False,False,False,True,6.6982024491410925,21.211917578788615
fvdm_delay05,20291202,76,slow_lead_following,46.18115557357669,-7.206432303413749,0.3562840139493346,0.6791309745050967,False,False,False,True,4.404334556640715,10.947870543734894
fvdm_delay05,20291202,77,slow_lead_following,29.73393013700843,-4.069817071780562,0.7441238837316633,0.22823315113782883,False,False,False,True,5.324476126638563,9.946040114071337
fvdm_delay05,20291202,78,slow_lead_following,26.44557180814445,-6.094349347054958,0.1616433309391141,0.8426979215815664,False,False,False,True,2.524202308751098,5.70464293442501
fvdm_delay05,20291202,79,slow_lead_following,41.96948434226215,-2.957529105246067,0.5481198137626052,0.39183798609301446,False,False,False,True,9.061191589166567,21.206777585260227
fvdm_brake3,20291202,0,fast_intrusion,29.324063804000616,-3.87664432823658,0.6846554407849909,0.5660843277350068,False,False,False,True,6.171216791508867,11.477293317066398
fvdm_brake3,20291202,1,fast_intrusion,33.93234702106565,-7.539517356082797,0.35315892696380613,0.2204840305261314,False,False,False,True,3.9781775550811074,7.772695971124193
fvdm_brake3,20291202,2,fast_intrusion,40.671285297721624,-3.044106626883149,0.7665913287550211,0.9050418560393155,False,False,False,True,10.343160783473808,22.50835915634633
fvdm_brake3,20291202,3,fast_intrusion,22.49747522827238,-5.393295291811228,0.19559590946882965,0.3365838911384344,False,False,False,True,3.6842501908887346,7.663931363542872
fvdm_brake3,20291202,4,fast_intrusion,20.847100278362632,-2.181417252868414,0.42493372289463877,0.4084169689565897,False,False,False,True,7.288167565663515,10.737041652135645
fvdm_brake3,20291202,5,fast_intrusion,42.33000208530575,-6.4053543377667665,0.5284645550884307,0.7505085092969239,False,False,False,True,5.7059319920022515,15.67736217555887
fvdm_brake3,20291202,6,fast_intrusion,35.64861001633108,-4.8857504185289145,0.12722634049132467,0.06418624622747303,False,False,False,True,6.786823279500408,15.179947914911963
fvdm_brake3,20291202,7,fast_intrusion,27.599457160569727,-6.673921562731266,0.9193772054277362,0.6361667009070516,False,False,False,True,3.055589789611292,6.5885622511429744
fvdm_brake3,20291202,8,fast_intrusion,25.181566609069705,-3.202951403334737,0.08677931167185307,0.829637681785971,False,False,False,True,6.991710690032643,11.112557871272372
