method_variant,episode,time_step,state,q_target,q_mixed,gap_scores,visits,critical
Uniform-Equal-H,50,6,"[2, 2, -3, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.10008304341634115, 0.051814900716145834, 0.07675987497965497]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 1, 1]",True
Uniform-Equal-H,50,7,"[2, 1, -3, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 2, 1]",False
Uniform-Equal-H,50,8,"[1, 1, -3, 13, 0, 0, 0, 1, 8, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 2, 1]",False
Uniform-Equal-H,51,0,"[1, 0, -3, 12, 0, 0, 0, 2, 0, 3]","[0.0, 0.25, 0.0]","[0.8998870849609375, 0.68359375, 0.68359375]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-Equal-H,52,0,"[1, 2, -2, 13, 0, 0, 1, 1, 5, 0]","[0.0, 0.0, 0.0]","[0.0, 0.09941037495930989, 0.14711446762084962]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 0]",True
Uniform-Equal-H,52,1,"[1, 1, -2, 13, 0, -1, 0, 1, 6, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 5, 0]",False
Uniform-Equal-H,53,0,"[3, 2, -3, 12, 0, 0, 1, 0, 0, 0]","[0.0, 0.0, 0.0]","[0.0011311277880345781, 0.0003527559877634049, 0.0008133366572956244]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-Equal-H,53,1,"[2, 2, -3, 13, 0, 0, 1, 0, 1, 0]","[0.0, 0.0, 0.0]","[0.007072176826000214, 0.005692103242874145, 0.004584813100323081]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-Equal-H,53,2,"[2, 2, -3, 13, 0, 0, 1, 0, 2, 0]","[0.0, 0.0, 0.0]","[0.0284091248691082, 0.028792972373962403, 0.016957056427001956]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-Equal-H,53,3,"[2, 2, -3, 13, 0, 0, 1, 0, 3, 0]","[0.0, 0.0, 0.0]","[0.02933338165283203, 0.1264821879565716, 0.1236477062702179]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-Equal-H,53,4,"[2, 2, -3, 13, 0, 0, 1, 0, 4, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 0, 1]",False
Uniform-Equal-H,53,5,"[1, 2, -3, 13, 0, 0, 1, 1, 5, 0]","[0.1875, 0.0, 0.4375]","[0.2999623616536458, 0.6467071533203125, 0.5334649483362833]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 2]",True
Uniform-Equal-H,53,6,"[1, 1, -3, 13, 0, -1, 0, 1, 6, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-Equal-H,54,0,"[1, 2, 0, 13, 0, 0, 1, 0, 4, 0]","[0.025312500000000005, 0.03275390625, 0.044482421875000004]","[0.056253888079275685, 0.05097099049016833, 0.04160521189371745]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 3, 3]",True
Uniform-Equal-H,54,1,"[1, 2, 0, 13, 0, 0, 1, 1, 5, 0]","[0.00625, 0.1954345703125, 0.117578125]","[0.2696785635392492, 0.1067137859451274, 0.1878327362239361]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 5, 2]",True
Uniform-Equal-H,54,2,"[1, 1, 0, 13, 0, -1, 0, 1, 6, 0]","[0.68359375, 0.25, 0.578125]","[0.22786458333333331, 0.45572916666666663, 0.7857216347474605]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[4, 1, 3]",True
Uniform-Equal-H,55,0,"[2, 2, -3, 13, 0, 0, 1, 0, 1, 0]","[0.0, 0.0, 0.0]","[0.007072176826000214, 0.005692103242874145, 0.004584813100323081]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 1]",True
Uniform-Equal-H,55,1,"[2, 2, -3, 13, 0, 0, 1, 0, 2, 0]","[0.0, 0.0, 0.0]","[0.0284091248691082, 0.028792972373962403, 0.016957056427001956]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 1, 0]",True
Uniform-Equal-H,55,2,"[2, 2, -3, 13, 0, 0, 1, 0, 3, 0]","[0.0, 0.0, 0.0]","[0.02933338165283203, 0.1264821879565716, 0.1236477062702179]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 1]",True
Uniform-Equal-H,55,3,"[2, 2, -3, 13, 0, 0, 1, 0, 4, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 1]",False
Uniform-Equal-H,55,4,"[1, 2, -3, 13, 0, 0, 1, 1, 5, 0]","[0.390625, 0.0, 0.4375]","[0.2999623616536458, 0.6467071533203125, 0.5334649483362833]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[3, 0, 2]",True
Uniform-Equal-H,56,0,"[3, 2, -3, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.00029534225515524554, 0.00028240624109903984, 0.000327444539388021]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 1, 1]",True
Uniform-Equal-H,56,1,"[3, 2, -3, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.0010952321370442711, 0.0021050710550944013, 0.003241387354532878]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 2, 0]",True
Uniform-Equal-H,56,2,"[2, 2, -3, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.012198804728190106, 0.01293824666341146, 0.015512173906962079]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[3, 1, 2]",True
Uniform-Equal-H,56,3,"[2, 2, -3, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.10008304341634115, 0.051814900716145834, 0.07675987497965497]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 2, 1]",True
Uniform-Equal-H,56,4,"[2, 1, -3, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 3, 1]",False
Uniform-Equal-H,56,5,"[1, 1, -4, 13, 0, 0, 0, 1, 8, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 3, 1]",False
Uniform-Equal-H,57,0,"[5, 2, -6, 13, 0, 0, 1, 0, 4, 0]","[0.0, 0.0, 0.0]","[9.126790364583337e-08, 5.842793782552085e-08, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-Equal-H,57,1,"[4, 2, -6, 13, 0, 0, 1, 1, 5, 0]","[0.0, 0.0, 0.0]","[1.5611572265625e-05, 2.7337646484375013e-07, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-Equal-H,57,2,"[4, 1, -5, 13, 0, -1, 0, 1, 6, 0]","[0.0, 0.0, 0.0]","[3.2153320312500003e-06, 7.151896158854169e-06, 3.471272786458334e-06]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-Equal-H,57,3,"[3, 0, -5, 13, 0, -1, 0, 1, 7, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-Equal-H,57,4,"[2, 0, -5, 13, 0, 0, 0, 3, 8, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-Equal-H,57,5,"[2, 0, -6, 13, 0, 0, 0, 3, 9, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-Equal-H,57,6,"[1, 0, -5, 13, 0, 0, 0, 3, 10, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-Equal-H,58,0,"[2, 2, -6, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.004792569478352864, 0.023537750244140627, 0.08103836059570313]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-Equal-H,58,1,"[2, 2, -6, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.1257329305013021, 0.12332967122395833, 0.2641377766927083]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 2, 2]",True
Uniform-Equal-H,58,2,"[1, 1, -6, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 2, 1]",False
Uniform-Equal-H,59,0,"[3, 2, -5, 13, 0, 0, 1, 0, 2, 0]","[0.0, 0.0, 0.0]","[0.028915566951036458, 0.0048349791467189795, 0.013038845404982569]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-Equal-H,59,1,"[2, 2, -5, 13, 0, 0, 1, 0, 3, 0]","[0.0012500000000000002, 0.0, 0.0]","[0.022518201470375067, 0.07440503438313803, 0.062093915492296224]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-Equal-H,59,2,"[2, 2, -5, 13, 0, 0, 1, 0, 4, 0]","[0.0, 0.05625, 0.05]","[0.26525135189294813, 0.11598968505859376, 0.3754155476888021]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 2, 1]",True
Uniform-Equal-H,59,3,"[1, 2, -5, 13, 0, 0, 1, 1, 5, 0]","[0.0, 0.4375, 0.25]","[0.5278269449869791, 0.5278269449869791, 0.827789306640625]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 2, 1]",True
Uniform-Equal-H,60,0,"[2, 2, -3, 13, 0, 0, 1, 0, 3, 0]","[0.0, 0.00015625000000000003, 0.0]","[0.02933338165283203, 0.1264821879565716, 0.1236477062702179]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 1, 1]",True
Uniform-Equal-H,60,1,"[1, 2, -3, 13, 0, 0, 1, 0, 4, 0]","[0.00625, 0.0, 0.020703125000000003]","[0.14199256896972656, 0.362095502614975, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 1]",True
Uniform-Equal-H,60,2,"[1, 2, -3, 13, 0, 0, 1, 1, 5, 0]","[0.390625, 0.0, 0.578125]","[0.2999623616536458, 0.6467071533203125, 0.5334649483362833]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[3, 0, 3]",True
Uniform-QP-H,1,0,"[1, 2, -1, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.0006245385312537352, 0.0007631998538970948, 0.0006635530261198681]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,1,1,"[1, 2, -1, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.004510278922319413, 0.004617092256744703, 0.0037672321319580085]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,1,2,"[1, 2, -1, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.09154350546995799, 0.009616359047591687, 0.041997705856959035]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,1,3,"[1, 2, -1, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.08536834716796876, 0.11290701794903726, 0.18885024021069208]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,1,4,"[1, 1, -1, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 0, 0]",False
Uniform-QP-H,2,0,"[1, 1, 0, 13, 0, 0, 0, 1, 8, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,3,0,"[1, 2, 0, 12, 0, 0, 1, 0, 0, 1]","[0.0, 0.0, 0.0]","[8.080865383148197e-08, 2.8122933705647804e-08, 2.1238606770833346e-08]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,3,1,"[1, 2, 0, 13, 0, 0, 1, 0, 1, 1]","[0.0, 0.0, 0.0]","[5.221487045288087e-07, 2.6276737531026213e-06, 4.9384752909342467e-08]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,3,2,"[1, 2, 0, 13, 0, 0, 1, 0, 2, 1]","[0.0, 0.0, 0.0]","[1.6075000762939456e-06, 2.2453826904296877e-05, 9.620230833689375e-06]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,3,3,"[1, 2, 0, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.000953526840209961, 2.279953598976136e-05, 0.0003848220698038738]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,3,4,"[1, 2, 0, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.009360008144378663, 0.0032626988728841145, 0.0002832818627357483]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,3,5,"[1, 2, 0, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.019803558131059013, 0.02175368603070577, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,3,6,"[1, 2, 0, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.007434082031250001, 0.06293023129304251, 0.03867482503255209]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,3,7,"[1, 1, 0, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,3,8,"[1, 1, 0, 13, 0, 0, 0, 1, 8, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 2, 0]",False
Uniform-QP-H,4,0,"[2, 2, -1, 12, 0, 0, 1, 0, 0, 1]","[0.0, 0.0, 0.0]","[1.5012807706991836e-06, 1.1032887299855554e-07, 8.957962242762251e-07]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,4,1,"[2, 2, -1, 13, 0, 0, 1, 0, 1, 1]","[0.0, 0.0, 0.0]","[7.325633943080904e-06, 6.325129717588426e-06, 6.948955535888674e-06]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,4,2,"[2, 2, -1, 13, 0, 0, 1, 0, 2, 1]","[0.0, 0.0, 0.0]","[6.850380651156109e-05, 5.439352385203045e-05, 0.00017342869672179223]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,4,3,"[1, 2, -1, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.0006245385312537352, 0.0007631998538970948, 0.0006635530261198681]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 2]",True
Uniform-QP-H,4,4,"[1, 2, -1, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.004510278922319413, 0.004617092256744703, 0.0037672321319580085]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 1]",True
Uniform-QP-H,4,5,"[1, 2, -1, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.09154350546995799, 0.009616359047591687, 0.041997705856959035]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 2]",True
Uniform-QP-H,4,6,"[1, 2, -1, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.08536834716796876, 0.11290701794903726, 0.18885024021069208]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 0]",True
Uniform-QP-H,4,7,"[1, 1, -1, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 1, 0]",False
Uniform-QP-H,5,0,"[4, 0, -5, 12, 0, 0, 0, 2, 0, 2]","[0.0, 0.0, 0.0]","[1.724960433443388e-07, 1.7172495524088546e-08, 1.2527287801106775e-07]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,5,1,"[4, 0, -5, 13, 0, 0, 0, 2, 1, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 0, 0]",False
Uniform-QP-H,5,2,"[3, 0, -5, 13, 0, 0, 0, 2, 2, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,5,3,"[3, 0, -5, 13, 0, 0, 0, 2, 3, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,5,4,"[2, 0, -5, 13, 0, 0, 0, 2, 4, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,5,5,"[2, 0, -5, 12, 0, 0, 0, 2, 5, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 0, 1]",False
Uniform-QP-H,5,6,"[1, 0, -5, 12, 0, 0, 0, 2, 6, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,6,0,"[2, 2, -5, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.0020180978337837317, 0.0039054294650444515, 0.004556532018124961]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,6,1,"[2, 2, -5, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.023310092526793086, 0.011668453816686143, 0.00010462613697228972]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,6,2,"[1, 2, -5, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.41227331180256155, 0.0002522956340370108, 0.026302658302408917]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,6,3,"[1, 2, -6, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.25]","[0.6813315523367108, 0.6813315523367108, 0.0022621976632892075]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,7,0,"[4, 2, -3, 12, 0, 0, 1, 0, 0, 0]","[0.0, 0.0, 0.0]","[1.1036126717777904e-06, 2.3183917371945304e-07, 4.3670092998033e-07]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,7,1,"[4, 2, -3, 13, 0, 0, 1, 0, 1, 0]","[0.0, 0.0, 0.0]","[4.08035898704501e-05, 1.4382770294250038e-22, 2.6211306253805038e-05]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,7,2,"[3, 2, -3, 13, 0, 0, 1, 0, 2, 0]","[0.0, 0.0, 0.0]","[8.591540946693824e-05, 0.000333791065874874, 7.544569976165175e-05]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,7,3,"[3, 2, -3, 13, 0, 0, 1, 0, 3, 0]","[0.0, 0.0, 0.0]","[0.000432984148754247, 0.0018306837396036015, 8.601419662289537e-20]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,7,4,"[3, 2, -3, 13, 0, 0, 1, 0, 4, 0]","[0.0, 0.0, 0.0]","[1.0981101322377597e-05, 0.0073784192128560945, 0.0037652571576402014]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,7,5,"[2, 2, -3, 13, 0, 0, 1, 1, 5, 0]","[0.0, 0.0, 0.0]","[0.11404836031022825, 1.157228086343728e-18, 0.08980728524429091]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,7,6,"[2, 1, -3, 13, 0, -1, 0, 1, 6, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,7,7,"[2, 0, -3, 13, 0, -1, 0, 1, 7, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 0, 0]",False
Uniform-QP-H,8,0,"[4, 2, -5, 12, 0, 0, 1, 0, 0, 1]","[0.0, 0.0, 0.0]","[7.16846891873465e-05, 2.8824395190787156e-05, 3.244698283159304e-05]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,8,1,"[3, 2, -5, 13, 0, 0, 1, 0, 1, 1]","[0.0, 0.0, 0.0]","[0.00032085309968664974, 0.00027329190529325767, 2.3379901217191016e-07]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,8,2,"[3, 2, -5, 13, 0, 0, 1, 0, 2, 1]","[0.0, 0.0, 0.0]","[5.702540484654927e-06, 0.0015485938455478613, 0.0004928800421754068]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,8,3,"[2, 2, -5, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.0020180978337837317, 0.0039054294650444515, 0.004556532018124961]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 1]",True
Uniform-QP-H,8,4,"[2, 2, -5, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.023310092526793086, 0.011668453816686143, 0.00010462613697228972]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 0]",True
Uniform-QP-H,8,5,"[1, 2, -6, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,8,6,"[1, 2, -6, 13, 0, 0, 0, 1, 6, 1]","[0.25, 0.0, 0.25]","[0.6813315523367108, 0.6813315523367108, 0.0022621976632892075]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 1]",True
Uniform-QP-H,9,0,"[2, 0, -3, 12, 0, 0, 0, 3, 0, 4]","[0.0, 0.0, 0.0]","[6.436083640314979e-07, 1.4929292686103303e-07, 4.744676824041156e-07]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,9,1,"[2, 0, -3, 13, 0, 0, 0, 3, 1, 4]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,9,2,"[2, 0, -3, 13, 0, 0, 0, 3, 2, 4]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 0, 0]",False
Uniform-QP-H,9,3,"[2, 0, -3, 13, 0, 0, 0, 3, 3, 4]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 0, 1]",False
Uniform-QP-H,10,0,"[1, 2, -1, 13, 0, 0, 1, 0, 4, 0]","[0.0, 0.0, 0.0]","[7.065404489420246e-19, 0.13348876650621314, 0.06121883443096837]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,10,1,"[1, 2, -1, 13, 0, 0, 1, 1, 5, 0]","[0.0, 0.0, 0.0]","[0.42621898450948364, 0.28282294941533437, 0.0014103590539002765]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,10,2,"[1, 1, -1, 13, 0, -1, 0, 1, 6, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,11,0,"[2, 0, -3, 12, 0, 0, 0, 3, 0, 4]","[0.0, 0.0, 0.0]","[2.6140608846691146e-06, 2.0586926247336608e-06, 8.644292103716247e-08]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 1]",True
Uniform-QP-H,11,1,"[2, 0, -3, 13, 0, 0, 0, 3, 1, 4]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 2, 0]",False
Uniform-QP-H,11,2,"[2, 0, -3, 13, 0, 0, 0, 3, 2, 4]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[2, 0, 0]",False
Uniform-QP-H,11,3,"[2, 0, -3, 13, 0, 0, 0, 3, 3, 4]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 0, 2]",False
Uniform-QP-H,11,4,"[1, 0, -3, 13, 0, 0, 0, 3, 4, 4]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,12,0,"[4, 2, -5, 13, 0, 0, 1, 0, 2, 1]","[0.0, 0.0, 0.0]","[1.2400668230612496e-05, 0.0001782958396190154, 0.0004479305594032126]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,12,1,"[3, 2, -5, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.002951548007820017, 0.0032513491022407664, 0.00288304621190355]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,12,2,"[3, 2, -5, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.023585661473608403, 0.027094318877096794, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
