snapshot_id,scenario_id,source_profile,seed,action_history,source_state,source_criticality
sc_00168,cutin_braking_g5_dvm10,SUT-A,20262917,"[2, 0, 1, 0, 1]","[1, 2, -5, 13, 0, 0, 1, 1, 5, 1]",0.059403533935546884
sc_00169,cutin_braking_g5_dvm10,SUT-A,20262917,"[2, 0, 1, 0, 1, 1]","[1, 2, -5, 13, 0, 0, 0, 1, 6, 1]",0.2878570556640625
sc_00170,cutin_braking_g5_dvm10,SUT-A,20262918,[],"[4, 2, -5, 12, 0, 0, 1, 0, 0, 1]",2.184563868840537e-05
sc_00171,cutin_braking_g5_dvm10,SUT-A,20262918,[0],"[3, 2, -5, 13, 0, 0, 1, 0, 1, 1]",0.0002262253855864208
sc_00172,cutin_braking_g5_dvm10,SUT-A,20262918,"[0, 1]","[3, 2, -5, 13, 0, 0, 1, 0, 2, 1]",0.0011751572422186536
sc_00173,cutin_braking_g5_dvm10,SUT-A,20262918,"[0, 1, 0]","[2, 2, -5, 13, 0, 0, 1, 0, 3, 1]",0.004326306692759196
sc_00174,cutin_braking_g5_dvm10,SUT-A,20262918,"[0, 1, 0, 2]","[2, 2, -5, 13, 0, 0, 1, 0, 4, 1]",0.01829890559117
sc_00175,cutin_braking_g5_dvm10,SUT-A,20262918,"[0, 1, 0, 2, 2]","[1, 2, -5, 13, 0, 0, 1, 1, 5, 1]",0.059403533935546884
sc_00176,cutin_braking_g5_dvm10,SUT-A,20262918,"[0, 1, 0, 2, 2, 0]","[1, 2, -5, 13, 0, 0, 0, 1, 6, 1]",0.2878570556640625
sc_00177,cutin_braking_g5_dvm6,SUT-A,20263015,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 1]",3.2057708864907424e-06
sc_00178,cutin_braking_g5_dvm6,SUT-A,20263015,[0],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 1]",4.3921837451557335e-05
sc_00179,cutin_braking_g5_dvm6,SUT-A,20263015,"[0, 1]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 1]",0.0004235469474792481
sc_00180,cutin_braking_g5_dvm6,SUT-A,20263015,"[0, 1, 0]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 1]",0.0015736333338419598
sc_00181,cutin_braking_g5_dvm6,SUT-A,20263015,"[0, 1, 0, 2]","[1, 2, -3, 13, 0, 0, 1, 0, 4, 1]",0.011227376810709637
sc_00182,cutin_braking_g5_dvm6,SUT-A,20263015,"[0, 1, 0, 2, 2]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 1]",0.055873847961425784
sc_00183,cutin_braking_g5_dvm6,SUT-A,20263015,"[0, 1, 0, 2, 2, 1]","[1, 2, -3, 13, 0, 0, 0, 1, 6, 1]",0.1849770482381185
sc_00184,cutin_braking_g5_dvm6,SUT-A,20263016,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 1]",3.2057708864907424e-06
sc_00185,cutin_braking_g5_dvm6,SUT-A,20263016,[1],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 1]",4.3921837451557335e-05
sc_00186,cutin_braking_g5_dvm6,SUT-A,20263016,"[1, 2]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 1]",0.0004235469474792481
sc_00187,cutin_braking_g5_dvm6,SUT-A,20263016,"[1, 2, 2]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 1]",0.0015736333338419598
sc_00188,cutin_braking_g5_dvm6,SUT-A,20263016,"[1, 2, 2, 1, 1]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 1]",0.055873847961425784
sc_00189,cutin_braking_g5_dvm6,SUT-A,20263016,"[1, 2, 2, 1, 1, 2]","[1, 2, -3, 13, 0, 0, 0, 1, 6, 1]",0.1849770482381185
sc_00190,cutin_braking_g5_dvm6,SUT-A,20263017,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 1]",3.2057708864907424e-06
sc_00191,cutin_braking_g5_dvm6,SUT-A,20263017,[2],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 1]",4.3921837451557335e-05
sc_00192,cutin_braking_g5_dvm6,SUT-A,20263017,"[2, 2]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 1]",0.0004235469474792481
sc_00193,cutin_braking_g5_dvm6,SUT-A,20263017,"[2, 2, 1]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 1]",0.0015736333338419598
sc_00194,cutin_braking_g5_dvm6,SUT-A,20263017,"[2, 2, 1, 1, 0]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 1]",0.055873847961425784
sc_00195,cutin_braking_g5_dvm6,SUT-A,20263017,"[2, 2, 1, 1, 0, 1]","[1, 2, -3, 13, 0, 0, 0, 1, 6, 1]",0.1849770482381185
sc_00196,cutin_braking_g5_dvm6,SUT-A,20263018,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 1]",3.2057708864907424e-06
sc_00197,cutin_braking_g5_dvm6,SUT-A,20263018,[0],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 1]",4.3921837451557335e-05
sc_00198,cutin_braking_g5_dvm6,SUT-A,20263018,"[0, 1]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 1]",0.0004235469474792481
sc_00199,cutin_braking_g5_dvm6,SUT-A,20263018,"[0, 1, 1]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 1]",0.0015736333338419598
sc_00200,cutin_braking_g5_dvm6,SUT-A,20263018,"[0, 1, 1, 2]","[1, 2, -3, 13, 0, 0, 1, 0, 4, 1]",0.011227376810709637
sc_00201,cutin_braking_g5_dvm6,SUT-A,20263018,"[0, 1, 1, 2, 1]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 1]",0.055873847961425784
sc_00202,cutin_braking_g5_dvm6,SUT-A,20263018,"[0, 1, 1, 2, 1, 0]","[1, 2, -4, 13, 0, 0, 0, 1, 6, 1]",0.027559204101562505
sc_00203,cutin_braking_g5_dvm2,SUT-A,20263115,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 1]",3.2797079789638535e-07
sc_00204,cutin_braking_g5_dvm2,SUT-A,20263115,[0],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 1]",6.487562721967699e-06
sc_00205,cutin_braking_g5_dvm2,SUT-A,20263115,"[0, 2]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 1]",6.77080694049597e-05
sc_00206,cutin_braking_g5_dvm2,SUT-A,20263115,"[0, 2, 0]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 1]",0.0007393690388550362
sc_00207,cutin_braking_g5_dvm2,SUT-A,20263115,"[0, 2, 0, 0, 1]","[1, 2, -2, 13, 0, 0, 1, 1, 5, 1]",0.016457949478179218
sc_00208,cutin_braking_g5_dvm2,SUT-A,20263115,"[0, 2, 0, 0, 1, 1]","[1, 2, -2, 13, 0, 0, 0, 1, 6, 1]",0.17899375318673752
sc_00209,cutin_braking_g5_dvm2,SUT-A,20263116,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 1]",3.2797079789638535e-07
sc_00210,cutin_braking_g5_dvm2,SUT-A,20263116,[1],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 1]",6.487562721967699e-06
sc_00211,cutin_braking_g5_dvm2,SUT-A,20263116,"[1, 1]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 1]",6.77080694049597e-05
sc_00212,cutin_braking_g5_dvm2,SUT-A,20263116,"[1, 1, 2]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 1]",0.0007393690388550362
sc_00213,cutin_braking_g5_dvm2,SUT-A,20263116,"[1, 1, 2, 1]","[1, 2, -1, 13, 0, 0, 1, 0, 4, 1]",0.004521424910823506
sc_00214,cutin_braking_g5_dvm2,SUT-A,20263116,"[1, 1, 2, 1, 1]","[1, 2, -1, 13, 0, 0, 1, 1, 5, 1]",0.021047208370765052
sc_00215,cutin_braking_g5_dvm2,SUT-A,20263116,"[1, 1, 2, 1, 1, 0]","[1, 2, -2, 13, 0, 0, 0, 1, 6, 1]",0.17899375318673752
sc_00216,cutin_braking_g5_dvm2,SUT-A,20263117,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 1]",3.2797079789638535e-07
sc_00217,cutin_braking_g5_dvm2,SUT-A,20263117,[2],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 1]",6.487562721967699e-06
sc_00218,cutin_braking_g5_dvm2,SUT-A,20263117,"[2, 2]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 1]",6.77080694049597e-05
sc_00219,cutin_braking_g5_dvm2,SUT-A,20263117,"[2, 2, 0]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 1]",0.0007393690388550362
sc_00220,cutin_braking_g5_dvm2,SUT-A,20263117,"[2, 2, 0, 2]","[1, 2, -1, 13, 0, 0, 1, 0, 4, 1]",0.004521424910823506
sc_00221,cutin_braking_g5_dvm2,SUT-A,20263117,"[2, 2, 0, 2, 0]","[1, 2, -1, 13, 0, 0, 1, 1, 5, 1]",0.021047208370765052
sc_00222,cutin_braking_g5_dvm2,SUT-A,20263117,"[2, 2, 0, 2, 0, 1]","[1, 2, -1, 13, 0, 0, 0, 1, 6, 1]",0.1177474730970959
sc_00223,cutin_braking_g5_dvm2,SUT-A,20263118,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 1]",3.2797079789638535e-07
sc_00224,cutin_braking_g5_dvm2,SUT-A,20263118,[0],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 1]",6.487562721967699e-06
sc_00225,cutin_braking_g5_dvm2,SUT-A,20263118,"[0, 2]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 1]",6.77080694049597e-05
sc_00226,cutin_braking_g5_dvm2,SUT-A,20263118,"[0, 2, 1]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 1]",0.0007393690388550362
sc_00227,cutin_braking_g5_dvm2,SUT-A,20263118,"[0, 2, 1, 1]","[1, 2, -1, 13, 0, 0, 1, 0, 4, 1]",0.004521424910823506
sc_00228,cutin_braking_g5_dvm2,SUT-A,20263118,"[0, 2, 1, 1, 0]","[1, 2, -1, 13, 0, 0, 1, 1, 5, 1]",0.021047208370765052
sc_00229,cutin_braking_g5_dvm2,SUT-A,20263118,"[0, 2, 1, 1, 0, 0]","[1, 2, -2, 13, 0, 0, 0, 1, 6, 1]",0.17899375318673752
sc_00230,cutin_braking_g5_dv1,SUT-A,20263215,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 1]",3.270307302474977e-08
sc_00231,cutin_braking_g5_dv1,SUT-A,20263215,[0],"[1, 2, 0, 13, 0, 0, 1, 0, 1, 1]",2.1592923482259126e-06
sc_00232,cutin_braking_g5_dv1,SUT-A,20263215,"[0, 0]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 1]",1.9085834614435836e-05
sc_00233,cutin_braking_g5_dv1,SUT-A,20263215,"[0, 0, 2]","[1, 2, 0, 13, 0, 0, 1, 0, 3, 1]",0.00015207451979319257
sc_00234,cutin_braking_g5_dv1,SUT-A,20263215,"[0, 0, 2, 2]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 1]",0.003574488099018733
sc_00235,cutin_braking_g5_dv1,SUT-A,20263215,"[0, 0, 2, 2, 0]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 1]",0.019383304637670518
sc_00236,cutin_braking_g5_dv1,SUT-A,20263215,"[0, 0, 2, 2, 0, 1]","[1, 2, 0, 13, 0, 0, 0, 1, 6, 1]",0.054955075740814215
sc_00237,cutin_braking_g5_dv1,SUT-A,20263215,"[0, 0, 2, 2, 0, 1, 1, 1]","[1, 1, 1, 12, 0, 0, 0, 1, 8, 1]",0.2828216552734375
sc_00238,cutin_braking_g5_dv1,SUT-A,20263216,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 1]",3.270307302474977e-08
sc_00239,cutin_braking_g5_dv1,SUT-A,20263216,[1],"[1, 2, 0, 13, 0, 0, 1, 0, 1, 1]",2.1592923482259126e-06
sc_00240,cutin_braking_g5_dv1,SUT-A,20263216,"[1, 0]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 1]",1.9085834614435836e-05
sc_00241,cutin_braking_g5_dv1,SUT-A,20263216,"[1, 0, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 3, 1]",0.00015207451979319257
sc_00242,cutin_braking_g5_dv1,SUT-A,20263216,"[1, 0, 1, 2]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 1]",0.003574488099018733
sc_00243,cutin_braking_g5_dv1,SUT-A,20263216,"[1, 0, 1, 2, 1]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 1]",0.019383304637670518
sc_00244,cutin_braking_g5_dv1,SUT-A,20263216,"[1, 0, 1, 2, 1, 1]","[1, 2, 0, 13, 0, 0, 0, 1, 6, 1]",0.054955075740814215
sc_00245,cutin_braking_g5_dv1,SUT-A,20263216,"[1, 0, 1, 2, 1, 1, 2, 0]","[1, 1, 1, 12, 0, 0, 0, 1, 8, 1]",0.2828216552734375
sc_00246,cutin_braking_g5_dv1,SUT-A,20263217,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 1]",3.270307302474977e-08
sc_00247,cutin_braking_g5_dv1,SUT-A,20263217,[2],"[1, 2, 1, 13, 0, 0, 1, 0, 1, 1]",1.9307475789388026e-06
sc_00248,cutin_braking_g5_dv1,SUT-A,20263217,"[2, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 1]",1.9085834614435836e-05
sc_00249,cutin_braking_g5_dv1,SUT-A,20263217,"[2, 1, 2, 0]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 1]",0.003574488099018733
sc_00250,cutin_braking_g5_dv1,SUT-A,20263217,"[2, 1, 2, 0, 0]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 1]",0.019383304637670518
sc_00251,cutin_braking_g5_dv1,SUT-A,20263217,"[2, 1, 2, 0, 0, 1]","[1, 2, 0, 13, 0, 0, 0, 1, 6, 1]",0.054955075740814215
sc_00252,cutin_braking_g5_dv1,SUT-A,20263217,"[2, 1, 2, 0, 0, 1, 1, 1]","[1, 1, 0, 12, 0, 0, 0, 1, 8, 1]",0.2350743611653646
sc_00253,cutin_braking_g5_dv1,SUT-A,20263218,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 1]",3.270307302474977e-08
sc_00254,cutin_braking_g5_dv1,SUT-A,20263218,[0],"[1, 2, 0, 13, 0, 0, 1, 0, 1, 1]",2.1592923482259126e-06
sc_00255,cutin_braking_g5_dv1,SUT-A,20263218,"[0, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 1]",1.9085834614435836e-05
sc_00256,cutin_braking_g5_dv1,SUT-A,20263218,"[0, 1, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 3, 1]",0.00015207451979319257
sc_00257,cutin_braking_g5_dv1,SUT-A,20263218,"[0, 1, 1, 0]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 1]",0.003574488099018733
sc_00258,cutin_braking_g5_dv1,SUT-A,20263218,"[0, 1, 1, 0, 0]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 1]",0.019383304637670518
sc_00259,cutin_braking_g5_dv1,SUT-A,20263218,"[0, 1, 1, 0, 0, 0]","[1, 2, 0, 13, 0, 0, 0, 1, 6, 1]",0.054955075740814215
sc_00260,cutin_braking_g5_dv1,SUT-A,20263218,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 12, 0, 0, 0, 1, 8, 1]",0.2350743611653646
sc_00261,cutin_braking_g10_dvm10,SUT-A,20263315,[],"[5, 2, -5, 12, 0, 0, 1, 0, 0, 1]",3.639889653523764e-07
sc_00262,cutin_braking_g10_dvm10,SUT-A,20263315,[0],"[4, 2, -5, 13, 0, 0, 1, 0, 1, 1]",1.2450397841135664e-05
sc_00263,cutin_braking_g10_dvm10,SUT-A,20263315,"[0, 2]","[4, 2, -5, 13, 0, 0, 1, 0, 2, 1]",0.00023440679550170904
sc_00264,cutin_braking_g10_dvm10,SUT-A,20263315,"[0, 2, 2]","[3, 2, -5, 13, 0, 0, 1, 0, 3, 1]",0.003276899706522625
sc_00265,cutin_braking_g10_dvm10,SUT-A,20263315,"[0, 2, 2, 2]","[3, 2, -5, 13, 0, 0, 1, 0, 4, 1]",0.024304173660278323
sc_00266,cutin_braking_g10_dvm10,SUT-A,20263315,"[0, 2, 2, 2, 2]","[2, 2, -5, 13, 0, 0, 1, 1, 5, 1]",0.08039913177490236
sc_00267,cutin_braking_g10_dvm10,SUT-A,20263315,"[0, 2, 2, 2, 2, 1]","[2, 2, -5, 13, 0, 0, 0, 1, 6, 1]",0.36528259277343755
sc_00268,cutin_braking_g10_dvm10,SUT-A,20263316,[],"[5, 2, -5, 12, 0, 0, 1, 0, 0, 1]",3.639889653523764e-07
sc_00269,cutin_braking_g10_dvm10,SUT-A,20263316,[1],"[4, 2, -5, 13, 0, 0, 1, 0, 1, 1]",1.2450397841135664e-05
sc_00270,cutin_braking_g10_dvm10,SUT-A,20263316,"[1, 1]","[4, 2, -5, 13, 0, 0, 1, 0, 2, 1]",0.00023440679550170904
sc_00271,cutin_braking_g10_dvm10,SUT-A,20263316,"[1, 1, 2]","[3, 2, -5, 13, 0, 0, 1, 0, 3, 1]",0.003276899706522625
sc_00272,cutin_braking_g10_dvm10,SUT-A,20263316,"[1, 1, 2, 0]","[3, 2, -5, 13, 0, 0, 1, 0, 4, 1]",0.024304173660278323
sc_00273,cutin_braking_g10_dvm10,SUT-A,20263316,"[1, 1, 2, 0, 0]","[2, 2, -6, 13, 0, 0, 1, 1, 5, 1]",0.027413293202718104
sc_00274,cutin_braking_g10_dvm10,SUT-A,20263316,"[1, 1, 2, 0, 0, 2]","[2, 2, -5, 13, 0, 0, 0, 1, 6, 1]",0.36528259277343755
sc_00275,cutin_braking_g10_dvm10,SUT-A,20263317,[],"[5, 2, -5, 12, 0, 0, 1, 0, 0, 1]",3.639889653523764e-07
sc_00276,cutin_braking_g10_dvm10,SUT-A,20263317,[2],"[5, 2, -5, 13, 0, 0, 1, 0, 1, 1]",2.8832363446553556e-06
sc_00277,cutin_braking_g10_dvm10,SUT-A,20263317,"[2, 2]","[4, 2, -5, 13, 0, 0, 1, 0, 2, 1]",0.00023440679550170904
sc_00278,cutin_braking_g10_dvm10,SUT-A,20263317,"[2, 2, 0, 0]","[3, 2, -5, 13, 0, 0, 1, 0, 4, 1]",0.024304173660278323
sc_00279,cutin_braking_g10_dvm10,SUT-A,20263317,"[2, 2, 0, 0, 2]","[2, 2, -5, 13, 0, 0, 1, 1, 5, 1]",0.08039913177490236
sc_00280,cutin_braking_g10_dvm10,SUT-A,20263317,"[2, 2, 0, 0, 2, 0]","[2, 2, -6, 13, 0, 0, 0, 1, 6, 1]",0.13765080769856772
sc_00281,cutin_braking_g10_dvm10,SUT-A,20263318,[],"[5, 2, -5, 12, 0, 0, 1, 0, 0, 1]",3.639889653523764e-07
sc_00282,cutin_braking_g10_dvm10,SUT-A,20263318,[0],"[4, 2, -5, 13, 0, 0, 1, 0, 1, 1]",1.2450397841135664e-05
sc_00283,cutin_braking_g10_dvm10,SUT-A,20263318,"[0, 1]","[4, 2, -5, 13, 0, 0, 1, 0, 2, 1]",0.00023440679550170904
sc_00284,cutin_braking_g10_dvm10,SUT-A,20263318,"[0, 1, 1]","[3, 2, -5, 13, 0, 0, 1, 0, 3, 1]",0.003276899706522625
sc_00285,cutin_braking_g10_dvm10,SUT-A,20263318,"[0, 1, 1, 1]","[3, 2, -5, 13, 0, 0, 1, 0, 4, 1]",0.024304173660278323
sc_00286,cutin_braking_g10_dvm10,SUT-A,20263318,"[0, 1, 1, 1, 1]","[2, 2, -5, 13, 0, 0, 1, 1, 5, 1]",0.08039913177490236
sc_00287,cutin_braking_g10_dvm10,SUT-A,20263318,"[0, 1, 1, 1, 1, 0]","[2, 2, -6, 13, 0, 0, 0, 1, 6, 1]",0.13765080769856772
sc_00288,cutin_braking_g10_dvm6,SUT-A,20263415,[],"[4, 2, -3, 12, 0, 0, 1, 0, 0, 1]",7.072651004791263e-08
sc_00289,cutin_braking_g10_dvm6,SUT-A,20263415,[0],"[4, 2, -3, 13, 0, 0, 1, 0, 1, 1]",1.109642113099496e-06
sc_00290,cutin_braking_g10_dvm6,SUT-A,20263415,"[0, 2]","[3, 2, -3, 13, 0, 0, 1, 0, 2, 1]",3.960637998501461e-05
sc_00291,cutin_braking_g10_dvm6,SUT-A,20263415,"[0, 2, 0]","[3, 2, -3, 13, 0, 0, 1, 0, 3, 1]",0.00028820367233355857
sc_00292,cutin_braking_g10_dvm6,SUT-A,20263415,"[0, 2, 0, 2]","[3, 2, -3, 13, 0, 0, 1, 0, 4, 1]",0.002117718793233236
sc_00293,cutin_braking_g10_dvm6,SUT-A,20263415,"[0, 2, 0, 2, 0]","[2, 2, -3, 13, 0, 0, 1, 1, 5, 1]",0.013121695194244389
sc_00294,cutin_braking_g10_dvm6,SUT-A,20263415,"[0, 2, 0, 2, 0, 1]","[2, 2, -3, 13, 0, 0, 0, 1, 6, 1]",0.05913621241251628
sc_00295,cutin_braking_g10_dvm6,SUT-A,20263416,[],"[4, 2, -3, 12, 0, 0, 1, 0, 0, 1]",7.072651004791263e-08
sc_00296,cutin_braking_g10_dvm6,SUT-A,20263416,[1],"[4, 2, -3, 13, 0, 0, 1, 0, 1, 1]",1.109642113099496e-06
sc_00297,cutin_braking_g10_dvm6,SUT-A,20263416,"[1, 1]","[3, 2, -3, 13, 0, 0, 1, 0, 2, 1]",3.960637998501461e-05
sc_00298,cutin_braking_g10_dvm6,SUT-A,20263416,"[1, 1, 2]","[3, 2, -3, 13, 0, 0, 1, 0, 3, 1]",0.00028820367233355857
sc_00299,cutin_braking_g10_dvm6,SUT-A,20263416,"[1, 1, 2, 1]","[3, 2, -3, 13, 0, 0, 1, 0, 4, 1]",0.002117718793233236
sc_00300,cutin_braking_g10_dvm6,SUT-A,20263416,"[1, 1, 2, 1, 2]","[2, 2, -3, 13, 0, 0, 1, 1, 5, 1]",0.013121695194244389
sc_00301,cutin_braking_g10_dvm6,SUT-A,20263416,"[1, 1, 2, 1, 2, 0]","[2, 2, -3, 13, 0, 0, 0, 1, 6, 1]",0.05913621241251628
sc_00302,cutin_braking_g10_dvm6,SUT-A,20263417,[],"[4, 2, -3, 12, 0, 0, 1, 0, 0, 1]",7.072651004791263e-08
sc_00303,cutin_braking_g10_dvm6,SUT-A,20263417,[2],"[4, 2, -3, 13, 0, 0, 1, 0, 1, 1]",1.109642113099496e-06
sc_00304,cutin_braking_g10_dvm6,SUT-A,20263417,"[2, 2]","[3, 2, -3, 13, 0, 0, 1, 0, 2, 1]",3.960637998501461e-05
sc_00305,cutin_braking_g10_dvm6,SUT-A,20263417,"[2, 2, 2]","[3, 2, -3, 13, 0, 0, 1, 0, 3, 1]",0.00028820367233355857
sc_00306,cutin_braking_g10_dvm6,SUT-A,20263417,"[2, 2, 2, 2]","[3, 2, -3, 13, 0, 0, 1, 0, 4, 1]",0.002117718793233236
sc_00307,cutin_braking_g10_dvm6,SUT-A,20263417,"[2, 2, 2, 2, 2, 2]","[2, 2, -3, 13, 0, 0, 0, 1, 6, 1]",0.05913621241251628
sc_00308,cutin_braking_g10_dvm6,SUT-A,20263418,[],"[4, 2, -3, 12, 0, 0, 1, 0, 0, 1]",7.072651004791263e-08
sc_00309,cutin_braking_g10_dvm6,SUT-A,20263418,[0],"[4, 2, -3, 13, 0, 0, 1, 0, 1, 1]",1.109642113099496e-06
sc_00310,cutin_braking_g10_dvm6,SUT-A,20263418,"[0, 2]","[3, 2, -3, 13, 0, 0, 1, 0, 2, 1]",3.960637998501461e-05
sc_00311,cutin_braking_g10_dvm6,SUT-A,20263418,"[0, 2, 1]","[3, 2, -3, 13, 0, 0, 1, 0, 3, 1]",0.00028820367233355857
sc_00312,cutin_braking_g10_dvm6,SUT-A,20263418,"[0, 2, 1, 0]","[3, 2, -3, 13, 0, 0, 1, 0, 4, 1]",0.002117718793233236
sc_00313,cutin_braking_g10_dvm6,SUT-A,20263418,"[0, 2, 1, 0, 1]","[2, 2, -3, 13, 0, 0, 1, 1, 5, 1]",0.013121695194244389
sc_00314,cutin_braking_g10_dvm6,SUT-A,20263418,"[0, 2, 1, 0, 1, 2]","[2, 2, -3, 13, 0, 0, 0, 1, 6, 1]",0.05913621241251628
sc_00315,cutin_braking_g18_dvm10,SUT-A,20263715,"[0, 2, 2, 2]","[5, 2, -5, 13, 0, 0, 1, 0, 4, 1]",6.459120750427248e-08
sc_00316,cutin_braking_g18_dvm10,SUT-A,20263715,"[0, 2, 2, 2, 2]","[4, 2, -5, 13, 0, 0, 1, 1, 5, 1]",1.7221441388130193e-06
sc_00317,cutin_braking_g18_dvm10,SUT-A,20263715,"[0, 2, 2, 2, 2, 1]","[4, 2, -5, 13, 0, 0, 0, 1, 6, 1]",4.293773380915326e-05
sc_00318,cutin_braking_g18_dvm10,SUT-A,20263716,"[1, 0, 1, 1]","[5, 2, -5, 13, 0, 0, 1, 0, 4, 1]",6.459120750427248e-08
sc_00319,cutin_braking_g18_dvm10,SUT-A,20263716,"[1, 0, 1, 1, 0]","[4, 2, -6, 13, 0, 0, 1, 1, 5, 1]",4.723374684651694e-07
sc_00320,cutin_braking_g18_dvm10,SUT-A,20263716,"[1, 0, 1, 1, 0, 2]","[4, 2, -5, 13, 0, 0, 0, 1, 6, 1]",4.293773380915326e-05
sc_00321,cutin_braking_g18_dvm10,SUT-A,20263717,"[2, 2, 1, 1]","[5, 2, -5, 13, 0, 0, 1, 0, 4, 1]",6.459120750427248e-08
sc_00322,cutin_braking_g18_dvm10,SUT-A,20263717,"[2, 2, 1, 1, 2, 0]","[4, 2, -5, 13, 0, 0, 0, 1, 6, 1]",4.293773380915326e-05
sc_00323,cutin_braking_g18_dvm10,SUT-A,20263718,"[0, 0, 2, 2]","[5, 2, -5, 13, 0, 0, 1, 0, 4, 1]",6.459120750427248e-08
sc_00324,cutin_braking_g18_dvm10,SUT-A,20263718,"[0, 0, 2, 2, 0]","[4, 2, -5, 13, 0, 0, 1, 1, 5, 1]",1.7221441388130193e-06
sc_00325,cutin_braking_g18_dvm10,SUT-A,20263718,"[0, 0, 2, 2, 0, 2]","[4, 2, -5, 13, 0, 0, 0, 1, 6, 1]",4.293773380915326e-05
sc_00326,lead_braking_g5_dvm10,SUT-A,20264915,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00327,lead_braking_g5_dvm10,SUT-A,20264916,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00328,lead_braking_g5_dvm10,SUT-A,20264917,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00329,lead_braking_g5_dvm10,SUT-A,20264918,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00330,lead_braking_g5_dvm6,SUT-A,20265015,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00331,lead_braking_g5_dvm6,SUT-A,20265016,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00332,lead_braking_g5_dvm6,SUT-A,20265017,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00333,lead_braking_g5_dvm6,SUT-A,20265018,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00334,lead_braking_g5_dvm2,SUT-A,20265115,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00335,lead_braking_g5_dvm2,SUT-A,20265116,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
