step,scenario_id,anchor_index,target_sut,method_variant,response,task_kind,predicted_score,score_semantics,visible_target_count,history_split_id,selected_reason,observed_event,collision,near_miss,valid,cumulative_cost,cumulative_critical
20,a077,77,SUT-E,AdaTE-Mixture-H-sequential,vulnerability,failure_discovery,0.8749934542276901,source_vulnerability_convex_mixture,20,source_profiles_excluding_target,stable_argmax_revealed_only,False,False,False,True,20,19
1,a001,1,SUT-E,Uniform-Mixture-H,collision,failure_discovery,1.0,source_collision_convex_mixture,1,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,1,1
2,a009,9,SUT-E,Uniform-Mixture-H,collision,failure_discovery,1.0,source_collision_convex_mixture,2,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,2,2
3,a014,14,SUT-E,Uniform-Mixture-H,collision,failure_discovery,1.0,source_collision_convex_mixture,3,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,3,3
4,a017,17,SUT-E,Uniform-Mixture-H,collision,failure_discovery,1.0,source_collision_convex_mixture,4,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,4,4
5,a033,33,SUT-E,Uniform-Mixture-H,collision,failure_discovery,1.0,source_collision_convex_mixture,5,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,5,5
6,a046,46,SUT-E,Uniform-Mixture-H,collision,failure_discovery,1.0,source_collision_convex_mixture,6,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,6,6
7,a049,49,SUT-E,Uniform-Mixture-H,collision,failure_discovery,1.0,source_collision_convex_mixture,7,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,7,7
8,a065,65,SUT-E,Uniform-Mixture-H,collision,failure_discovery,1.0,source_collision_convex_mixture,8,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,8,8
9,a078,78,SUT-E,Uniform-Mixture-H,collision,failure_discovery,1.0,source_collision_convex_mixture,9,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,9,9
10,a081,81,SUT-E,Uniform-Mixture-H,collision,failure_discovery,1.0,source_collision_convex_mixture,10,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,10,10
11,a097,97,SUT-E,Uniform-Mixture-H,collision,failure_discovery,1.0,source_collision_convex_mixture,11,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,11,11
12,a113,113,SUT-E,Uniform-Mixture-H,collision,failure_discovery,1.0,source_collision_convex_mixture,12,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,12,12
13,a029,29,SUT-E,Uniform-Mixture-H,collision,failure_discovery,0.8,source_collision_convex_mixture,13,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,13,13
14,a041,41,SUT-E,Uniform-Mixture-H,collision,failure_discovery,0.8,source_collision_convex_mixture,14,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,14,14
15,a057,57,SUT-E,Uniform-Mixture-H,collision,failure_discovery,0.8,source_collision_convex_mixture,15,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,15,15
16,a077,77,SUT-E,Uniform-Mixture-H,collision,failure_discovery,0.8,source_collision_convex_mixture,16,source_profiles_excluding_target,stable_argmax_revealed_only,False,False,False,True,16,15
17,a089,89,SUT-E,Uniform-Mixture-H,collision,failure_discovery,0.8,source_collision_convex_mixture,17,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,17,16
18,a105,105,SUT-E,Uniform-Mixture-H,collision,failure_discovery,0.8,source_collision_convex_mixture,18,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,18,17
19,a125,125,SUT-E,Uniform-Mixture-H,collision,failure_discovery,0.8,source_collision_convex_mixture,19,source_profiles_excluding_target,stable_argmax_revealed_only,False,False,False,True,19,17
20,a094,94,SUT-E,Uniform-Mixture-H,collision,failure_discovery,0.6000000000000001,source_collision_convex_mixture,20,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,20,18
1,a001,1,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,1.0,source_collision_convex_mixture,1,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,1,1
2,a009,9,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,1.0,source_collision_convex_mixture,2,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,2,2
3,a014,14,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,1.0,source_collision_convex_mixture,3,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,3,3
4,a017,17,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,1.0,source_collision_convex_mixture,4,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,4,4
5,a033,33,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,1.0,source_collision_convex_mixture,5,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,5,5
6,a046,46,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,1.0,source_collision_convex_mixture,6,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,6,6
7,a049,49,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,1.0,source_collision_convex_mixture,7,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,7,7
8,a065,65,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,1.0,source_collision_convex_mixture,8,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,8,8
9,a078,78,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,1.0,source_collision_convex_mixture,9,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,9,9
10,a081,81,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,1.0,source_collision_convex_mixture,10,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,10,10
11,a097,97,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,1.0,source_collision_convex_mixture,11,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,11,11
12,a113,113,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,1.0,source_collision_convex_mixture,12,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,12,12
13,a029,29,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,0.8,source_collision_convex_mixture,13,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,13,13
14,a041,41,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,0.8,source_collision_convex_mixture,14,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,14,14
15,a057,57,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,0.8,source_collision_convex_mixture,15,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,15,15
16,a077,77,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,0.8,source_collision_convex_mixture,16,source_profiles_excluding_target,stable_argmax_revealed_only,False,False,False,True,16,15
17,a089,89,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,0.8,source_collision_convex_mixture,17,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,17,16
18,a105,105,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,0.8,source_collision_convex_mixture,18,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,18,17
19,a125,125,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,0.8,source_collision_convex_mixture,19,source_profiles_excluding_target,stable_argmax_revealed_only,False,False,False,True,19,17
20,a094,94,SUT-E,AdaTE-Mixture-H-staticK1,collision,failure_discovery,0.6000000000000001,source_collision_convex_mixture,20,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,20,18
1,a001,1,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,1.0,source_collision_convex_mixture,1,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,1,1
2,a009,9,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,1.0,source_collision_convex_mixture,2,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,2,2
3,a014,14,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,1.0,source_collision_convex_mixture,3,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,3,3
4,a017,17,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,1.0,source_collision_convex_mixture,4,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,4,4
5,a033,33,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,1.0,source_collision_convex_mixture,5,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,5,5
6,a046,46,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,1.0,source_collision_convex_mixture,6,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,6,6
7,a049,49,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,1.0,source_collision_convex_mixture,7,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,7,7
8,a065,65,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,1.0,source_collision_convex_mixture,8,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,8,8
9,a078,78,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,1.0,source_collision_convex_mixture,9,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,9,9
10,a081,81,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,1.0,source_collision_convex_mixture,10,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,10,10
11,a097,97,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,1.0,source_collision_convex_mixture,11,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,11,11
12,a113,113,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,1.0,source_collision_convex_mixture,12,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,12,12
13,a029,29,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,0.8,source_collision_convex_mixture,13,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,13,13
14,a041,41,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,0.8,source_collision_convex_mixture,14,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,14,14
15,a057,57,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,0.8,source_collision_convex_mixture,15,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,15,15
16,a077,77,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,0.8,source_collision_convex_mixture,16,source_profiles_excluding_target,stable_argmax_revealed_only,False,False,False,True,16,15
17,a089,89,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,0.8,source_collision_convex_mixture,17,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,17,16
18,a105,105,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,0.8,source_collision_convex_mixture,18,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,18,17
19,a125,125,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,0.8,source_collision_convex_mixture,19,source_profiles_excluding_target,stable_argmax_revealed_only,False,False,False,True,19,17
20,a094,94,SUT-E,AdaTE-Mixture-H-staticK2,collision,failure_discovery,0.6000000000000001,source_collision_convex_mixture,20,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,20,18
1,a001,1,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,1.0,source_collision_convex_mixture,1,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,1,1
2,a009,9,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,1.0,source_collision_convex_mixture,2,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,2,2
3,a014,14,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,1.0,source_collision_convex_mixture,3,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,3,3
4,a017,17,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,1.0,source_collision_convex_mixture,4,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,4,4
5,a033,33,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,1.0,source_collision_convex_mixture,5,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,5,5
6,a046,46,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,1.0,source_collision_convex_mixture,6,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,6,6
7,a049,49,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,1.0,source_collision_convex_mixture,7,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,7,7
8,a065,65,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,1.0,source_collision_convex_mixture,8,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,8,8
9,a078,78,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,1.0,source_collision_convex_mixture,9,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,9,9
10,a081,81,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,1.0,source_collision_convex_mixture,10,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,10,10
11,a097,97,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,1.0,source_collision_convex_mixture,11,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,11,11
12,a113,113,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,1.0,source_collision_convex_mixture,12,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,12,12
13,a029,29,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,0.8,source_collision_convex_mixture,13,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,13,13
14,a041,41,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,0.8,source_collision_convex_mixture,14,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,14,14
15,a057,57,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,0.8,source_collision_convex_mixture,15,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,15,15
16,a077,77,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,0.8,source_collision_convex_mixture,16,source_profiles_excluding_target,stable_argmax_revealed_only,False,False,False,True,16,15
17,a089,89,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,0.8,source_collision_convex_mixture,17,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,17,16
18,a105,105,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,0.8,source_collision_convex_mixture,18,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,18,17
19,a125,125,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,0.8,source_collision_convex_mixture,19,source_profiles_excluding_target,stable_argmax_revealed_only,False,False,False,True,19,17
20,a094,94,SUT-E,AdaTE-Mixture-H-staticK4,collision,failure_discovery,0.6000000000000001,source_collision_convex_mixture,20,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,20,18
1,a001,1,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.0,source_collision_convex_mixture,1,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,1,1
2,a009,9,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.0,source_collision_convex_mixture,2,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,2,2
3,a014,14,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.0,source_collision_convex_mixture,3,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,3,3
4,a017,17,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.0,source_collision_convex_mixture,4,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,4,4
5,a033,33,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.0,source_collision_convex_mixture,5,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,5,5
6,a046,46,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.0,source_collision_convex_mixture,6,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,6,6
7,a049,49,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.0,source_collision_convex_mixture,7,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,7,7
8,a065,65,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.0,source_collision_convex_mixture,8,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,8,8
9,a078,78,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.0,source_collision_convex_mixture,9,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,9,9
10,a081,81,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.0,source_collision_convex_mixture,10,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,10,10
11,a097,97,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.0,source_collision_convex_mixture,11,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,11,11
12,a113,113,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.0,source_collision_convex_mixture,12,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,12,12
13,a029,29,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,0.8,source_collision_convex_mixture,13,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,13,13
14,a041,41,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.3877787807814457e-17,source_collision_convex_mixture,14,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,14,14
15,a057,57,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.3877787807814457e-17,source_collision_convex_mixture,15,source_profiles_excluding_target,stable_argmax_revealed_only,True,False,True,True,15,15
16,a073,73,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.3877787807814457e-17,source_collision_convex_mixture,16,source_profiles_excluding_target,stable_argmax_revealed_only,False,False,False,True,16,15
17,a077,77,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.3877787807814457e-17,source_collision_convex_mixture,17,source_profiles_excluding_target,stable_argmax_revealed_only,False,False,False,True,17,15
18,a089,89,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,1.3877787807814457e-17,source_collision_convex_mixture,18,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,18,16
19,a105,105,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,0.1999999934968818,source_collision_convex_mixture,19,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,19,17
20,a125,125,SUT-E,AdaTE-Mixture-H-sequential,collision,failure_discovery,0.33333332543315974,source_collision_convex_mixture,20,source_profiles_excluding_target,stable_argmax_revealed_only,False,False,False,True,20,17
1,a001,1,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,1,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,1,1
2,a009,9,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,2,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,2,2
3,a014,14,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,3,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,3,3
4,a017,17,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,4,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,4,4
5,a033,33,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,5,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,5,5
6,a046,46,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,6,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,6,6
7,a049,49,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,7,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,7,7
8,a065,65,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,8,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,8,8
9,a078,78,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,9,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,9,9
10,a081,81,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,10,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,10,10
11,a097,97,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,11,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,11,11
12,a113,113,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,12,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,12,12
13,a089,89,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,0.9824195749403792,source_vulnerability_convex_mixture,13,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,13,13
14,a105,105,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,0.9823154543124111,source_vulnerability_convex_mixture,14,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,14,14
15,a057,57,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,0.9640585144280038,source_vulnerability_convex_mixture,15,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,15,15
16,a041,41,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,0.9589450214191573,source_vulnerability_convex_mixture,16,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,16,16
17,a094,94,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,0.9171872682658844,source_vulnerability_convex_mixture,17,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,17,17
18,a029,29,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,0.8700973559605638,source_vulnerability_convex_mixture,18,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,18,18
19,a110,110,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,0.8619635098630203,source_vulnerability_convex_mixture,19,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,19,19
20,a077,77,SUT-F,Uniform-Mixture-H,vulnerability,failure_discovery,0.7602844551332046,source_vulnerability_convex_mixture,20,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,20,20
1,a001,1,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,1,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,1,1
2,a009,9,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,2,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,2,2
3,a014,14,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,3,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,3,3
4,a017,17,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,4,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,4,4
5,a033,33,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,5,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,5,5
6,a046,46,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,6,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,6,6
7,a049,49,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,7,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,7,7
8,a065,65,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,8,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,8,8
9,a078,78,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,9,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,9,9
10,a081,81,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,10,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,10,10
11,a097,97,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,11,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,11,11
12,a113,113,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,12,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,12,12
13,a089,89,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,0.9824195749403792,source_vulnerability_convex_mixture,13,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,13,13
14,a105,105,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,0.9823154543124111,source_vulnerability_convex_mixture,14,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,14,14
15,a057,57,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,0.9640585144280038,source_vulnerability_convex_mixture,15,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,15,15
16,a041,41,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,0.9589450214191573,source_vulnerability_convex_mixture,16,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,16,16
17,a094,94,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,0.9171872682658844,source_vulnerability_convex_mixture,17,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,17,17
18,a029,29,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,0.8700973559605638,source_vulnerability_convex_mixture,18,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,18,18
19,a110,110,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,0.8619635098630203,source_vulnerability_convex_mixture,19,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,19,19
20,a077,77,SUT-F,AdaTE-Mixture-H-staticK1,vulnerability,failure_discovery,0.7602844551332046,source_vulnerability_convex_mixture,20,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,20,20
1,a001,1,SUT-F,AdaTE-Mixture-H-staticK2,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,1,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,1,1
2,a009,9,SUT-F,AdaTE-Mixture-H-staticK2,vulnerability,failure_discovery,1.0,source_vulnerability_convex_mixture,2,source_profiles_excluding_target,stable_argmax_revealed_only,True,True,False,True,2,2
