build,seed,index,mode,gap,relative_speed,timing,intensity,ego_collision,near_miss,completed,min_ttc,min_clearance,fault_active_steps
merge_brake2,20291202,17,cutin_braking,48.62920245528221,-3.9566884096711874,0.7275149037130177,0.2197827803902328,False,False,True,10.833672921897099,33.89188012489376,16
merge_brake2,20291202,18,cutin_braking,34.841422498226166,-6.514911524951458,0.4237584132701159,0.6332322007976473,False,False,True,3.867771684123763,14.331810915087914,16
merge_brake2,20291202,19,cutin_braking,24.623596876859665,-2.4126161951571703,0.7123216522857547,0.4812149597331882,False,False,True,8.433457283394194,15.76887671849262,16
merge_brake2,20291202,20,cutin_braking,21.162756621837616,-5.858382614329457,0.9018579800613226,0.36103722276166084,False,False,True,2.7237590530060345,5.015059708368597,16
merge_brake2,20291202,21,cutin_braking,39.380509823560715,-1.5685872063040733,0.17825058093294505,0.5253335345536471,False,False,True,12.259567101925654,29.730061819023973,16
merge_brake2,20291202,22,cutin_braking,45.090286791324615,-4.308450913056731,0.5513823790475727,0.11539799571037293,False,False,True,9.269494348671998,31.141727373950374,16
merge_brake2,20291202,23,cutin_braking,31.374488204717636,-3.112404879182577,0.3616962540894747,0.7736635469831527,False,False,True,8.278633772388284,18.94216784158027,16
merge_brake2,20291202,24,cutin_braking,32.82938227057457,-6.73282783664763,0.5988149764947593,0.5975947331637145,False,False,True,3.9512547718478643,12.323772488420872,16
merge_brake2,20291202,25,cutin_braking,42.61158901453018,-1.8336588591337204,0.3108149477280676,0.2910272155888379,False,False,True,17.3101828630009,33.13189830020636,16
merge_brake2,20291202,26,cutin_braking,40.91755720973015,-5.288570879027247,0.8402547292411328,0.7852261410094798,False,False,True,5.625980930052024,22.050336754685617,16
merge_brake2,20291202,27,cutin_braking,18.633399665355682,-3.295651275664568,0.24330596048384906,0.10070500895380974,False,False,True,4.483537988146386,8.061758182538114,16
merge_brake2,20291202,28,cutin_braking,23.07873699069023,-4.445068407803774,0.4748233654536307,0.20728551698848607,False,False,True,4.204924817698055,10.097686807852966,16
merge_brake2,20291202,29,cutin_braking,37.3629669547081,-2.6396487038582563,0.6648255082778634,0.9076013447716833,False,False,True,6.53972816142099,24.13488323718201,16
merge_brake2,20291202,30,cutin_braking,47.16649588942528,-5.889482632279396,0.06413603443652392,0.4098850509151816,False,False,True,6.3749575457023555,28.506500842710693,16
merge_brake2,20291202,31,cutin_braking,29.384216606616974,-1.177813732996583,0.7889653943479061,0.7006613596342505,False,False,True,16.794908026396463,22.184166158939476,16
merge_brake2,20291202,32,lead_braking,26.84903941117227,-6.278156902641058,0.5432792018167675,0.39275811119005083,False,False,True,4.401864781325556,16.650777124375324,0
merge_brake2,20291202,33,lead_braking,48.99420341476798,-2.536865996196866,0.2833914107643068,0.8774150394834579,False,False,True,4.130816323347076,31.59598194858762,0
merge_brake2,20291202,34,lead_braking,42.197399185970426,-4.513601636514068,0.9173823610879481,0.22033865982666612,False,False,True,9.808765932038837,31.16534786575292,0
merge_brake2,20291202,35,lead_braking,33.177093639969826,-2.24885044246912,0.24891684921458362,0.7051118920557201,False,False,True,5.890041795391798,23.946007441530085,0
merge_brake2,20291202,36,lead_braking,30.056852148845792,-5.01000701636076,0.44768124669790266,0.5919651033356786,False,False,True,5.989073910903535,19.322180063866185,0
merge_brake2,20291202,37,lead_braking,37.905309572815895,-1.2745526637881994,0.7221739273518325,0.10642626136541367,False,False,True,34.79814202480213,32.62602079342963,0
merge_brake2,20291202,38,lead_braking,44.70208368264139,-6.245383175089955,0.09188398960977792,0.7641935780644418,False,False,True,3.4631631709520256,24.324085191561238,0
merge_brake2,20291202,39,lead_braking,23.7288280390203,-3.9865141324698925,0.7452914392575622,0.27853758055716754,False,False,True,6.297180071641652,17.03961673304434,0
merge_brake2,20291202,40,lead_braking,20.308194868266582,-4.04845336265862,0.1542900658212602,0.053113473858684306,False,False,True,5.293147047107929,13.51614976983997,0
merge_brake2,20291202,41,lead_braking,44.34317589737475,-1.8129989318549633,0.7936421434395016,0.5378867027349771,False,False,True,7.770694175567031,34.74393844978607,0
merge_brake2,20291202,42,lead_braking,35.67119995132089,-6.784241430461407,0.4133941707201302,0.3380612996406853,False,False,True,5.40720575690496,22.151747737797862,0
merge_brake2,20291202,43,lead_braking,28.511420814320445,-3.02537246607244,0.6457059429027141,0.8227182312868536,False,False,True,4.887144527725362,20.10257049904871,0
merge_brake2,20291202,44,lead_braking,32.77398148551583,-5.692378496751189,0.8409481775015594,0.9349060749635101,False,False,True,3.179896886675579,17.171453048628422,0
merge_brake2,20291202,45,lead_braking,38.76191887073219,-3.4510876908898354,0.21467664986848833,0.4492500741034746,False,False,True,7.493429783322487,28.273468157401823,0
