seed,target,method,query,candidate_index,original_index,mode,ego_collision,background_collision,near_miss,completed,min_ttc,min_clearance
20300919,idm_delay07,ModeQuantile-Static,12,115,181,cutin_braking,True,True,False,False,1.148889524825364,2.842170943040401e-14
20300919,idm_delay07,ModeQuantile-Static,13,168,296,lead_braking,True,True,False,False,1.1938524360574765,0.0
20300919,idm_delay07,ModeQuantile-Static,14,223,415,stop_and_go,False,False,False,True,2.8040099959735385,15.370877814216442
20300919,idm_delay07,ModeQuantile-Static,15,256,512,slow_lead_following,True,True,False,False,0.7943537094980161,0.0
20300919,idm_delay07,ModeQuantile-Static,16,29,30,fast_intrusion,True,True,False,False,1.317694421527591,0.0
20300919,idm_delay07,ModeQuantile-Static,17,88,153,cutin_braking,True,True,False,False,1.3063564350891224,0.0
20300919,idm_delay07,ModeQuantile-Static,18,138,266,lead_braking,False,False,True,True,1.342884268624428,8.717545705799239
20300919,idm_delay07,ModeQuantile-Static,19,213,405,stop_and_go,True,True,False,False,0.9202563721043724,0.0
20300919,idm_delay07,ModeQuantile-Static,20,264,520,slow_lead_following,True,True,False,False,1.118783559816517,0.0
20300919,idm_delay07,ModeQuantile-Static,21,14,14,fast_intrusion,True,True,False,False,1.3992037129111796,0.0
20300919,idm_delay07,ModeQuantile-Static,22,123,189,cutin_braking,True,True,False,False,1.020116190775929,0.0010087873231157118
20300919,idm_delay07,ModeQuantile-Static,23,184,312,lead_braking,False,False,False,True,1.9221757304616403,1.521777110905191
20300919,idm_delay07,ModeQuantile-Static,24,205,397,stop_and_go,False,False,True,True,2.004302830095092,0.4679470064276785
20300919,idm_delay07,ModeQuantile-Static,25,303,560,slow_lead_following,True,True,False,False,1.4143010627457793,0.0
20300919,idm_delay07,ModeQuantile-Static,26,44,46,fast_intrusion,False,False,True,True,1.572263783888281,0.9765014161724821
20300919,idm_delay07,ModeQuantile-Static,27,104,170,cutin_braking,True,True,False,False,1.4230573937508348,0.0
20300919,idm_delay07,ModeQuantile-Static,28,128,256,lead_braking,True,True,False,False,0.9546708827786545,0.0
20300919,idm_delay07,ModeQuantile-Static,29,232,424,stop_and_go,False,False,False,True,2.9951015805266996,19.369797145403993
20300919,idm_delay07,ModeQuantile-Static,30,310,567,slow_lead_following,False,False,True,True,1.5497696989898342,0.7673577880947988
20300919,idm_delay07,ModeQuantile-Static,31,9,9,fast_intrusion,True,True,False,False,1.3742617266476163,0.006874409572120223
20300919,idm_delay07,ModeQuantile-Static,32,92,157,cutin_braking,True,True,False,False,0.8576708153013287,0.0008747144041478805
20300919,idm_delay07,ModeQuantile-Static,33,166,294,lead_braking,False,False,False,True,3.281441088106285,24.611108464755546
20300919,idm_delay07,ModeQuantile-Static,34,245,437,stop_and_go,False,False,False,True,2.0995854098517177,1.3444494136405751
20300919,idm_delay07,ModeQuantile-Static,35,319,576,slow_lead_following,False,False,False,True,1.6935856327968897,1.93457064246833
20300919,idm_delay07,ModeQuantile-Static,36,39,41,fast_intrusion,False,False,True,True,1.5465739806373053,0.28439130807603874
20300919,idm_delay07,ModeQuantile-Static,37,111,177,cutin_braking,False,False,False,True,1.505276451451961,2.3500670460448134
20300919,idm_delay07,ModeQuantile-Static,38,144,272,lead_braking,False,False,False,True,2.3499618347577322,3.766733696248096
20300919,idm_delay07,ModeQuantile-Static,39,243,435,stop_and_go,False,False,False,True,3.4366720886694755,13.321348598954927
20300919,idm_delay07,ModeQuantile-Static,40,263,519,slow_lead_following,False,False,False,True,1.6762464599664575,1.3204878636448996
20300919,idm_delay07,ModeQuantile-Static,41,24,25,fast_intrusion,False,False,True,True,1.6938719714903259,0.9464276113523624
20300919,idm_delay07,ModeQuantile-Static,42,103,169,cutin_braking,False,False,False,True,2.183703440987748,5.263034122638402
20300919,idm_delay07,ModeQuantile-Static,43,148,276,lead_braking,False,False,True,True,0.960433969221212,0.5495899853077475
20300919,idm_delay07,ModeQuantile-Static,44,237,429,stop_and_go,True,True,False,False,1.2648787484739834,0.0
20300919,idm_delay07,ModeQuantile-Static,45,315,572,slow_lead_following,False,False,False,True,2.138440421330537,5.712919659646218
20300919,idm_delay07,ModeQuantile-Static,46,40,42,fast_intrusion,False,False,False,True,2.0284160111577214,4.834542927387752
20300919,idm_delay07,ModeQuantile-Static,47,89,154,cutin_braking,True,True,False,False,1.0134826074041547,0.0
20300919,idm_delay07,ModeQuantile-Static,48,186,314,lead_braking,False,False,False,True,3.537013243489108,16.04064943129916
20300919,idm_delay07,ModeQuantile-Static,49,201,393,stop_and_go,False,False,False,True,1.9842967750937595,5.218556545947365
20300919,idm_delay07,ModeQuantile-Static,50,287,544,slow_lead_following,False,False,False,True,2.076333355830398,3.884598816598242
20300919,idm_brake3,ModeQuantile-Static,1,2,2,fast_intrusion,True,True,False,False,1.54986711392568,0.0
20300919,idm_brake3,ModeQuantile-Static,2,84,149,cutin_braking,True,True,False,False,1.6261537214121504,0.0030876870922043054
20300919,idm_brake3,ModeQuantile-Static,3,152,280,lead_braking,True,True,False,False,1.2343213928501184,0.0
20300919,idm_brake3,ModeQuantile-Static,4,229,421,stop_and_go,True,True,False,False,1.4265286247073818,0.0
20300919,idm_brake3,ModeQuantile-Static,5,311,568,slow_lead_following,True,True,False,False,1.2018033842400433,0.0
20300919,idm_brake3,ModeQuantile-Static,6,6,6,fast_intrusion,True,True,False,False,1.8481164562756656,0.0
20300919,idm_brake3,ModeQuantile-Static,7,76,141,cutin_braking,True,True,False,False,0.8244139913449783,0.0
20300919,idm_brake3,ModeQuantile-Static,8,176,304,lead_braking,True,True,False,False,0.4962218571177114,0.0
20300919,idm_brake3,ModeQuantile-Static,9,197,389,stop_and_go,True,True,False,False,2.4636609307493167,0.0
20300919,idm_brake3,ModeQuantile-Static,10,295,552,slow_lead_following,True,True,False,False,1.5684214038788853,0.0
20300919,idm_brake3,ModeQuantile-Static,11,59,62,fast_intrusion,False,False,True,True,1.9491663123296117,0.5526544199762498
20300919,idm_brake3,ModeQuantile-Static,12,115,181,cutin_braking,False,False,True,True,2.0238580680072205,0.5915512711819133
20300919,idm_brake3,ModeQuantile-Static,13,168,296,lead_braking,True,True,False,False,1.351721113526423,0.0
20300919,idm_brake3,ModeQuantile-Static,14,223,415,stop_and_go,False,False,False,True,2.494362202228867,16.55218439162755
20300919,idm_brake3,ModeQuantile-Static,15,256,512,slow_lead_following,True,True,False,False,1.3383778726236188,0.0
20300919,idm_brake3,ModeQuantile-Static,16,29,30,fast_intrusion,False,False,False,True,2.12731947713635,1.4319252530846711
20300919,idm_brake3,ModeQuantile-Static,17,88,153,cutin_braking,False,False,False,True,1.8220889317582356,1.644506894508396
20300919,idm_brake3,ModeQuantile-Static,18,138,266,lead_braking,False,False,True,True,1.4973032787162723,10.281574055799638
20300919,idm_brake3,ModeQuantile-Static,19,213,405,stop_and_go,True,True,False,False,0.8608745409584626,0.0
20300919,idm_brake3,ModeQuantile-Static,20,264,520,slow_lead_following,False,False,True,True,1.9379999276748978,0.48873064686097223
20300919,idm_brake3,ModeQuantile-Static,21,14,14,fast_intrusion,False,False,False,True,2.1597229619574314,1.8182959941661352
20300919,idm_brake3,ModeQuantile-Static,22,123,189,cutin_braking,True,True,False,False,1.1431514790997537,0.0
20300919,idm_brake3,ModeQuantile-Static,23,184,312,lead_braking,False,False,False,True,1.999434834861511,2.4720415582656585
20300919,idm_brake3,ModeQuantile-Static,24,205,397,stop_and_go,False,False,False,True,2.3435182873287306,1.8921182842015867
20300919,idm_brake3,ModeQuantile-Static,25,303,560,slow_lead_following,False,False,False,True,2.184080736495826,1.9920354203020452
20300919,idm_brake3,ModeQuantile-Static,26,44,46,fast_intrusion,False,False,False,True,2.379698770867141,3.160906724637016
20300919,idm_brake3,ModeQuantile-Static,27,104,170,cutin_braking,True,True,False,False,1.0979628631139913,0.0
20300919,idm_brake3,ModeQuantile-Static,28,128,256,lead_braking,True,True,False,False,0.8707842078507706,0.0
20300919,idm_brake3,ModeQuantile-Static,29,232,424,stop_and_go,False,False,False,True,2.8628918658151914,21.103401536658936
20300919,idm_brake3,ModeQuantile-Static,30,310,567,slow_lead_following,False,False,False,True,2.4004152161514134,3.353604139089512
20300919,idm_brake3,ModeQuantile-Static,31,9,9,fast_intrusion,False,False,True,True,2.3726092581739806,0.6483461413089913
20300919,idm_brake3,ModeQuantile-Static,32,92,157,cutin_braking,True,True,False,False,0.7104048275466375,0.0
20300919,idm_brake3,ModeQuantile-Static,33,166,294,lead_braking,False,False,False,True,3.3358024034279783,26.82019727999952
20300919,idm_brake3,ModeQuantile-Static,34,245,437,stop_and_go,False,False,False,True,3.163056276118608,3.688177938507465
20300919,idm_brake3,ModeQuantile-Static,35,319,576,slow_lead_following,False,False,False,True,2.5323498295517144,4.413196642067973
20300919,idm_brake3,ModeQuantile-Static,36,39,41,fast_intrusion,False,False,False,True,2.4916080182318487,2.623469608576926
20300919,idm_brake3,ModeQuantile-Static,37,111,177,cutin_braking,False,False,True,True,1.4969251066427567,3.274750455477374
20300919,idm_brake3,ModeQuantile-Static,38,144,272,lead_braking,False,False,False,True,3.3578548430908555,5.901241374543261
20300919,idm_brake3,ModeQuantile-Static,39,243,435,stop_and_go,False,False,False,True,2.431281061478632,12.778906769573979
20300919,idm_brake3,ModeQuantile-Static,40,263,519,slow_lead_following,False,False,False,True,2.576685337330522,3.90722734878554
20300919,idm_brake3,ModeQuantile-Static,41,24,25,fast_intrusion,False,False,False,True,2.6531717405781245,3.186561652434307
20300919,idm_brake3,ModeQuantile-Static,42,103,169,cutin_braking,False,False,False,True,2.9445751777691354,7.393457930586607
20300919,idm_brake3,ModeQuantile-Static,43,148,276,lead_braking,False,False,True,True,1.1044576088223952,1.9027290209260173
20300919,idm_brake3,ModeQuantile-Static,44,237,429,stop_and_go,True,True,False,False,0.9889492873164719,0.0
20300919,idm_brake3,ModeQuantile-Static,45,315,572,slow_lead_following,False,False,False,True,2.99975649466069,8.060763115484491
20300919,idm_brake3,ModeQuantile-Static,46,40,42,fast_intrusion,False,False,False,True,2.8374712020288424,6.667799064366221
20300919,idm_brake3,ModeQuantile-Static,47,89,154,cutin_braking,True,True,False,False,0.8441405822177772,0.00021229509277986836
20300919,idm_brake3,ModeQuantile-Static,48,186,314,lead_braking,False,False,False,True,2.9082561309331925,16.79800368814054
20300919,idm_brake3,ModeQuantile-Static,49,201,393,stop_and_go,False,False,True,True,1.265166565377843,4.263998083840534
20300919,idm_brake3,ModeQuantile-Static,50,287,544,slow_lead_following,False,False,False,True,3.014937452567388,6.480367038310675
20300919,idm_delay07_brake3,ModeQuantile-Static,1,2,2,fast_intrusion,True,True,False,False,0.6854069334920726,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,2,84,149,cutin_braking,True,True,False,False,0.8200636150659766,0.005395292628151083
20300919,idm_delay07_brake3,ModeQuantile-Static,3,152,280,lead_braking,True,True,False,False,0.7615254802327459,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,4,229,421,stop_and_go,True,True,False,False,1.237738714378868,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,5,311,568,slow_lead_following,True,True,False,False,0.6431327212714333,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,6,6,6,fast_intrusion,True,True,False,False,0.8854278678052515,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,7,76,141,cutin_braking,True,True,False,False,0.6274669144042546,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,8,176,304,lead_braking,True,True,False,False,0.49079150004508854,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,9,197,389,stop_and_go,True,True,False,False,1.2031006115932041,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,10,295,552,slow_lead_following,True,True,False,False,0.6903178260042446,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,11,59,62,fast_intrusion,True,True,False,False,0.8195486784401124,1.4210854715202004e-14
20300919,idm_delay07_brake3,ModeQuantile-Static,12,115,181,cutin_braking,True,True,False,False,0.8874705743794711,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,13,168,296,lead_braking,True,True,False,False,0.8099529079704433,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,14,223,415,stop_and_go,False,False,True,True,1.4203526785926204,8.139490916845205
20300919,idm_delay07_brake3,ModeQuantile-Static,15,256,512,slow_lead_following,True,True,False,False,0.6293721546236071,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,16,29,30,fast_intrusion,True,True,False,False,1.09382299606814,1.0013198291900815e-14
20300919,idm_delay07_brake3,ModeQuantile-Static,17,88,153,cutin_braking,True,True,False,False,0.7066301959673003,2.842170943040401e-14
20300919,idm_delay07_brake3,ModeQuantile-Static,18,138,266,lead_braking,False,False,True,True,0.9879225470324935,2.503662171760851
20300919,idm_delay07_brake3,ModeQuantile-Static,19,213,405,stop_and_go,True,True,False,False,0.6903147187287991,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,20,264,520,slow_lead_following,True,True,False,False,0.8458701773270746,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,21,14,14,fast_intrusion,True,True,False,False,1.0094414658261974,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,22,123,189,cutin_braking,True,True,False,False,0.7139646028903316,0.001402960430738176
20300919,idm_delay07_brake3,ModeQuantile-Static,23,184,312,lead_braking,True,True,False,False,1.4767061482910264,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,24,205,397,stop_and_go,True,True,False,False,0.9083921246791518,2.842170943040401e-14
20300919,idm_delay07_brake3,ModeQuantile-Static,25,303,560,slow_lead_following,True,True,False,False,0.8730987361291406,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,26,44,46,fast_intrusion,True,True,False,False,1.2451710745004032,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,27,104,170,cutin_braking,True,True,False,False,1.0683595471636673,0.0025893272183736826
20300919,idm_delay07_brake3,ModeQuantile-Static,28,128,256,lead_braking,True,True,False,False,0.6382048310867121,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,29,232,424,stop_and_go,False,False,False,True,2.071207039542622,15.357563381755
20300919,idm_delay07_brake3,ModeQuantile-Static,30,310,567,slow_lead_following,True,True,False,False,1.3261618484795186,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,31,9,9,fast_intrusion,True,True,False,False,1.3742617266476163,0.006874022642863255
20300919,idm_delay07_brake3,ModeQuantile-Static,32,92,157,cutin_braking,True,True,False,False,0.6507940332782164,0.0012417767729004936
20300919,idm_delay07_brake3,ModeQuantile-Static,33,166,294,lead_braking,False,False,False,True,2.635942243247493,21.825439400813394
20300919,idm_delay07_brake3,ModeQuantile-Static,34,245,437,stop_and_go,True,True,False,False,1.4844995056372638,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,35,319,576,slow_lead_following,True,True,False,False,1.3982752139861458,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,36,39,41,fast_intrusion,True,True,False,False,1.5221507743435383,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,37,111,177,cutin_braking,True,True,False,False,0.5567222042801248,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,38,144,272,lead_braking,True,True,False,False,1.1244127281939496,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,39,243,435,stop_and_go,False,False,True,True,0.9594728766025589,2.4339619368004435
20300919,idm_delay07_brake3,ModeQuantile-Static,40,263,519,slow_lead_following,True,True,False,False,1.6367657621564946,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,41,24,25,fast_intrusion,True,True,False,False,1.6928276506466278,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,42,103,169,cutin_braking,False,False,False,True,1.5820062721928754,1.6450095968697838
20300919,idm_delay07_brake3,ModeQuantile-Static,43,148,276,lead_braking,True,True,False,False,0.448721034995459,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,44,237,429,stop_and_go,True,True,False,False,0.7494074666807625,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,45,315,572,slow_lead_following,False,False,True,True,2.01928217312408,0.9644655514937313
20300919,idm_delay07_brake3,ModeQuantile-Static,46,40,42,fast_intrusion,True,True,False,False,1.831003499272439,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,47,89,154,cutin_braking,True,True,False,False,0.7998356617457779,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,48,186,314,lead_braking,False,False,False,True,1.5784919649311242,8.234456503550973
20300919,idm_delay07_brake3,ModeQuantile-Static,49,201,393,stop_and_go,True,True,False,False,0.46117597833619955,0.0
20300919,idm_delay07_brake3,ModeQuantile-Static,50,287,544,slow_lead_following,False,False,False,True,2.076333355830398,1.3104422511041918
20300919,idm_delay07,HistoryMargin-Static,1,311,568,slow_lead_following,True,True,False,False,0.7008794705414783,0.0
20300919,idm_delay07,HistoryMargin-Static,2,84,149,cutin_braking,True,True,False,False,0.8767792414312521,0.005395292628151083
20300919,idm_delay07,HistoryMargin-Static,3,295,552,slow_lead_following,True,True,False,False,0.8622027898559469,0.0
20300919,idm_delay07,HistoryMargin-Static,4,256,512,slow_lead_following,True,True,False,False,0.7943537094980161,0.0
20300919,idm_delay07,HistoryMargin-Static,5,2,2,fast_intrusion,True,True,False,False,0.8546629663983272,2.842170943040401e-14
20300919,idm_delay07,HistoryMargin-Static,6,76,141,cutin_braking,True,True,False,False,0.7095283368565446,0.0032941959401853182
20300919,idm_delay07,HistoryMargin-Static,7,6,6,fast_intrusion,True,True,False,False,1.0577066144092064,0.0
20300919,idm_delay07,HistoryMargin-Static,8,264,520,slow_lead_following,True,True,False,False,1.118783559816517,0.0
20300919,idm_delay07,HistoryMargin-Static,9,152,280,lead_braking,True,True,False,False,0.8873232901004732,0.0
20300919,idm_delay07,HistoryMargin-Static,10,229,421,stop_and_go,True,True,False,False,1.3763517315666645,0.0
20300919,idm_delay07,HistoryMargin-Static,11,59,62,fast_intrusion,True,True,False,False,1.2210612608194593,1.4210854715202004e-14
20300919,idm_delay07,HistoryMargin-Static,12,29,30,fast_intrusion,True,True,False,False,1.317694421527591,0.0
20300919,idm_delay07,HistoryMargin-Static,13,14,14,fast_intrusion,True,True,False,False,1.3992037129111796,0.0
20300919,idm_delay07,HistoryMargin-Static,14,303,560,slow_lead_following,True,True,False,False,1.4143010627457793,0.0
20300919,idm_delay07,HistoryMargin-Static,15,176,304,lead_braking,True,True,False,False,0.6090853298403145,0.0
20300919,idm_delay07,HistoryMargin-Static,16,168,296,lead_braking,True,True,False,False,1.1938524360574765,0.0
20300919,idm_delay07,HistoryMargin-Static,17,310,567,slow_lead_following,False,False,True,True,1.5497696989898342,0.7673577880947988
20300919,idm_delay07,HistoryMargin-Static,18,138,266,lead_braking,False,False,True,True,1.342884268624428,8.717545705799239
20300919,idm_delay07,HistoryMargin-Static,19,115,181,cutin_braking,True,True,False,False,1.148889524825364,2.842170943040401e-14
20300919,idm_delay07,HistoryMargin-Static,20,44,46,fast_intrusion,False,False,True,True,1.572263783888281,0.9765014161724821
20300919,idm_delay07,HistoryMargin-Static,21,197,389,stop_and_go,True,True,False,False,1.509679077021213,0.0
20300919,idm_delay07,HistoryMargin-Static,22,9,9,fast_intrusion,True,True,False,False,1.3742617266476163,0.006874409572120223
20300919,idm_delay07,HistoryMargin-Static,23,319,576,slow_lead_following,False,False,False,True,1.6935856327968897,1.93457064246833
20300919,idm_delay07,HistoryMargin-Static,24,263,519,slow_lead_following,False,False,False,True,1.6762464599664575,1.3204878636448996
20300919,idm_delay07,HistoryMargin-Static,25,39,41,fast_intrusion,False,False,True,True,1.5465739806373053,0.28439130807603874
20300919,idm_delay07,HistoryMargin-Static,26,88,153,cutin_braking,True,True,False,False,1.3063564350891224,0.0
20300919,idm_delay07,HistoryMargin-Static,27,123,189,cutin_braking,True,True,False,False,1.020116190775929,0.0010087873231157118
20300919,idm_delay07,HistoryMargin-Static,28,223,415,stop_and_go,False,False,False,True,2.8040099959735385,15.370877814216442
20300919,idm_delay07,HistoryMargin-Static,29,213,405,stop_and_go,True,True,False,False,0.9202563721043724,0.0
20300919,idm_delay07,HistoryMargin-Static,30,24,25,fast_intrusion,False,False,True,True,1.6938719714903259,0.9464276113523624
20300919,idm_delay07,HistoryMargin-Static,31,104,170,cutin_braking,True,True,False,False,1.4230573937508348,0.0
20300919,idm_delay07,HistoryMargin-Static,32,40,42,fast_intrusion,False,False,False,True,2.0284160111577214,4.834542927387752
20300919,idm_delay07,HistoryMargin-Static,33,184,312,lead_braking,False,False,False,True,1.9221757304616403,1.521777110905191
20300919,idm_delay07,HistoryMargin-Static,34,92,157,cutin_braking,True,True,False,False,0.8576708153013287,0.0008747144041478805
20300919,idm_delay07,HistoryMargin-Static,35,205,397,stop_and_go,False,False,True,True,2.004302830095092,0.4679470064276785
20300919,idm_delay07,HistoryMargin-Static,36,232,424,stop_and_go,False,False,False,True,2.9951015805266996,19.369797145403993
20300919,idm_delay07,HistoryMargin-Static,37,315,572,slow_lead_following,False,False,False,True,2.138440421330537,5.712919659646218
20300919,idm_delay07,HistoryMargin-Static,38,287,544,slow_lead_following,False,False,False,True,2.076333355830398,3.884598816598242
20300919,idm_delay07,HistoryMargin-Static,39,18,18,fast_intrusion,False,False,False,True,2.1170879243628087,4.901517022080924
20300919,idm_delay07,HistoryMargin-Static,40,128,256,lead_braking,True,True,False,False,0.9546708827786545,0.0
20300919,idm_delay07,HistoryMargin-Static,41,299,556,slow_lead_following,False,False,False,True,2.3084940515781667,7.258847080318759
20300919,idm_delay07,HistoryMargin-Static,42,283,540,slow_lead_following,False,False,False,True,2.2811016169843783,6.343781771761925
20300919,idm_delay07,HistoryMargin-Static,43,1,1,fast_intrusion,False,False,False,True,2.115836791688717,3.7189655241219555
20300919,idm_delay07,HistoryMargin-Static,44,276,532,slow_lead_following,False,False,False,True,2.359051622990769,8.362170328488972
20300919,idm_delay07,HistoryMargin-Static,45,291,548,slow_lead_following,False,False,False,True,2.34097210519816,7.694226110309685
20300919,idm_delay07,HistoryMargin-Static,46,245,437,stop_and_go,False,False,False,True,2.0995854098517177,1.3444494136405751
20300919,idm_delay07,HistoryMargin-Static,47,286,543,slow_lead_following,False,False,False,True,2.2380902674026495,4.708989767793042
20300919,idm_delay07,HistoryMargin-Static,48,243,435,stop_and_go,False,False,False,True,3.4366720886694755,13.321348598954927
20300919,idm_delay07,HistoryMargin-Static,49,48,50,fast_intrusion,False,False,False,True,2.2905705038595343,6.563282045929782
20300919,idm_delay07,HistoryMargin-Static,50,63,66,fast_intrusion,False,False,False,True,2.285236606202949,5.908570414694367
20300919,idm_brake3,HistoryMargin-Static,1,311,568,slow_lead_following,True,True,False,False,1.2018033842400433,0.0
20300919,idm_brake3,HistoryMargin-Static,2,84,149,cutin_braking,True,True,False,False,1.6261537214121504,0.0030876870922043054
20300919,idm_brake3,HistoryMargin-Static,3,295,552,slow_lead_following,True,True,False,False,1.5684214038788853,0.0
20300919,idm_brake3,HistoryMargin-Static,4,256,512,slow_lead_following,True,True,False,False,1.3383778726236188,0.0
20300919,idm_brake3,HistoryMargin-Static,5,2,2,fast_intrusion,True,True,False,False,1.54986711392568,0.0
20300919,idm_brake3,HistoryMargin-Static,6,76,141,cutin_braking,True,True,False,False,0.8244139913449783,0.0
20300919,idm_brake3,HistoryMargin-Static,7,6,6,fast_intrusion,True,True,False,False,1.8481164562756656,0.0
20300919,idm_brake3,HistoryMargin-Static,8,264,520,slow_lead_following,False,False,True,True,1.9379999276748978,0.48873064686097223
20300919,idm_brake3,HistoryMargin-Static,9,152,280,lead_braking,True,True,False,False,1.2343213928501184,0.0
20300919,idm_brake3,HistoryMargin-Static,10,229,421,stop_and_go,True,True,False,False,1.4265286247073818,0.0
20300919,idm_brake3,HistoryMargin-Static,11,59,62,fast_intrusion,False,False,True,True,1.9491663123296117,0.5526544199762498
20300919,idm_brake3,HistoryMargin-Static,12,29,30,fast_intrusion,False,False,False,True,2.12731947713635,1.4319252530846711
20300919,idm_brake3,HistoryMargin-Static,13,14,14,fast_intrusion,False,False,False,True,2.1597229619574314,1.8182959941661352
20300919,idm_brake3,HistoryMargin-Static,14,303,560,slow_lead_following,False,False,False,True,2.184080736495826,1.9920354203020452
20300919,idm_brake3,HistoryMargin-Static,15,176,304,lead_braking,True,True,False,False,0.4962218571177114,0.0
20300919,idm_brake3,HistoryMargin-Static,16,168,296,lead_braking,True,True,False,False,1.351721113526423,0.0
20300919,idm_brake3,HistoryMargin-Static,17,310,567,slow_lead_following,False,False,False,True,2.4004152161514134,3.353604139089512
20300919,idm_brake3,HistoryMargin-Static,18,138,266,lead_braking,False,False,True,True,1.4973032787162723,10.281574055799638
20300919,idm_brake3,HistoryMargin-Static,19,115,181,cutin_braking,False,False,True,True,2.0238580680072205,0.5915512711819133
20300919,idm_brake3,HistoryMargin-Static,20,44,46,fast_intrusion,False,False,False,True,2.379698770867141,3.160906724637016
20300919,idm_brake3,HistoryMargin-Static,21,197,389,stop_and_go,True,True,False,False,2.4636609307493167,0.0
20300919,idm_brake3,HistoryMargin-Static,22,9,9,fast_intrusion,False,False,True,True,2.3726092581739806,0.6483461413089913
20300919,idm_brake3,HistoryMargin-Static,23,319,576,slow_lead_following,False,False,False,True,2.5323498295517144,4.413196642067973
20300919,idm_brake3,HistoryMargin-Static,24,263,519,slow_lead_following,False,False,False,True,2.576685337330522,3.90722734878554
20300919,idm_brake3,HistoryMargin-Static,25,39,41,fast_intrusion,False,False,False,True,2.4916080182318487,2.623469608576926
20300919,idm_brake3,HistoryMargin-Static,26,88,153,cutin_braking,False,False,False,True,1.8220889317582356,1.644506894508396
20300919,idm_brake3,HistoryMargin-Static,27,123,189,cutin_braking,True,True,False,False,1.1431514790997537,0.0
20300919,idm_brake3,HistoryMargin-Static,28,223,415,stop_and_go,False,False,False,True,2.494362202228867,16.55218439162755
20300919,idm_brake3,HistoryMargin-Static,29,213,405,stop_and_go,True,True,False,False,0.8608745409584626,0.0
20300919,idm_brake3,HistoryMargin-Static,30,24,25,fast_intrusion,False,False,False,True,2.6531717405781245,3.186561652434307
20300919,idm_brake3,HistoryMargin-Static,31,104,170,cutin_braking,True,True,False,False,1.0979628631139913,0.0
20300919,idm_brake3,HistoryMargin-Static,32,40,42,fast_intrusion,False,False,False,True,2.8374712020288424,6.667799064366221
20300919,idm_brake3,HistoryMargin-Static,33,184,312,lead_braking,False,False,False,True,1.999434834861511,2.4720415582656585
20300919,idm_brake3,HistoryMargin-Static,34,92,157,cutin_braking,True,True,False,False,0.7104048275466375,0.0
20300919,idm_brake3,HistoryMargin-Static,35,205,397,stop_and_go,False,False,False,True,2.3435182873287306,1.8921182842015867
20300919,idm_brake3,HistoryMargin-Static,36,232,424,stop_and_go,False,False,False,True,2.8628918658151914,21.103401536658936
20300919,idm_brake3,HistoryMargin-Static,37,315,572,slow_lead_following,False,False,False,True,2.99975649466069,8.060763115484491
20300919,idm_brake3,HistoryMargin-Static,38,287,544,slow_lead_following,False,False,False,True,3.014937452567388,6.480367038310675
20300919,idm_brake3,HistoryMargin-Static,39,18,18,fast_intrusion,False,False,False,True,3.005053645948826,7.123042077989055
20300919,idm_brake3,HistoryMargin-Static,40,128,256,lead_braking,True,True,False,False,0.8707842078507706,0.0
20300919,idm_brake3,HistoryMargin-Static,41,299,556,slow_lead_following,False,False,False,True,3.178459157962169,9.553932251688295
20300919,idm_brake3,HistoryMargin-Static,42,283,540,slow_lead_following,False,False,False,True,3.1824301042075405,8.867811190746906
20300919,idm_brake3,HistoryMargin-Static,43,1,1,fast_intrusion,False,False,False,True,3.1023720350257027,6.057080774420115
20300919,idm_brake3,HistoryMargin-Static,44,276,532,slow_lead_following,False,False,False,True,3.1989341520087122,10.108668111339028
