snapshot_id,scenario_id,source_profile,seed,action_history,source_state,source_criticality
sc_00718,cutin_braking_g18_dvm10,SUT-B,20363719,"[0, 0, 0, 0, 0]","[4, 2, -6, 13, 0, 0, 1, 1, 5, 1]",5.202646891276044e-07
sc_00719,lead_braking_g5_dvm10,SUT-B,20364916,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00720,lead_braking_g5_dvm10,SUT-B,20364917,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00721,lead_braking_g5_dvm10,SUT-B,20364918,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00722,lead_braking_g5_dvm10,SUT-B,20364919,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00723,lead_braking_g5_dvm6,SUT-B,20365016,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00724,lead_braking_g5_dvm6,SUT-B,20365017,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00725,lead_braking_g5_dvm6,SUT-B,20365018,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00726,lead_braking_g5_dvm6,SUT-B,20365019,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00727,lead_braking_g5_dvm2,SUT-B,20365116,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00728,lead_braking_g5_dvm2,SUT-B,20365117,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00729,lead_braking_g5_dvm2,SUT-B,20365118,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00730,lead_braking_g5_dvm2,SUT-B,20365119,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 2]",0.7052230834960938
sc_00731,lead_braking_g10_dvm10,SUT-B,20365316,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.0547689535116156
sc_00732,lead_braking_g10_dvm10,SUT-B,20365317,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.0547689535116156
sc_00733,lead_braking_g10_dvm10,SUT-B,20365318,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.0547689535116156
sc_00734,lead_braking_g10_dvm10,SUT-B,20365319,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 2]",0.0547689535116156
sc_00735,lead_braking_g10_dvm6,SUT-B,20365416,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 2]",2.868414887785912e-06
sc_00736,lead_braking_g10_dvm6,SUT-B,20365417,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 2]",2.868414887785912e-06
sc_00737,lead_braking_g10_dvm6,SUT-B,20365418,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 2]",2.868414887785912e-06
sc_00738,lead_braking_g10_dvm6,SUT-B,20365419,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 2]",2.868414887785912e-06
sc_00739,lead_braking_g18_dvm10,SUT-B,20365716,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 2]",6.769300162792208e-08
sc_00740,lead_braking_g18_dvm10,SUT-B,20365717,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 2]",6.769300162792208e-08
sc_00741,lead_braking_g18_dvm10,SUT-B,20365718,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 2]",6.769300162792208e-08
sc_00742,lead_braking_g18_dvm10,SUT-B,20365719,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 2]",6.769300162792208e-08
sc_00743,stop_and_go_g5_dvm10,SUT-B,20366916,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00744,stop_and_go_g5_dvm10,SUT-B,20366917,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00745,stop_and_go_g5_dvm10,SUT-B,20366918,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00746,stop_and_go_g5_dvm10,SUT-B,20366919,[],"[1, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00747,stop_and_go_g5_dvm6,SUT-B,20367016,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00748,stop_and_go_g5_dvm6,SUT-B,20367017,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00749,stop_and_go_g5_dvm6,SUT-B,20367018,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00750,stop_and_go_g5_dvm6,SUT-B,20367019,[],"[1, 0, -3, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00751,stop_and_go_g5_dvm2,SUT-B,20367116,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00752,stop_and_go_g5_dvm2,SUT-B,20367117,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00753,stop_and_go_g5_dvm2,SUT-B,20367118,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00754,stop_and_go_g5_dvm2,SUT-B,20367119,[],"[1, 0, -1, 12, 0, 0, 0, 2, 0, 3]",0.7052230834960938
sc_00755,stop_and_go_g10_dvm10,SUT-B,20367316,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.017779924505154292
sc_00756,stop_and_go_g10_dvm10,SUT-B,20367317,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.017779924505154292
sc_00757,stop_and_go_g10_dvm10,SUT-B,20367318,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.017779924505154292
sc_00758,stop_and_go_g10_dvm10,SUT-B,20367319,[],"[2, 0, -5, 12, 0, 0, 0, 2, 0, 3]",0.017779924505154292
sc_00759,stop_and_go_g10_dvm6,SUT-B,20367416,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 3]",1.4733413441975914e-05
sc_00760,stop_and_go_g10_dvm6,SUT-B,20367417,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 3]",1.4733413441975914e-05
sc_00761,stop_and_go_g10_dvm6,SUT-B,20367418,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 3]",1.4733413441975914e-05
sc_00762,stop_and_go_g10_dvm6,SUT-B,20367419,[],"[2, 0, -3, 12, 0, 0, 0, 2, 0, 3]",1.4733413441975914e-05
sc_00763,stop_and_go_g18_dvm10,SUT-B,20367716,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 3]",4.4684808540344264e-07
sc_00764,stop_and_go_g18_dvm10,SUT-B,20367717,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 3]",4.4684808540344264e-07
sc_00765,stop_and_go_g18_dvm10,SUT-B,20367718,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 3]",4.4684808540344264e-07
sc_00766,stop_and_go_g18_dvm10,SUT-B,20367719,[],"[4, 0, -5, 12, 0, 0, 0, 2, 0, 3]",4.4684808540344264e-07
sc_00767,slow_lead_following_g5_dvm10,SUT-B,20368916,[],"[1, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00768,slow_lead_following_g5_dvm10,SUT-B,20368917,[],"[1, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00769,slow_lead_following_g5_dvm10,SUT-B,20368918,[],"[1, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00770,slow_lead_following_g5_dvm10,SUT-B,20368919,[],"[1, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00771,slow_lead_following_g5_dvm6,SUT-B,20369016,[],"[1, 0, -3, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00772,slow_lead_following_g5_dvm6,SUT-B,20369017,[],"[1, 0, -3, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00773,slow_lead_following_g5_dvm6,SUT-B,20369018,[],"[1, 0, -3, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00774,slow_lead_following_g5_dvm6,SUT-B,20369019,[],"[1, 0, -3, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00775,slow_lead_following_g5_dvm2,SUT-B,20369116,[],"[1, 0, -1, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00776,slow_lead_following_g5_dvm2,SUT-B,20369117,[],"[1, 0, -1, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00777,slow_lead_following_g5_dvm2,SUT-B,20369118,[],"[1, 0, -1, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00778,slow_lead_following_g5_dvm2,SUT-B,20369119,[],"[1, 0, -1, 12, 0, 0, 0, 3, 0, 4]",0.7052230834960938
sc_00779,slow_lead_following_g10_dvm10,SUT-B,20369316,[],"[2, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.013840697055930896
sc_00780,slow_lead_following_g10_dvm10,SUT-B,20369317,[],"[2, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.013840697055930896
sc_00781,slow_lead_following_g10_dvm10,SUT-B,20369318,[],"[2, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.013840697055930896
sc_00782,slow_lead_following_g10_dvm10,SUT-B,20369319,[],"[2, 0, -5, 12, 0, 0, 0, 3, 0, 4]",0.013840697055930896
sc_00783,slow_lead_following_g10_dvm6,SUT-B,20369416,[],"[2, 0, -3, 12, 0, 0, 0, 3, 0, 4]",1.5482321182886763e-06
sc_00784,slow_lead_following_g10_dvm6,SUT-B,20369417,[],"[2, 0, -3, 12, 0, 0, 0, 3, 0, 4]",1.5482321182886763e-06
sc_00785,slow_lead_following_g10_dvm6,SUT-B,20369418,[],"[2, 0, -3, 12, 0, 0, 0, 3, 0, 4]",1.5482321182886763e-06
sc_00786,slow_lead_following_g10_dvm6,SUT-B,20369419,[],"[2, 0, -3, 12, 0, 0, 0, 3, 0, 4]",1.5482321182886763e-06
sc_00787,slow_lead_following_g18_dvm10,SUT-B,20369716,[],"[4, 0, -5, 12, 0, 0, 0, 3, 0, 4]",5.924738543033602e-07
sc_00788,slow_lead_following_g18_dvm10,SUT-B,20369717,[],"[4, 0, -5, 12, 0, 0, 0, 3, 0, 4]",5.924738543033602e-07
sc_00789,slow_lead_following_g18_dvm10,SUT-B,20369718,[],"[4, 0, -5, 12, 0, 0, 0, 3, 0, 4]",5.924738543033602e-07
sc_00790,slow_lead_following_g18_dvm10,SUT-B,20369719,[],"[4, 0, -5, 12, 0, 0, 0, 3, 0, 4]",5.924738543033602e-07
sc_00791,fast_intrusion_g5_dvm10,SUT-D,20460916,[],"[4, 2, -5, 12, 0, 0, 1, 0, 0, 0]",0.00048403000114982344
sc_00792,fast_intrusion_g5_dvm10,SUT-D,20460916,[0],"[3, 2, -5, 13, 0, 0, 1, 0, 1, 0]",0.002374147661812604
sc_00793,fast_intrusion_g5_dvm10,SUT-D,20460916,"[0, 1]","[3, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.01651774769822757
sc_00794,fast_intrusion_g5_dvm10,SUT-D,20460916,"[0, 1, 0]","[2, 2, -5, 13, 0, 0, 1, 0, 3, 0]",0.08683179052670799
sc_00795,fast_intrusion_g5_dvm10,SUT-D,20460916,"[0, 1, 0, 2]","[2, 2, -5, 13, 0, 0, 1, 0, 4, 0]",0.22086297194163004
sc_00796,fast_intrusion_g5_dvm10,SUT-D,20460916,"[0, 1, 0, 2, 2]","[1, 2, -5, 13, 0, 0, 1, 1, 5, 0]",0.5157216389973958
sc_00797,fast_intrusion_g5_dvm10,SUT-D,20460917,[],"[4, 2, -5, 12, 0, 0, 1, 0, 0, 0]",0.00048403000114982344
sc_00798,fast_intrusion_g5_dvm10,SUT-D,20460917,[1],"[3, 2, -5, 13, 0, 0, 1, 0, 1, 0]",0.002374147661812604
sc_00799,fast_intrusion_g5_dvm10,SUT-D,20460917,"[1, 2]","[3, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.01651774769822757
sc_00800,fast_intrusion_g5_dvm10,SUT-D,20460917,"[1, 2, 2]","[2, 2, -5, 13, 0, 0, 1, 0, 3, 0]",0.08683179052670799
sc_00801,fast_intrusion_g5_dvm10,SUT-D,20460917,"[1, 2, 2, 1]","[2, 2, -5, 13, 0, 0, 1, 0, 4, 0]",0.22086297194163004
sc_00802,fast_intrusion_g5_dvm10,SUT-D,20460917,"[1, 2, 2, 1, 0]","[1, 2, -5, 13, 0, 0, 1, 1, 5, 0]",0.5157216389973958
sc_00803,fast_intrusion_g5_dvm10,SUT-D,20460918,[],"[4, 2, -5, 12, 0, 0, 1, 0, 0, 0]",0.00048403000114982344
sc_00804,fast_intrusion_g5_dvm10,SUT-D,20460918,[2],"[3, 2, -5, 13, 0, 0, 1, 0, 1, 0]",0.002374147661812604
sc_00805,fast_intrusion_g5_dvm10,SUT-D,20460918,"[2, 2]","[3, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.01651774769822757
sc_00806,fast_intrusion_g5_dvm10,SUT-D,20460918,"[2, 2, 1]","[2, 2, -5, 13, 0, 0, 1, 0, 3, 0]",0.08683179052670799
sc_00807,fast_intrusion_g5_dvm10,SUT-D,20460918,"[2, 2, 1, 0]","[2, 2, -5, 13, 0, 0, 1, 0, 4, 0]",0.22086297194163004
sc_00808,fast_intrusion_g5_dvm10,SUT-D,20460918,"[2, 2, 1, 0, 2]","[1, 2, -5, 13, 0, 0, 1, 1, 5, 0]",0.5157216389973958
sc_00809,fast_intrusion_g5_dvm10,SUT-D,20460919,[],"[4, 2, -5, 12, 0, 0, 1, 0, 0, 0]",0.00048403000114982344
sc_00810,fast_intrusion_g5_dvm10,SUT-D,20460919,[0],"[3, 2, -5, 13, 0, 0, 1, 0, 1, 0]",0.002374147661812604
sc_00811,fast_intrusion_g5_dvm10,SUT-D,20460919,"[0, 2]","[3, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.01651774769822757
sc_00812,fast_intrusion_g5_dvm10,SUT-D,20460919,"[0, 2, 0]","[2, 2, -5, 13, 0, 0, 1, 0, 3, 0]",0.08683179052670799
sc_00813,fast_intrusion_g5_dvm10,SUT-D,20460919,"[0, 2, 0, 1]","[2, 2, -5, 13, 0, 0, 1, 0, 4, 0]",0.22086297194163004
sc_00814,fast_intrusion_g5_dvm10,SUT-D,20460919,"[0, 2, 0, 1, 1]","[1, 2, -5, 13, 0, 0, 1, 1, 5, 0]",0.5157216389973958
sc_00815,fast_intrusion_g5_dvm6,SUT-D,20461016,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 0]",0.0004917500887175403
sc_00816,fast_intrusion_g5_dvm6,SUT-D,20461016,[0],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 0]",0.005821875677188238
sc_00817,fast_intrusion_g5_dvm6,SUT-D,20461016,"[0, 0]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 0]",0.03191111620585124
sc_00818,fast_intrusion_g5_dvm6,SUT-D,20461016,"[0, 0, 2]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 0]",0.09103752463658651
sc_00819,fast_intrusion_g5_dvm6,SUT-D,20461016,"[0, 0, 2, 2]","[1, 2, -3, 13, 0, 0, 1, 0, 4, 0]",0.2881325861612956
sc_00820,fast_intrusion_g5_dvm6,SUT-D,20461016,"[0, 0, 2, 2, 0]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 0]",0.6121342976888021
sc_00821,fast_intrusion_g5_dvm6,SUT-D,20461017,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 0]",0.0004917500887175403
sc_00822,fast_intrusion_g5_dvm6,SUT-D,20461017,[1],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 0]",0.005821875677188238
sc_00823,fast_intrusion_g5_dvm6,SUT-D,20461017,"[1, 0]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 0]",0.03191111620585124
sc_00824,fast_intrusion_g5_dvm6,SUT-D,20461017,"[1, 0, 1]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 0]",0.09103752463658651
sc_00825,fast_intrusion_g5_dvm6,SUT-D,20461017,"[1, 0, 1, 1]","[1, 2, -3, 13, 0, 0, 1, 0, 4, 0]",0.2881325861612956
sc_00826,fast_intrusion_g5_dvm6,SUT-D,20461017,"[1, 0, 1, 1, 1]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 0]",0.6121342976888021
sc_00827,fast_intrusion_g5_dvm6,SUT-D,20461018,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 0]",0.0004917500887175403
sc_00828,fast_intrusion_g5_dvm6,SUT-D,20461018,[2],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 0]",0.005821875677188238
sc_00829,fast_intrusion_g5_dvm6,SUT-D,20461018,"[2, 1]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 0]",0.03191111620585124
sc_00830,fast_intrusion_g5_dvm6,SUT-D,20461018,"[2, 1, 1]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 0]",0.09103752463658651
sc_00831,fast_intrusion_g5_dvm6,SUT-D,20461018,"[2, 1, 1, 1]","[2, 2, -3, 13, 0, 0, 1, 0, 4, 0]",0.20385180664062502
sc_00832,fast_intrusion_g5_dvm6,SUT-D,20461018,"[2, 1, 1, 1, 1]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 0]",0.6121342976888021
sc_00833,fast_intrusion_g5_dvm6,SUT-D,20461019,[],"[3, 2, -3, 12, 0, 0, 1, 0, 0, 0]",0.0004917500887175403
sc_00834,fast_intrusion_g5_dvm6,SUT-D,20461019,[0],"[2, 2, -3, 13, 0, 0, 1, 0, 1, 0]",0.005821875677188238
sc_00835,fast_intrusion_g5_dvm6,SUT-D,20461019,"[0, 0]","[2, 2, -3, 13, 0, 0, 1, 0, 2, 0]",0.03191111620585124
sc_00836,fast_intrusion_g5_dvm6,SUT-D,20461019,"[0, 0, 1]","[2, 2, -3, 13, 0, 0, 1, 0, 3, 0]",0.09103752463658651
sc_00837,fast_intrusion_g5_dvm6,SUT-D,20461019,"[0, 0, 1, 2]","[1, 2, -3, 13, 0, 0, 1, 0, 4, 0]",0.2881325861612956
sc_00838,fast_intrusion_g5_dvm6,SUT-D,20461019,"[0, 0, 1, 2, 1]","[1, 2, -3, 13, 0, 0, 1, 1, 5, 0]",0.6121342976888021
sc_00839,fast_intrusion_g5_dvm2,SUT-D,20461116,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 0]",1.9114710492392384e-05
sc_00840,fast_intrusion_g5_dvm2,SUT-D,20461116,[0],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 0]",0.0003026367234438658
sc_00841,fast_intrusion_g5_dvm2,SUT-D,20461116,"[0, 1]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 0]",0.0015968492121497793
sc_00842,fast_intrusion_g5_dvm2,SUT-D,20461116,"[0, 1, 2]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 0]",0.01627008325556914
sc_00843,fast_intrusion_g5_dvm2,SUT-D,20461116,"[0, 1, 2, 1]","[1, 2, -1, 13, 0, 0, 1, 0, 4, 0]",0.08892693010965985
sc_00844,fast_intrusion_g5_dvm2,SUT-D,20461116,"[0, 1, 2, 1, 0]","[1, 2, -1, 13, 0, 0, 1, 1, 5, 0]",0.2621014404296876
sc_00845,fast_intrusion_g5_dvm2,SUT-D,20461117,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 0]",1.9114710492392384e-05
sc_00846,fast_intrusion_g5_dvm2,SUT-D,20461117,[1],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 0]",0.0003026367234438658
sc_00847,fast_intrusion_g5_dvm2,SUT-D,20461117,"[1, 1]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 0]",0.0015968492121497793
sc_00848,fast_intrusion_g5_dvm2,SUT-D,20461117,"[1, 1, 2]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 0]",0.01627008325556914
sc_00849,fast_intrusion_g5_dvm2,SUT-D,20461117,"[1, 1, 2, 2]","[1, 2, -1, 13, 0, 0, 1, 0, 4, 0]",0.08892693010965985
sc_00850,fast_intrusion_g5_dvm2,SUT-D,20461117,"[1, 1, 2, 2, 2]","[1, 2, -1, 13, 0, 0, 1, 1, 5, 0]",0.2621014404296876
sc_00851,fast_intrusion_g5_dvm2,SUT-D,20461118,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 0]",1.9114710492392384e-05
sc_00852,fast_intrusion_g5_dvm2,SUT-D,20461118,[2],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 0]",0.0003026367234438658
sc_00853,fast_intrusion_g5_dvm2,SUT-D,20461118,"[2, 2]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 0]",0.0015968492121497793
sc_00854,fast_intrusion_g5_dvm2,SUT-D,20461118,"[2, 2, 0]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 0]",0.01627008325556914
sc_00855,fast_intrusion_g5_dvm2,SUT-D,20461118,"[2, 2, 0, 2]","[1, 2, -1, 13, 0, 0, 1, 0, 4, 0]",0.08892693010965985
sc_00856,fast_intrusion_g5_dvm2,SUT-D,20461118,"[2, 2, 0, 2, 1]","[1, 2, -1, 13, 0, 0, 1, 1, 5, 0]",0.2621014404296876
sc_00857,fast_intrusion_g5_dvm2,SUT-D,20461119,[],"[2, 2, -1, 12, 0, 0, 1, 0, 0, 0]",1.9114710492392384e-05
sc_00858,fast_intrusion_g5_dvm2,SUT-D,20461119,[0],"[2, 2, -1, 13, 0, 0, 1, 0, 1, 0]",0.0003026367234438658
sc_00859,fast_intrusion_g5_dvm2,SUT-D,20461119,"[0, 2]","[2, 2, -1, 13, 0, 0, 1, 0, 2, 0]",0.0015968492121497793
sc_00860,fast_intrusion_g5_dvm2,SUT-D,20461119,"[0, 2, 2]","[1, 2, -1, 13, 0, 0, 1, 0, 3, 0]",0.01627008325556914
sc_00861,fast_intrusion_g5_dvm2,SUT-D,20461119,"[0, 2, 2, 2]","[1, 2, -1, 13, 0, 0, 1, 0, 4, 0]",0.08892693010965985
sc_00862,fast_intrusion_g5_dvm2,SUT-D,20461119,"[0, 2, 2, 2, 2]","[1, 2, -1, 13, 0, 0, 1, 1, 5, 0]",0.2621014404296876
sc_00863,fast_intrusion_g5_dv1,SUT-D,20461216,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 0]",2.2615263287226367e-05
sc_00864,fast_intrusion_g5_dv1,SUT-D,20461216,[0],"[1, 2, 0, 13, 0, 0, 1, 0, 1, 0]",0.0003065389161904654
sc_00865,fast_intrusion_g5_dv1,SUT-D,20461216,"[0, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 0]",0.002173970657785734
sc_00866,fast_intrusion_g5_dv1,SUT-D,20461216,"[0, 1, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 3, 0]",0.010983179338773096
sc_00867,fast_intrusion_g5_dv1,SUT-D,20461216,"[0, 1, 1, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 0]",0.051761323715249705
sc_00868,fast_intrusion_g5_dv1,SUT-D,20461216,"[0, 1, 1, 1, 2]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 0]",0.15666532536347708
sc_00869,fast_intrusion_g5_dv1,SUT-D,20461216,"[0, 1, 1, 1, 2, 2]","[1, 1, 1, 13, 0, -1, 0, 1, 6, 0]",0.22786458333333334
sc_00870,fast_intrusion_g5_dv1,SUT-D,20461217,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 0]",2.2615263287226367e-05
sc_00871,fast_intrusion_g5_dv1,SUT-D,20461217,[1],"[1, 2, 0, 13, 0, 0, 1, 0, 1, 0]",0.0003065389161904654
sc_00872,fast_intrusion_g5_dv1,SUT-D,20461217,"[1, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 0]",0.002173970657785734
sc_00873,fast_intrusion_g5_dv1,SUT-D,20461217,"[1, 1, 2, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 0]",0.051761323715249705
sc_00874,fast_intrusion_g5_dv1,SUT-D,20461217,"[1, 1, 2, 1, 0]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 0]",0.15666532536347708
sc_00875,fast_intrusion_g5_dv1,SUT-D,20461217,"[1, 1, 2, 1, 0, 0]","[1, 1, 0, 13, 0, -1, 0, 1, 6, 0]",0.44964348276456195
sc_00876,fast_intrusion_g5_dv1,SUT-D,20461218,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 0]",2.2615263287226367e-05
sc_00877,fast_intrusion_g5_dv1,SUT-D,20461218,[2],"[1, 2, 1, 13, 0, 0, 1, 0, 1, 0]",2.819092638790608e-05
sc_00878,fast_intrusion_g5_dv1,SUT-D,20461218,"[2, 0]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 0]",0.002173970657785734
sc_00879,fast_intrusion_g5_dv1,SUT-D,20461218,"[2, 0, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 3, 0]",0.010983179338773096
sc_00880,fast_intrusion_g5_dv1,SUT-D,20461218,"[2, 0, 1, 2]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 0]",0.051761323715249705
sc_00881,fast_intrusion_g5_dv1,SUT-D,20461218,"[2, 0, 1, 2, 1]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 0]",0.15666532536347708
sc_00882,fast_intrusion_g5_dv1,SUT-D,20461218,"[2, 0, 1, 2, 1, 0]","[1, 1, 0, 13, 0, -1, 0, 1, 6, 0]",0.44964348276456195
sc_00883,fast_intrusion_g5_dv1,SUT-D,20461219,[],"[1, 2, 0, 12, 0, 0, 1, 0, 0, 0]",2.2615263287226367e-05
sc_00884,fast_intrusion_g5_dv1,SUT-D,20461219,[0],"[1, 2, 0, 13, 0, 0, 1, 0, 1, 0]",0.0003065389161904654
sc_00885,fast_intrusion_g5_dv1,SUT-D,20461219,"[0, 2]","[1, 2, 0, 13, 0, 0, 1, 0, 2, 0]",0.002173970657785734
sc_00886,fast_intrusion_g5_dv1,SUT-D,20461219,"[0, 2, 2, 1]","[1, 2, 0, 13, 0, 0, 1, 0, 4, 0]",0.051761323715249705
sc_00887,fast_intrusion_g5_dv1,SUT-D,20461219,"[0, 2, 2, 1, 0]","[1, 2, 0, 13, 0, 0, 1, 1, 5, 0]",0.15666532536347708
sc_00888,fast_intrusion_g5_dv1,SUT-D,20461219,"[0, 2, 2, 1, 0, 1]","[1, 1, 0, 13, 0, -1, 0, 1, 6, 0]",0.44964348276456195
sc_00889,fast_intrusion_g10_dvm10,SUT-D,20461316,[],"[5, 2, -5, 12, 0, 0, 1, 0, 0, 0]",3.9937895586093285e-07
sc_00890,fast_intrusion_g10_dvm10,SUT-D,20461316,[0],"[4, 2, -5, 13, 0, 0, 1, 0, 1, 0]",8.862982367475829e-06
sc_00891,fast_intrusion_g10_dvm10,SUT-D,20461316,"[0, 0]","[4, 2, -5, 13, 0, 0, 1, 0, 2, 0]",0.00026148040056228643
sc_00892,fast_intrusion_g10_dvm10,SUT-D,20461316,"[0, 0, 0]","[3, 2, -6, 13, 0, 0, 1, 0, 3, 0]",0.0011850423177083335
sc_00893,fast_intrusion_g10_dvm10,SUT-D,20461316,"[0, 0, 0, 0]","[3, 2, -6, 13, 0, 0, 1, 0, 4, 0]",0.010474446614583334
