method_variant,episode,time_step,state,q_target,q_mixed,gap_scores,visits,critical
Uniform-QP-H,23,28,"[6, 1, -1, 4, 1, 17]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 8, 0]",False
Uniform-QP-H,23,29,"[6, 1, -1, 4, 1, 17]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 9, 0]",False
Uniform-QP-H,24,0,"[5, 3, 0, 2, -1, 3]","[0.0, 0.0, 0.0]","[6.28334446161164e-06, 0.0, 7.807414829262414e-06]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 2]",True
Uniform-QP-H,24,1,"[5, 3, 0, 2, -1, 4]","[0.0, 0.0, 0.0]","[0.00036306245905903925, 6.688868145559992e-06, 0.0014857248276924503]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,24,2,"[6, 3, -1, 2, 0, 4]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,24,3,"[6, 2, -1, 2, 0, 5]","[0.0, 0.0, 0.0]","[0.0, 0.0, 1.6804964738305073e-20]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,24,4,"[6, 2, -1, 2, 0, 5]","[0.0, 0.0, 0.0]","[0.0, 0.0, 1.6804964738305073e-20]","[0.01, 0.98, 0.01]","[0, 5, 0]",False
Uniform-QP-H,24,5,"[6, 2, -1, 2, 1, 6]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 5, 0]",False
Uniform-QP-H,24,6,"[6, 2, -1, 2, 1, 6]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 6, 0]",False
Uniform-QP-H,24,7,"[6, 2, -1, 2, 1, 7]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,24,8,"[6, 2, -1, 2, 1, 8]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 5, 0]",False
Uniform-QP-H,24,9,"[6, 2, -1, 2, 1, 8]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 6, 0]",False
Uniform-QP-H,24,10,"[6, 2, -1, 2, 1, 9]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,24,11,"[6, 2, -1, 3, 1, 9]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,24,12,"[6, 2, -1, 3, 1, 10]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 5, 0]",False
Uniform-QP-H,24,13,"[6, 2, -1, 3, 1, 10]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 6, 0]",False
Uniform-QP-H,24,14,"[6, 2, -1, 3, 1, 11]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 5, 0]",False
Uniform-QP-H,24,15,"[6, 2, -1, 3, 1, 11]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 6, 0]",False
Uniform-QP-H,24,16,"[6, 2, -1, 3, 1, 12]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,24,17,"[6, 1, -1, 3, 1, 12]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,24,18,"[6, 1, -1, 3, 1, 13]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,24,19,"[6, 1, -1, 4, 1, 13]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,24,20,"[6, 1, -1, 4, 1, 14]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 5, 0]",False
Uniform-QP-H,24,21,"[6, 1, -1, 4, 1, 14]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 6, 0]",False
Uniform-QP-H,24,22,"[6, 1, -1, 4, 1, 15]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[1, 5, 0]",False
Uniform-QP-H,24,23,"[6, 1, -1, 4, 1, 15]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[1, 6, 0]",False
Uniform-QP-H,24,24,"[6, 1, -1, 4, 1, 16]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 9, 0]",False
Uniform-QP-H,24,25,"[6, 1, -1, 4, 1, 16]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 10, 0]",False
Uniform-QP-H,24,26,"[6, 1, -1, 4, 1, 17]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 10, 0]",False
Uniform-QP-H,24,27,"[6, 1, -1, 4, 1, 17]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 11, 0]",False
Uniform-QP-H,25,0,"[4, 3, -1, 6, -2, 2]","[0.0, 0.0, 0.0]","[8.996233214742488e-21, 1.3014690721087365e-08, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 1, 0]",True
Uniform-QP-H,25,1,"[4, 3, 0, 5, -2, 2]","[0.0, 0.0, 0.0]","[0.0, 2.762583832194076e-29, 0.0]","[0.01, 0.98, 0.01]","[0, 1, 0]",False
Uniform-QP-H,25,2,"[4, 3, -1, 5, -2, 2]","[0.0, 0.0, 0.0]","[3.957964803881261e-21, 2.7439232991576247e-08, 5.780082057038889e-09]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 3, 0]",True
Uniform-QP-H,25,3,"[4, 3, -1, 5, -2, 3]","[0.0, 0.0, 0.0]","[6.9229130764234125e-15, 5.69603798759726e-18, 1.1264686193110227e-17]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,25,4,"[4, 3, -1, 5, -2, 3]","[0.0, 0.0, 0.0]","[6.9229130764234125e-15, 5.69603798759726e-18, 1.1264686193110227e-17]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,25,5,"[4, 3, -1, 4, -2, 4]","[0.0, 0.0, 0.0]","[0.0, 0.0, 7.904167480367195e-15]","[0.01, 0.98, 0.01]","[0, 1, 0]",False
Uniform-QP-H,25,6,"[4, 2, -1, 4, -2, 4]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,25,7,"[4, 2, -1, 4, -1, 5]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,25,8,"[4, 2, -1, 4, -1, 5]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,25,9,"[4, 2, -1, 4, -1, 6]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,25,10,"[4, 2, -1, 4, -1, 6]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,25,11,"[4, 2, -1, 4, -1, 7]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,25,12,"[4, 2, -1, 4, 0, 8]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,25,13,"[4, 2, -1, 4, 0, 8]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,25,14,"[4, 2, -1, 4, 0, 9]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,25,15,"[4, 2, -1, 4, 0, 9]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,25,16,"[4, 2, -1, 4, 0, 10]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,25,17,"[4, 2, -1, 4, 0, 10]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,25,18,"[4, 2, -1, 4, 0, 11]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,25,19,"[4, 1, -1, 4, 0, 11]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,25,20,"[4, 1, -1, 4, 0, 12]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,25,21,"[4, 1, -1, 4, 0, 12]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,25,22,"[4, 1, -1, 4, 0, 13]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,25,23,"[4, 1, -1, 4, 0, 13]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,25,24,"[4, 1, -1, 4, 0, 14]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,25,25,"[4, 1, -1, 4, 0, 14]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,25,26,"[4, 1, -1, 4, 0, 15]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,25,27,"[4, 1, -1, 4, 0, 15]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,25,28,"[4, 1, -1, 4, 0, 16]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,25,29,"[4, 1, -1, 4, 0, 16]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[1, 3, 0]",False
Uniform-QP-H,25,30,"[4, 1, 0, 4, 0, 17]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 1, 0]",False
Uniform-QP-H,25,31,"[4, 1, -1, 4, 0, 17]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,26,0,"[4, 3, -1, 2, -2, 2]","[0.0, 0.0, 0.0]","[0.0014134987314928745, 0.00041167211048841206, 0.0019912743330418653]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 1]",True
Uniform-QP-H,26,1,"[4, 3, -1, 2, -2, 3]","[0.0, 0.0, 0.0]","[0.0006937515122382513, 0.0, 0.14446129974461877]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 1, 1]",True
Uniform-QP-H,26,2,"[4, 3, 0, 2, -2, 3]","[0.0, 0.0, 0.0]","[0.0, 8.511606147429684e-07, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,26,3,"[4, 2, -1, 2, -2, 4]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 1, 0]",False
Uniform-QP-H,26,4,"[4, 2, -1, 1, -2, 4]","[0.0, 0.0, 0.2]","[0.0014763361019715117, 0.006860411291102705, 0.83222784]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 2]",True
Uniform-QP-H,26,5,"[4, 2, 0, 1, -2, 5]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,26,6,"[4, 2, -1, 1, -1, 5]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,26,7,"[4, 2, -1, 1, -1, 6]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[1, 3, 0]",False
Uniform-QP-H,26,8,"[4, 2, -1, 1, -1, 6]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[1, 4, 0]",False
Uniform-QP-H,26,9,"[4, 2, -1, 1, 0, 7]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,26,10,"[4, 2, -1, 1, 0, 8]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 5, 0]",False
Uniform-QP-H,26,11,"[4, 2, -1, 1, 0, 8]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 6, 0]",False
Uniform-QP-H,26,12,"[4, 2, -1, 1, 0, 9]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,26,13,"[4, 2, -1, 1, 1, 9]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,26,14,"[4, 2, -1, 1, 1, 10]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 5, 0]",False
Uniform-QP-H,26,15,"[4, 2, -1, 1, 1, 10]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 6, 0]",False
Uniform-QP-H,26,16,"[4, 2, -1, 1, 1, 11]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,26,17,"[4, 2, -1, 1, 1, 11]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,26,18,"[4, 1, -1, 2, 2, 12]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 1, 0]",False
Uniform-QP-H,26,19,"[4, 1, -1, 2, 2, 12]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,26,20,"[4, 1, -1, 2, 1, 13]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,26,21,"[4, 1, -1, 2, 1, 13]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 5, 0]",False
Uniform-QP-H,26,22,"[4, 1, -1, 2, 1, 14]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,26,23,"[4, 1, -1, 2, 1, 14]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 5, 0]",False
Uniform-QP-H,26,24,"[4, 1, -1, 2, 1, 15]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[1, 3, 0]",False
Uniform-QP-H,26,25,"[4, 1, -1, 3, 1, 15]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,26,26,"[4, 1, -1, 3, 1, 16]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[1, 6, 0]",False
Uniform-QP-H,26,27,"[4, 1, -1, 3, 1, 16]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[1, 7, 0]",False
Uniform-QP-H,26,28,"[4, 1, -1, 3, 1, 17]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 6, 0]",False
Uniform-QP-H,26,29,"[4, 1, -1, 3, 1, 17]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 7, 0]",False
Uniform-QP-H,27,0,"[6, 3, -1, 1, -1, 2]","[0.0, 0.0, 0.0]","[0.0, 2.052892667525475e-05, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 1]",True
Uniform-QP-H,27,1,"[6, 3, -1, 1, -1, 3]","[0.0, 0.0, 0.0]","[0.0, 2.073083536961022e-05, 0.00274955939997374]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[3, 0, 0]",True
Uniform-QP-H,27,2,"[5, 3, 0, 1, -1, 3]","[0.0, 0.0, 0.0]","[0.0044425437149260795, 2.467926055520917e-05, 1.755802474316942e-05]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 1, 1]",True
Uniform-QP-H,27,3,"[6, 3, -1, 1, 0, 4]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 1, 0]",False
Uniform-QP-H,27,4,"[6, 2, -1, 1, 0, 4]","[0.0, 0.0, 0.0]","[3.145970701342543e-17, 0.0, 2.2485221075019355e-16]","[0.01, 0.98, 0.01]","[0, 1, 0]",False
Uniform-QP-H,27,5,"[6, 2, -1, 1, 0, 5]","[0.0, 0.0, 0.0]","[0.0, 2.2485221075019355e-16, 1.9330594917302668e-13]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,27,6,"[6, 2, -1, 1, 0, 5]","[0.0, 0.0, 0.0]","[0.0, 2.2485221075019355e-16, 1.9330594917302668e-13]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,27,7,"[6, 2, -1, 1, 1, 6]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 5, 0]",False
Uniform-QP-H,27,8,"[6, 2, -1, 1, 1, 6]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 6, 0]",False
Uniform-QP-H,27,9,"[6, 2, -1, 1, 1, 7]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,27,10,"[6, 2, -1, 1, 1, 8]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,27,11,"[6, 2, -1, 1, 2, 8]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,27,12,"[6, 2, -1, 2, 2, 9]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,27,13,"[6, 2, -1, 2, 2, 9]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,27,14,"[6, 2, -1, 2, 2, 10]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 7, 0]",False
Uniform-QP-H,27,15,"[6, 2, -1, 2, 2, 10]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 8, 0]",False
Uniform-QP-H,27,16,"[6, 2, -1, 2, 2, 11]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 7, 0]",False
Uniform-QP-H,27,17,"[6, 2, -1, 2, 2, 11]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 8, 0]",False
Uniform-QP-H,27,18,"[6, 1, -1, 3, 2, 12]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,27,19,"[6, 1, -1, 3, 2, 12]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,27,20,"[6, 1, -1, 3, 2, 13]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,27,21,"[6, 1, -1, 3, 1, 13]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 5, 0]",False
Uniform-QP-H,27,22,"[6, 1, -1, 3, 1, 14]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 5, 0]",False
Uniform-QP-H,27,23,"[6, 1, -1, 3, 1, 14]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 6, 0]",False
Uniform-QP-H,27,24,"[6, 1, -1, 3, 1, 15]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 6, 0]",False
Uniform-QP-H,27,25,"[6, 1, -1, 4, 1, 15]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[1, 7, 0]",False
Uniform-QP-H,27,26,"[6, 1, -1, 4, 1, 16]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 11, 0]",False
Uniform-QP-H,27,27,"[6, 1, -1, 4, 1, 16]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 12, 0]",False
Uniform-QP-H,27,28,"[6, 1, -1, 4, 1, 17]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 12, 0]",False
Uniform-QP-H,27,29,"[6, 1, -1, 4, 1, 17]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 13, 0]",False
Uniform-QP-H,28,0,"[5, 3, -1, 3, -1, 0]","[0.0, 0.0, 0.0]","[3.8322971575648086e-15, 5.33462890765757e-11, 4.3798497732764904e-11]","[0.01, 0.98, 0.01]","[0, 1, 0]",False
Uniform-QP-H,28,1,"[5, 3, -1, 3, -1, 0]","[0.0, 0.0, 0.0]","[3.8322971575648086e-15, 5.33462890765757e-11, 4.3798497732764904e-11]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,28,2,"[5, 3, -1, 3, -1, 1]","[0.0, 0.0, 0.0]","[1.3814932465080615e-12, 2.1750505047909485e-10, 1.7491207865768158e-10]","[0.01, 0.98, 0.01]","[0, 1, 0]",False
Uniform-QP-H,28,3,"[5, 3, -1, 2, -1, 2]","[0.0, 0.0, 0.0]","[2.0641682563791416e-07, 0.0, 3.005810064594112e-10]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,28,4,"[5, 3, -1, 2, -1, 2]","[0.0, 0.0, 0.0]","[2.0641682563791416e-07, 0.0, 3.005810064594112e-10]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,28,5,"[5, 3, -1, 2, -1, 2]","[0.0, 0.0, 0.0]","[2.0641682563791416e-07, 0.0, 3.005810064594112e-10]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,28,6,"[5, 3, -1, 2, -1, 3]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 1, 0]",False
Uniform-QP-H,28,7,"[5, 2, -1, 2, -1, 3]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 1, 0]",False
Uniform-QP-H,28,8,"[5, 2, -1, 2, -1, 4]","[0.0, 0.0, 0.0]","[0.060348825428984246, 0.00016206675171107006, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 2]",True
Uniform-QP-H,28,9,"[5, 2, -1, 2, -1, 4]","[0.0, 0.0, 0.0]","[0.060348825428984246, 0.00016206675171107006, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 3]",True
Uniform-QP-H,28,10,"[5, 2, -1, 2, 0, 5]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,28,11,"[5, 2, -1, 2, 0, 5]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,28,12,"[5, 2, -1, 2, 0, 6]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[1, 2, 0]",False
Uniform-QP-H,28,13,"[5, 2, -1, 2, 0, 6]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[1, 3, 0]",False
Uniform-QP-H,28,14,"[5, 2, -1, 2, 0, 7]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 2, 0]",False
Uniform-QP-H,28,15,"[5, 2, -1, 2, 1, 8]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 3, 0]",False
Uniform-QP-H,28,16,"[5, 2, -1, 2, 1, 8]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 4, 0]",False
Uniform-QP-H,28,17,"[5, 2, -1, 2, 1, 9]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[1, 5, 0]",False
Uniform-QP-H,28,18,"[5, 2, -1, 2, 1, 9]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[1, 6, 0]",False
Uniform-QP-H,28,19,"[5, 2, -1, 2, 1, 10]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.01, 0.98, 0.01]","[0, 6, 0]",False
