strategy,draw,scenario_id,scenario_mode,scenario_probability,scenario_proposal_probability,collision,log_weight,actions,proposal_probabilities,source_q_known_all_steps,source_q_known_steps,episode_steps,reference_distribution
Equal-Mixture-H,65,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-4.20285487400977,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Equal-Mixture-H,66,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-9.186987740251446,"[1, 1, 1, 1, 1, 1, 0, 0, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01]]",False,8,9,declared_scenario_distribution_and_phi
Equal-Mixture-H,67,passing_cutin_g42_dvm5,passing_cutin,0.027999999999999997,0.0056,False,1.6094379124341,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,9,35,declared_scenario_distribution_and_phi
Equal-Mixture-H,68,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-4.20285487400977,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Equal-Mixture-H,69,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-4.20285487400977,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Equal-Mixture-H,70,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-6.696978178902693,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Equal-Mixture-H,71,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-4.20285487400977,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Equal-Mixture-H,72,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-4.20285487400977,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Equal-Mixture-H,73,passing_cutin_g18_dvm5,passing_cutin,0.0096,0.1316961560123943,False,-4.39884755805124,"[2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]","[[0.009000369012072918, 0.9811593611724303, 0.009840269815496704], [0.009000369012072918, 0.9811593611724303, 0.009840269815496704], [0.010161302726940396, 0.9805656854170609, 0.009273011855998724], [0.009333333333333334, 0.9146666666666666, 0.07599999999999998], [0.07549427721171051, 0.882, 0.04250572278828948], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.036055115292394795, 0.9542782180409385, 0.009666666666666667], [0.036055115292394795, 0.9542782180409385, 0.009666666666666667], [0.009666666666666667, 0.9805215538378118, 0.009811779495521507], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,9,35,declared_scenario_distribution_and_phi
Equal-Mixture-H,74,passing_cutin_g10_dvm8,passing_cutin,0.0032,0.056559126058901496,True,-2.2437624439690387,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.05719699427120762, 0.8975041724488878, 0.04529883327990458], [0.05719699427120762, 0.8975041724488878, 0.04529883327990458], [0.00934405366899629, 0.9806922836503994, 0.00996366268060432], [0.03507252135946637, 0.9291384815753241, 0.03578899706520955], [0.05547246684606216, 0.882, 0.0625275331539378], [0.05547246684606216, 0.882, 0.0625275331539378], [0.009000000000000001, 0.9819999707657426, 0.009000029234257311], [0.10899999999999999, 0.882, 0.009000000000000001], [0.009038114424629012, 0.8993572275415452, 0.0916046580338257]]",True,9,9,declared_scenario_distribution_and_phi
Equal-Mixture-H,75,passing_cutin_g18_dvm5,passing_cutin,0.0096,0.1316961560123943,False,-2.2529319207724754,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]","[[0.009000369012072918, 0.9811593611724303, 0.009840269815496704], [0.009000369012072918, 0.9811593611724303, 0.009840269815496704], [0.010161302726940396, 0.9805656854170609, 0.009273011855998724], [0.07549427721171051, 0.882, 0.04250572278828948], [0.07549427721171051, 0.882, 0.04250572278828948], [0.07549427721171051, 0.882, 0.04250572278828948], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.036055115292394795, 0.9542782180409385, 0.009666666666666667], [0.036055115292394795, 0.9542782180409385, 0.009666666666666667], [0.009666666666666667, 0.9805215538378118, 0.009811779495521507], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,9,35,declared_scenario_distribution_and_phi
Equal-Mixture-H,76,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-4.1102341171012355,"[1, 1, 1, 1, 1, 0, 1, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10899999999999999, 0.882, 0.009000000000000001], [0.10855252298757098, 0.882, 0.009447477012428982], [0.01, 0.98, 0.01]]",False,8,9,declared_scenario_distribution_and_phi
Equal-Mixture-H,77,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-6.696978178902693,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Equal-Mixture-H,78,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-4.20285487400977,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Equal-Mixture-H,79,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-6.696978178902693,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Equal-Mixture-H,80,passing_cutin_g18_dvm5,passing_cutin,0.0096,0.1316961560123943,False,-2.2529319207724754,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[[0.009000369012072918, 0.9811593611724303, 0.009840269815496704], [0.009000369012072918, 0.9811593611724303, 0.009840269815496704], [0.010161302726940396, 0.9805656854170609, 0.009273011855998724], [0.07549427721171051, 0.882, 0.04250572278828948], [0.07549427721171051, 0.882, 0.04250572278828948], [0.07549427721171051, 0.882, 0.04250572278828948], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.036055115292394795, 0.9542782180409385, 0.009666666666666667], [0.036055115292394795, 0.9542782180409385, 0.009666666666666667], [0.009666666666666667, 0.9805215538378118, 0.009811779495521507], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,9,35,declared_scenario_distribution_and_phi
Equal-Mixture-H,81,passing_cutin_g10_dvm8,passing_cutin,0.0032,0.056559126058901496,True,-2.2437624439690387,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.05719699427120762, 0.8975041724488878, 0.04529883327990458], [0.05719699427120762, 0.8975041724488878, 0.04529883327990458], [0.00934405366899629, 0.9806922836503994, 0.00996366268060432], [0.03507252135946637, 0.9291384815753241, 0.03578899706520955], [0.05547246684606216, 0.882, 0.0625275331539378], [0.05547246684606216, 0.882, 0.0625275331539378], [0.009000000000000001, 0.9819999707657426, 0.009000029234257311], [0.10899999999999999, 0.882, 0.009000000000000001], [0.009038114424629012, 0.8993572275415452, 0.0916046580338257]]",True,9,9,declared_scenario_distribution_and_phi
Equal-Mixture-H,82,passing_cutin_g18_dvm5,passing_cutin,0.0096,0.1316961560123943,False,-2.2529319207724754,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009000369012072918, 0.9811593611724303, 0.009840269815496704], [0.009000369012072918, 0.9811593611724303, 0.009840269815496704], [0.010161302726940396, 0.9805656854170609, 0.009273011855998724], [0.07549427721171051, 0.882, 0.04250572278828948], [0.07549427721171051, 0.882, 0.04250572278828948], [0.07549427721171051, 0.882, 0.04250572278828948], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.036055115292394795, 0.9542782180409385, 0.009666666666666667], [0.036055115292394795, 0.9542782180409385, 0.009666666666666667], [0.009666666666666667, 0.9805215538378118, 0.009811779495521507], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,9,35,declared_scenario_distribution_and_phi
Equal-Mixture-H,83,passing_cutin_g26_dvm5,passing_cutin,0.0144,0.0028922154819181717,False,1.8774736690200753,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009682509154418827, 0.9805653106321301, 0.009752180213451067], [0.009682509154418827, 0.9805653106321301, 0.009752180213451067], [0.009666666666666667, 0.9473333333333334, 0.043], [0.009333333333333334, 0.9146666666666666, 0.07599999999999998], [0.009333333333333334, 0.9146666666666666, 0.07599999999999998], [0.009333333333333334, 0.9146666666666666, 0.07599999999999998], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.009666666666666667, 0.9806666666666667, 0.009666666666666667], [0.009666666666666667, 0.9806666666666667, 0.009666666666666667], [0.009666666666666667, 0.9473333333333334, 0.043], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,10,35,declared_scenario_distribution_and_phi
Equal-Mixture-H,84,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-4.9977279461945425,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.009000000000000001, 0.9153333333333333, 0.07566666666666666]]",False,9,11,declared_scenario_distribution_and_phi
Equal-Mixture-H,85,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-4.20285487400977,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Equal-Mixture-H,86,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-6.692864435358523,"[1, 1, 1, 1, 1, 1, 0, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01]]",False,8,9,declared_scenario_distribution_and_phi
Equal-Mixture-H,87,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-4.027473143977265,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.07549427721171051, 0.882, 0.04250572278828948], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.009000000000000001, 0.9153333333333333, 0.07566666666666666]]",False,9,11,declared_scenario_distribution_and_phi
Equal-Mixture-H,88,passing_cutin_g10_dv1,passing_cutin,0.048,0.009611049171932293,False,1.7578947505869262,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.08163277017220075, 0.9093672298277993, 0.009000000000000001], [0.08163277017220075, 0.9093672298277993, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,9,35,declared_scenario_distribution_and_phi
Equal-Mixture-H,89,passing_cutin_g10_dvm5,passing_cutin,0.0064,0.6085906200462633,True,-6.696978178902693,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[[0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.009001036089278045, 0.9811315053874937, 0.009867458523228258], [0.03590343115767894, 0.882, 0.08209656884232103], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.009000000000000001, 0.9675942274892572, 0.023405772510742863], [0.10855252298757098, 0.882, 0.009447477012428982], [0.10899999999999999, 0.882, 0.009000000000000001], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,8,10,declared_scenario_distribution_and_phi
Equal-Mixture-H,90,passing_cutin_g18_dvm2,passing_cutin,0.033600000000000005,0.008032953714904244,False,-2.146592097654063,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.010699769412017612, 0.9800828630941959, 0.009217367493786509], [0.009000000000000001, 0.982, 0.009000000000000001], [0.0878349901592268, 0.9031650098407732, 0.009000000000000001], [0.10899999997316204, 0.882000000026838, 0.009000000000000001], [0.10899999997316204, 0.882000000026838, 0.009000000000000001], [0.10899999997316204, 0.882000000026838, 0.009000000000000001], [0.053564492074710084, 0.882, 0.0644355079252899], [0.053564492074710084, 0.882, 0.0644355079252899], [0.07577010219677285, 0.8921728725755866, 0.0320570252276405], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01], [0.01, 0.98, 0.01]]",False,12,35,declared_scenario_distribution_and_phi
