scope,coverage,heterogeneity,method,budget,seed_target_units,mean_critical_recall,std_critical_recall,mean_collision_recall,std_collision_recall,mean_near_miss_recall,std_near_miss_recall,mean_critical_events_found,std_critical_events_found,mean_oracle_regret,std_oracle_regret,mean_selection_runtime_seconds,std_selection_runtime_seconds
cell,exact,global,AdaTE Global,30,10,0.22745137248385738,0.11945615464582374,0.32290681346599787,0.15072349960064227,0.06849645349089176,0.08738547255870885,29.0,1.4907119849998598,0.012093333975986536,0.01800572170542228,0.18164881999837235,0.09494253349224595
cell,exact,global,AdaTE Global,50,10,0.37741970649317735,0.19608780507375811,0.4565401817724702,0.16202046087905855,0.2431011369053638,0.25864451771350855,48.2,1.9321835661585918,0.021821470939895848,0.023376431717855438,0.18164881999837235,0.09494253349224595
cell,exact,global,Function-Conditioned DIVA,10,10,0.07135501625532117,0.035130079538254075,0.10709518880618592,0.04905155051447456,0.012446585672392122,0.016114586437946703,9.3,0.8232726023485647,0.008493219231293477,0.009983498665293335,1.330597259994829,0.4442555550710143
cell,exact,global,Function-Conditioned DIVA,20,10,0.14998373954681382,0.07767678689056069,0.23409489253880683,0.11925379731130496,0.012446585672392122,0.016114586437946703,19.2,1.0327955589886444,0.009712731426415428,0.012554828282892066,1.330597259994829,0.4442555550710143
cell,exact,global,Function-Conditioned DIVA,30,10,0.2298319750334285,0.1213455651984913,0.36298138872425795,0.19123568680667116,0.012446585672392122,0.016114586437946703,29.2,1.0327955589886444,0.009712731426415433,0.012554828282892066,1.330597259994829,0.4442555550710143
cell,exact,global,Function-Conditioned DIVA,50,10,0.3895284460066578,0.20883711014020356,0.6207543810951601,0.3353031399834215,0.012446585672392122,0.016114586437946703,49.2,1.0327955589886444,0.009712731426415433,0.012554828282892084,1.330597259994829,0.4442555550710143
cell,exact,global,Posterior Search (adaptive support),10,10,0.07984823548661464,0.04379129752772569,0.12095558608556209,0.06380192432924638,0.012561528201127756,0.016283337212898985,10.0,0.0,0.0,0.0,0.015300280001247302,0.0010905546014718345
cell,exact,global,Posterior Search (adaptive support),20,10,0.15969647097322928,0.08758259505545138,0.24184208227101317,0.12941542816523682,0.02546475400757937,0.04994852017578215,20.0,0.0,0.0,0.0,0.015300280001247302,0.0010905546014718345
cell,exact,global,Posterior Search (adaptive support),30,10,0.23954470645984394,0.13137389258317708,0.3385191814901306,0.1687375696875155,0.07420924644506402,0.10314942160250702,30.0,0.0,0.0,0.0,0.015300280001247302,0.0010905546014718345
cell,exact,global,Posterior Search (adaptive support),50,10,0.3992411774330732,0.21895648763862846,0.4671745613291864,0.20023225759294028,0.2862281685242387,0.26651611535760555,50.0,0.0,0.0,0.0,0.015300280001247302,0.0010905546014718345
cell,exact,partial,Random,10,10,0.01709415142495489,0.0020606914802797243,0.01694834992799194,0.002684640036834979,0.017405512958479065,0.0027724965719874393,2.43,0.6984904357891302,0.05834755857714567,0.021186272516499752,6.181699776789174e-05,1.4017794415117271e-05
cell,exact,partial,Random,20,10,0.033752624032695674,0.002862716461700873,0.033976011953025145,0.003576418242164975,0.033017890772128064,0.008139218050050079,4.819999999999999,1.3934768666101989,0.11713079597150544,0.04289141553526719,6.181699776789174e-05,1.4017794415117271e-05
cell,exact,partial,Random,30,10,0.05047012632151253,0.0031443899682250865,0.05057844123129658,0.003961936873047589,0.04963497668370549,0.00828060492246021,7.205,2.046738598084496,0.17585500368478918,0.06422050969759677,6.181699776789174e-05,1.4017794415117271e-05
cell,exact,partial,Random,50,10,0.08322255820869279,0.004064850899320832,0.0839122066607663,0.00526784075771734,0.08082849071832124,0.010850032613025367,11.915,3.4951593510008796,0.29398599180181006,0.10796308428604046,6.181699776789174e-05,1.4017794415117271e-05
cell,exact,partial,DETOUR,10,10,0.06318590415858678,0.013233770406509492,0.08459784863749353,0.01314690785617858,0.009404761904761905,0.01634660558756232,8.6,1.1737877907772674,0.01225580584351379,0.011439807340961493,4.2149994987994434e-05,3.3540157628400625e-06
cell,exact,partial,DETOUR,20,10,0.1283626210208954,0.02753297493283515,0.1641113752491976,0.02639024045066712,0.04142072459869069,0.04418200211115136,17.4,1.8973665961010278,0.022520798983305716,0.019233319719923467,4.2149994987994434e-05,3.3540157628400625e-06
cell,exact,partial,DETOUR,30,10,0.18357396318626518,0.03727016123197801,0.23163414251774128,0.026388722153024194,0.06723119002780019,0.06100186520592091,24.9,2.378141197564929,0.042751166820036525,0.0281865641720719,4.2149994987994434e-05,3.3540157628400625e-06
cell,exact,partial,DETOUR,50,10,0.2801887382754443,0.056336090332591106,0.3510057295285378,0.044438986347213716,0.11261052820374853,0.08767424456877268,38.1,4.3576242252962665,0.09701981173505853,0.05684404338193007,4.2149994987994434e-05,3.3540157628400625e-06
cell,exact,partial,DIVA,10,10,0.025559559757993306,0.023330389930159297,0.027046934657678844,0.025019968299694526,0.021779661016949153,0.0325202334756601,4.5,4.352521619066865,0.04988215024410726,0.04474312702783719,0.002539780002553016,0.0001964342586705109
cell,exact,partial,DIVA,20,10,0.10100126976009387,0.003522877329677474,0.13145062246161013,0.00943321922924987,0.021779661016949153,0.0325202334756601,14.5,4.352521619066865,0.04988215024410726,0.04474312702783719,0.002539780002553016,0.0001964342586705109
cell,exact,partial,DIVA,30,10,0.17644297976219442,0.02015584598545063,0.2358543102655414,0.026318388020470006,0.021779661016949153,0.0325202334756601,24.5,4.352521619066865,0.04988215024410725,0.04474312702783718,0.002539780002553016,0.0001964342586705109
cell,exact,partial,DIVA,50,10,0.32732639976639555,0.06301733673978478,0.4408642175189736,0.06956323499563266,0.03249394673123486,0.04107263579852777,44.5,4.352521619066865,0.049882150244107276,0.044743127027837164,0.002539780002553016,0.0001964342586705109
cell,exact,partial,DIVA-DETOUR,10,10,0.025559559757993306,0.023330389930159297,0.027859942787760144,0.025920538470285717,0.020084745762711863,0.031253955527232945,4.5,4.352521619066865,0.04988215024410726,0.04474312702783719,0.0026395399938337503,0.0002427998242626387
cell,exact,partial,DIVA-DETOUR,20,10,0.10100126976009387,0.003522877329677474,0.13226363059169144,0.009649948948314339,0.020084745762711863,0.031253955527232945,14.5,4.352521619066865,0.04988215024410726,0.04474312702783719,0.0026395399938337503,0.0002427998242626387
cell,exact,partial,DIVA-DETOUR,30,10,0.17644297976219442,0.02015584598545063,0.23666731839562277,0.0255940193498431,0.020084745762711863,0.031253955527232945,24.5,4.352521619066865,0.04988215024410725,0.04474312702783718,0.0026395399938337503,0.0002427998242626387
cell,exact,partial,DIVA-DETOUR,50,10,0.32732639976639555,0.06301733673978478,0.441677225649055,0.06873733735937092,0.030799031476997578,0.040577834926548303,44.5,4.352521619066865,0.049882150244107276,0.044743127027837164,0.0026395399938337503,0.0002427998242626387
cell,exact,partial,AdaTE Global,10,10,0.07447083621569281,0.0206300129311707,0.10308789833024708,0.022543197464698298,0.0,0.0,9.9,0.31622776601683794,0.0009708737864077665,0.003070172485600367,0.15236210000584832,0.0871220466737609
cell,exact,partial,AdaTE Global,20,10,0.14893215406093063,0.04094563734556458,0.2062570182329438,0.04524214358533805,0.0,0.0,19.8,0.4216370213557839,0.001951265943270511,0.004113690978826411,0.15236210000584832,0.0871220466737609
cell,exact,partial,AdaTE Global,30,10,0.2233934719061684,0.06143285922550588,0.3094261381356405,0.06820653824139217,0.0,0.0,29.7,0.674948557710553,0.002931658100133255,0.006606233682816385,0.15236210000584832,0.0871220466737609
cell,exact,partial,AdaTE Global,50,10,0.37046650399675596,0.10034932400511856,0.48654521224396463,0.08455769929717362,0.08181216931216931,0.10138028157999597,49.3,0.8232726023485646,0.006742046013746917,0.007998285717468941,0.15236210000584832,0.0871220466737609
cell,exact,partial,Function-Conditioned DIVA,10,10,0.07544171000210056,0.021514459002291618,0.10440368780393128,0.023881845737500688,0.0,0.0,10.0,0.0,0.0,0.0,1.2234468400012701,0.4943928499040151
cell,exact,partial,Function-Conditioned DIVA,20,10,0.15088342000420113,0.043028918004583236,0.20880737560786256,0.047763691475001376,0.0,0.0,20.0,0.0,0.0,0.0,1.2234468400012701,0.4943928499040151
cell,exact,partial,Function-Conditioned DIVA,30,10,0.2253635915447632,0.06357926528393457,0.31196106341179386,0.07054836686629096,0.0,0.0,29.9,0.3162277660168379,0.0009615384615384581,0.0030406515963157387,1.2234468400012701,0.4943928499040151
cell,exact,partial,Function-Conditioned DIVA,50,10,0.3762470115489644,0.10658217820192842,0.5207684390196565,0.11827142091026231,0.0,0.0,49.9,0.3162277660168379,0.0009615384615384637,0.0030406515963157564,1.2234468400012701,0.4943928499040151
cell,exact,partial,Posterior Search (adaptive support),10,10,0.07544171000210056,0.021514459002291618,0.10440368780393128,0.023881845737500688,0.0,0.0,10.0,0.0,0.0,0.0,0.014496470004087315,0.0008087265810961072
cell,exact,partial,Posterior Search (adaptive support),20,10,0.15088342000420113,0.043028918004583236,0.2037112217617087,0.043737332691798705,0.01488095238095238,0.03496232179902003,20.0,0.0,0.0,0.0,0.014496470004087315,0.0008087265810961072
cell,exact,partial,Posterior Search (adaptive support),30,10,0.22632513000630167,0.06454337700687485,0.29086381596365285,0.051299660181832706,0.0691931216931217,0.07685584732212436,30.0,0.0,0.0,0.0,0.014496470004087315,0.0008087265810961072
cell,exact,partial,Posterior Search (adaptive support),50,10,0.3772085500105028,0.10757229501145807,0.44470326933458004,0.07606700228407938,0.22217334768182226,0.17642519595322148,50.0,0.0,0.0,0.0,0.014496470004087315,0.0008087265810961072
cell,exact,full,Random,10,10,0.01673327817415232,0.001620290879411473,0.016207025948895497,0.0026406513383507393,0.017847187779686274,0.0044481140107677595,2.55,0.2677063067368168,0.04896385479760832,0.0026100955180809607,6.137299875263125e-05,8.672045420408151e-06
cell,exact,full,Random,20,10,0.033030509624358405,0.0023125507775201633,0.0330750352705365,0.003332887715525383,0.03293625263874489,0.0056673283316690855,5.035,0.43272393046837626,0.09836375631916287,0.004972808868025155,6.137299875263125e-05,8.672045420408151e-06
cell,exact,full,Random,30,10,0.050574793085406834,0.0025939717638186494,0.051538414788568285,0.004705117274807808,0.04872348656511806,0.006512330602161113,7.705,0.48387900232277986,0.14651660582987514,0.006178163878120305,6.137299875263125e-05,8.672045420408151e-06
cell,exact,full,Random,50,10,0.08442989147347917,0.004658841781563782,0.08661974870331438,0.00757446954307892,0.08003169995093753,0.008074416463253605,12.86,0.801664934163062,0.24405577338532405,0.00978853709760363,6.137299875263125e-05,8.672045420408151e-06
cell,exact,full,DETOUR,10,10,0.05583610184718376,0.005626404509356329,0.07445287910316309,0.013648550266423668,0.018883176087869286,0.0156252717400276,8.5,0.8498365855987975,0.00986103112457688,0.005540693559466316,4.348999937064946e-05,5.015636342083204e-06
cell,exact,full,DETOUR,20,10,0.11427132906155288,0.009321767279187376,0.15498060801172364,0.0196594313815869,0.033340727644920215,0.020860814173329217,17.4,1.4298407059684812,0.017122936881968403,0.009532441965240375,4.348999937064946e-05,5.015636342083204e-06
cell,exact,full,DETOUR,30,10,0.16020653620898723,0.0150611656807427,0.21480237099351504,0.02769151235005291,0.05146989213235696,0.020103112696970096,24.4,2.3664319132398464,0.03688486270629472,0.015968347766126916,4.348999937064946e-05,5.015636342083204e-06
cell,exact,full,DETOUR,50,10,0.25408109438972526,0.021283635935632688,0.3311266879623317,0.03690371277984847,0.09910491556772003,0.026826586787963177,38.7,3.4334951418181574,0.07440457046907793,0.02330513245839017,4.348999937064946e-05,5.015636342083204e-06
cell,exact,full,DIVA,10,10,0.03483205893819188,0.0055679710343935086,0.041169436837003644,0.00919347340229243,0.021630010301737057,0.021828670112723818,5.3,0.8232726023485646,0.03086507403356876,0.005384322330248785,0.002625699999043718,0.000276444190586688
cell,exact,full,DIVA,20,10,0.10052919190995253,0.006199292319591671,0.13909173562166238,0.010426875872753753,0.021630010301737057,0.021828670112723818,15.3,0.8232726023485647,0.03086507403356876,0.005384322330248788,0.002625699999043718,0.000276444190586688
cell,exact,full,DIVA,30,10,0.16622632488171316,0.007160844812431368,0.23701403440632113,0.012219187175006955,0.021630010301737057,0.021828670112723818,25.3,0.8232726023485647,0.030865074033568772,0.005384322330248783,0.002625699999043718,0.000276444190586688
cell,exact,full,DIVA,50,10,0.29762059082523445,0.009655221011240524,0.4222295426040409,0.026325179137507152,0.045334916506643265,0.04462945580199185,45.3,0.8232726023485646,0.03086507403356876,0.005384322330248787,0.002625699999043718,0.000276444190586688
cell,exact,full,DIVA-DETOUR,10,10,0.03479281247037398,0.006068927176104868,0.04605405222161903,0.007005677543324753,0.01160235821526144,0.013206426446711609,5.3,0.9486832980505138,0.03090432050138666,0.006372941534360786,0.0026652899861801414,0.00017299542120279425
cell,exact,full,DIVA-DETOUR,20,10,0.10048994544213463,0.006202170561780882,0.14397635100627776,0.008436663909332795,0.01160235821526144,0.013206426446711609,15.3,0.9486832980505137,0.03090432050138665,0.006372941534360791,0.0026652899861801414,0.00017299542120279425
cell,exact,full,DIVA-DETOUR,30,10,0.1661870784138953,0.006746814924544197,0.2418986497909365,0.010472062140854414,0.01160235821526144,0.013206426446711609,25.3,0.9486832980505137,0.03090432050138666,0.006372941534360781,0.0026652899861801414,0.00017299542120279425
cell,exact,full,DIVA-DETOUR,50,10,0.29758134435741657,0.008710760216165724,0.42811415798865626,0.026307152475186172,0.03352155013445336,0.043884937189811235,45.3,0.9486832980505137,0.03090432050138666,0.006372941534360776,0.0026652899861801414,0.00017299542120279425
cell,exact,full,AdaTE Global,10,10,0.06569713297176065,0.0016458355537649822,0.09495787571329112,0.004928781848978881,0.005627355253104725,0.009141884759619683,10.0,0.0,0.0,0.0,0.3063487600069493,0.06544714278141536
cell,exact,full,AdaTE Global,20,10,0.1313942659435213,0.0032916711075299645,0.19288017449794986,0.006492223288424266,0.005627355253104725,0.009141884759619683,20.0,0.0,0.0,0.0,0.3063487600069493,0.06544714278141536
cell,exact,full,AdaTE Global,30,10,0.19579580143100522,0.006268588066068686,0.2868071223761894,0.010566475049821777,0.009367918053379262,0.016089252871661578,29.8,0.4216370213557839,0.0012955974842767336,0.0027328071315807848,0.3063487600069493,0.06544714278141536
cell,exact,full,AdaTE Global,50,10,0.3271900673745265,0.009359536173952254,0.4709274924594794,0.018195598825626106,0.03435305415467232,0.0270404530772968,49.8,0.4216370213557839,0.0012955974842767282,0.0027328071315807735,0.3063487600069493,0.06544714278141536
cell,exact,full,Function-Conditioned DIVA,10,10,0.06503046630509397,0.0023909983061068327,0.09300623824185167,0.005454812318130493,0.007588139566830215,0.009874246388730436,9.9,0.31622776601683794,0.0006666666666666668,0.00210818510677892,1.848204370000167,0.25782100597596397
cell,exact,full,Function-Conditioned DIVA,20,10,0.13072759927685462,0.003522335971374792,0.18996699856497196,0.008708683809051113,0.009548923880555706,0.013723007288185209,19.9,0.3162277660168379,0.0006666666666666655,0.0021081851067789154,1.848204370000167,0.25782100597596397
cell,exact,full,Function-Conditioned DIVA,30,10,0.19642473224861529,0.004951199635517594,0.28788929734963065,0.010735491586775687,0.009548923880555706,0.013723007288185209,29.9,0.3162277660168379,0.0006666666666666682,0.0021081851067789245,1.848204370000167,0.25782100597596397
cell,exact,full,Function-Conditioned DIVA,50,10,0.32781899819213656,0.00806114632803477,0.48373389491894814,0.015596057640050842,0.009548923880555706,0.013723007288185209,49.9,0.3162277660168379,0.0006666666666666655,0.0021081851067789154,1.848204370000167,0.25782100597596397
cell,exact,full,Posterior Search (adaptive support),10,10,0.06569713297176065,0.0016458355537649822,0.09399633725175266,0.005566233937830211,0.007588139566830215,0.009874246388730436,10.0,0.0,0.0,0.0,0.014484039996750653,0.0005415505299916339
cell,exact,full,Posterior Search (adaptive support),20,10,0.1313942659435213,0.0032916711075299645,0.18790514289486887,0.009553945606098941,0.014815546658699223,0.017979501249437337,20.0,0.0,0.0,0.0,0.014484039996750653,0.0005415505299916339
cell,exact,full,Posterior Search (adaptive support),30,10,0.19709139891528196,0.004937506661294937,0.27108854964625967,0.016446605074946392,0.04519441246399935,0.03505109143324774,30.0,0.0,0.0,0.0,0.014484039996750653,0.0005415505299916339
cell,exact,full,Posterior Search (adaptive support),50,10,0.3284856648588032,0.008229177768824897,0.423777966531537,0.035202646872351924,0.13373802781535,0.07808332152464703,50.0,0.0,0.0,0.0,0.014484039996750653,0.0005415505299916339
cell,interpolated,global,Random,10,10,0.01622855331938524,0.0023285654485371656,0.016180628899816415,0.002520859821325124,0.016031114071612285,0.0042141503488837455,1.6600000000000001,0.2766867462592951,0.08223220940283757,0.00910113042923946,5.6573499168735e-05,2.1480720744079793e-06
cell,interpolated,global,Random,20,10,0.03362422282795797,0.003231329041915461,0.03392594989480824,0.0033168098632429645,0.033311214247766556,0.007143579642474645,3.45,0.5390320542932078,0.16329730261648764,0.01911602829733897,5.6573499168735e-05,2.1480720744079793e-06
cell,interpolated,global,Random,30,10,0.04981023625633133,0.0040430944058654295,0.04994588083953848,0.0037093691654485465,0.04958712586663965,0.007026735537362282,5.1,0.6654154925892377,0.24557205191033712,0.027326955129674597,5.6573499168735e-05,2.1480720744079793e-06
cell,interpolated,global,Random,50,10,0.08199195032641551,0.006778915872257807,0.08176992266137702,0.006347238862001235,0.08263545343431619,0.012901514294885433,8.375,0.9348945276221151,0.4103118632846986,0.043096445988068076,5.6573499168735e-05,2.1480720744079793e-06
cell,interpolated,global,DETOUR,10,10,0.08108235617573478,0.004827061624160105,0.09532486576879709,0.00994229329225686,0.03319345374684641,0.025785488420921116,8.3,0.9486832980505138,0.017378406546488038,0.010545022448551091,5.155999679118395e-05,2.8663309566975925e-05
cell,interpolated,global,DETOUR,20,10,0.162456397906313,0.008406266293555885,0.19272327227437341,0.018167460302307366,0.06264967698226874,0.04449092054417071,16.6,1.505545305418162,0.03446512753813262,0.017093782642431405,5.155999679118395e-05,2.8663309566975925e-05
cell,interpolated,global,DETOUR,30,10,0.22493636161717653,0.008480425490156825,0.2637425873719642,0.022831529320834577,0.09806399384819853,0.06273440066332311,23.0,2.1081851067789197,0.07044592654949192,0.026498053060833332,5.155999679118395e-05,2.8663309566975925e-05
cell,interpolated,global,DETOUR,50,10,0.3461521747684736,0.027654156871503813,0.3900939920646246,0.03890519587644122,0.20038874640376309,0.08070571200417793,35.4,4.141926551202418,0.14615163884264054,0.050575388174246706,5.155999679118395e-05,2.8663309566975925e-05
cell,interpolated,global,DIVA,10,10,0.011993644362065414,0.011139570813358588,0.004433570939551367,0.005725236068274975,0.03945546759506715,0.04181064835471477,1.3,1.2516655570345725,0.08646711836015741,0.01890980235572615,0.002867920004064217,0.0004628716731915886
cell,interpolated,global,DIVA,20,10,0.11045440708428822,0.006771152966863366,0.13673465226370252,0.01736221298382112,0.03945546759506715,0.04181064835471477,11.3,1.2516655570345725,0.08646711836015741,0.01890980235572615,0.002867920004064217,0.0004628716731915886
cell,interpolated,global,DIVA,30,10,0.2089151698065111,0.011084044790468971,0.2690357335878537,0.039110793544780954,0.03945546759506715,0.04181064835471477,21.3,1.2516655570345725,0.08646711836015741,0.018909802355726146,0.002867920004064217,0.0004628716731915886
cell,interpolated,global,DIVA,50,10,0.4058366952509568,0.0272510239663563,0.5059857504963237,0.054734705119753015,0.10211711443913891,0.05858224434585884,41.3,1.2516655570345725,0.08646711836015739,0.01890980235572616,0.002867920004064217,0.0004628716731915886
cell,interpolated,global,DIVA-DETOUR,10,10,0.012894545262966314,0.012739824348490303,0.004433570939551367,0.005725236068274975,0.04400092214052169,0.04974409969954295,1.4,1.429840705968481,0.08556621745925651,0.02031137156926669,0.0027644699846860023,0.00037285586660567595
cell,interpolated,global,DIVA-DETOUR,20,10,0.11135530798518914,0.008203870772847736,0.13673465226370252,0.01736221298382112,0.04400092214052169,0.04974409969954295,11.4,1.429840705968481,0.08556621745925651,0.02031137156926669,0.0027644699846860023,0.00037285586660567595
cell,interpolated,global,DIVA-DETOUR,30,10,0.20981607070741198,0.011293933269964546,0.2690357335878537,0.039110793544780954,0.04400092214052169,0.04974409969954295,21.4,1.429840705968481,0.08556621745925651,0.02031137156926669,0.0027644699846860023,0.00037285586660567595
cell,interpolated,global,DIVA-DETOUR,50,10,0.40673759615185767,0.02671701667980444,0.5059857504963237,0.054734705119753015,0.10666256898459348,0.05937405632055528,41.4,1.429840705968481,0.0855662174592565,0.020311371569266698,0.0027644699846860023,0.00037285586660567595
cell,interpolated,global,AdaTE Global,10,10,0.09846076272222282,0.008810478472297286,0.13230108132415117,0.021903648330230546,0.0,0.0,10.0,0.0,0.0,0.0,0.32699437001137993,0.060627316792741956
cell,interpolated,global,AdaTE Global,20,10,0.19692152544444563,0.017620956944594573,0.26460216264830233,0.04380729666046109,0.0,0.0,20.0,0.0,0.0,0.0,0.32699437001137993,0.060627316792741956
cell,interpolated,global,AdaTE Global,30,10,0.29327702500877373,0.024956901530009682,0.3865250905398646,0.05790508145367434,0.018393004844617748,0.025027272637953915,29.8,0.4216370213557839,0.0021052631578947325,0.004438284435324032,0.32699437001137993,0.060627316792741956
cell,interpolated,global,AdaTE Global,50,10,0.4804860527356283,0.0444066187324011,0.6006836224547952,0.07477568247570472,0.11606355176154955,0.07293422050358996,48.8,1.1352924243950933,0.011817760875485833,0.011097403992333426,0.32699437001137993,0.060627316792741956
cell,interpolated,global,Function-Conditioned DIVA,10,10,0.0963554995643281,0.00809313466199172,0.12920011978568963,0.019123187395534248,0.0,0.0,9.8,0.4216370213557839,0.002105263157894735,0.004438284435324037,1.909169940004358,0.2549395573820257
cell,interpolated,global,Function-Conditioned DIVA,20,10,0.19481626228655088,0.016326308535828053,0.2615012011098408,0.04059792348713032,0.0,0.0,19.8,0.4216370213557839,0.0021052631578947325,0.004438284435324032,1.909169940004358,0.2549395573820257
cell,interpolated,global,Function-Conditioned DIVA,30,10,0.29327702500877373,0.024956901530009682,0.3896260520783261,0.06101099092869361,0.011321044546850997,0.0186714489030865,29.8,0.4216370213557839,0.0021052631578947325,0.004438284435324032,1.909169940004358,0.2549395573820257
cell,interpolated,global,Function-Conditioned DIVA,50,10,0.48118200490017127,0.04005671245079702,0.598620545884768,0.0697374347055722,0.12376241540400548,0.06811824996717666,48.9,0.7378647873726218,0.011121808710942826,0.00758548048966627,1.909169940004358,0.2549395573820257
cell,interpolated,global,Posterior Search (adaptive support),10,10,0.09846076272222282,0.008810478472297286,0.13230108132415117,0.021903648330230546,0.0,0.0,10.0,0.0,0.0,0.0,0.014723539986880496,0.0007307671522980323
cell,interpolated,global,Posterior Search (adaptive support),20,10,0.19692152544444563,0.017620956944594573,0.26460216264830233,0.04380729666046109,0.0,0.0,20.0,0.0,0.0,0.0,0.014723539986880496,0.0007307671522980323
cell,interpolated,global,Posterior Search (adaptive support),30,10,0.29538228816666845,0.026431435416891847,0.38227050993046185,0.05599697564594887,0.036728701406120765,0.045611553642300975,30.0,0.0,0.0,0.0,0.014723539986880496,0.0007307671522980323
cell,interpolated,global,Posterior Search (adaptive support),50,10,0.4923038136111141,0.04405239236148643,0.5913993924258472,0.08264255079693093,0.2031156140173469,0.07896498585651429,50.0,0.0,0.0,0.0,0.014723539986880496,0.0007307671522980323
cell,interpolated,partial,Random,10,10,0.016978991340266217,0.0036873981556353784,0.016748104745594856,0.0033962921766525662,0.017772357674531586,0.005990803962853993,1.7399999999999998,0.3740172307379554,0.08065173724672832,0.004564748893553886,6.003749906085431e-05,9.207205316128623e-06
cell,interpolated,partial,Random,20,10,0.03327498265674107,0.004160999697984744,0.0333500629150776,0.0038757492593780754,0.03302915643133034,0.008255371694082048,3.4099999999999993,0.42869310442060743,0.16198647451724799,0.006760025409684594,6.003749906085431e-05,9.207205316128623e-06
cell,interpolated,partial,Random,30,10,0.04890964715782008,0.004810519609398131,0.04886927917217476,0.004552414514490402,0.04889409503539939,0.008475073508475036,5.01,0.47305155932284776,0.2439825386031635,0.008507325461613988,6.003749906085431e-05,9.207205316128623e-06
cell,interpolated,partial,Random,50,10,0.08248500562852437,0.005603631212925402,0.08152518430324612,0.006384317166146657,0.08479135679135678,0.010502589206654929,8.455,0.6175444203546098,0.40566863730644825,0.01508642440866236,6.003749906085431e-05,9.207205316128623e-06
cell,interpolated,partial,DETOUR,10,10,0.08294627014642976,0.00819323145542244,0.09423861603861851,0.014028403065351552,0.045721774200035065,0.03692363316269211,8.5,0.8498365855987975,0.014684458440564763,0.008352759277079189,4.596001235768199e-05,1.5076195060040871e-05
cell,interpolated,partial,DETOUR,20,10,0.16398231697909788,0.011567067663764894,0.19124022340637187,0.02429135821168547,0.07829188524840698,0.06366108255130515,16.8,1.1352924243950935,0.031279140194891177,0.011352231704537379,4.596001235768199e-05,1.5076195060040871e-05
cell,interpolated,partial,DETOUR,30,10,0.2263933721482939,0.009502855998941868,0.26343902974833877,0.022637465192498138,0.11118583509887858,0.07028851283013343,23.2,1.0327955589886444,0.06649881361268972,0.0113059975277705,4.596001235768199e-05,1.5076195060040871e-05
cell,interpolated,partial,DETOUR,50,10,0.34416394062066474,0.028683940413275922,0.3888403159140269,0.040286680320332065,0.20393645002340657,0.06532124994834482,35.3,3.3349995835415367,0.14398970231430788,0.03562674413074844,4.596001235768199e-05,1.5076195060040871e-05
cell,interpolated,partial,DIVA,10,10,0.007770978090278384,0.006213006269419336,0.007775189760301876,0.006709439586667458,0.007417582417582417,0.01565103779197958,0.8,0.6324555320336759,0.08985975049671613,0.007341966267249279,0.0027041499910410494,0.0004499622709054826
cell,interpolated,partial,DIVA,20,10,0.10540170667727292,0.006210052679057058,0.13722728400948825,0.009387123584194213,0.007417582417582417,0.01565103779197958,10.8,0.6324555320336759,0.08985975049671613,0.007341966267249277,0.0027041499910410494,0.0004499622709054826
cell,interpolated,partial,DIVA,30,10,0.20303243526426745,0.007334465951102755,0.26667937825867466,0.014259454956583002,0.007417582417582417,0.01565103779197958,20.8,0.6324555320336759,0.08985975049671613,0.007341966267249292,0.0027041499910410494,0.0004499622709054826
cell,interpolated,partial,DIVA,50,10,0.397262964603205,0.01041299698222982,0.5095069331614265,0.026776478588834064,0.04909460105112279,0.06608572847983858,40.7,0.8232726023485646,0.0908906783317677,0.009739035758416873,0.0027041499910410494,0.0004499622709054826
cell,interpolated,partial,DIVA-DETOUR,10,10,0.008761077100179374,0.008653049122714867,0.007775189760301876,0.006709439586667458,0.011263736263736264,0.02565573884512904,0.9,0.8755950357709131,0.08886965148681514,0.009335084260497893,0.0026090700121130794,0.0001945133397850234
cell,interpolated,partial,DIVA-DETOUR,20,10,0.10639180568717391,0.008824570767354052,0.13722728400948825,0.009387123584194213,0.011263736263736264,0.02565573884512904,10.9,0.8755950357709131,0.08886965148681514,0.009335084260497893,0.0026090700121130794,0.0001945133397850234
cell,interpolated,partial,DIVA-DETOUR,30,10,0.20402253427416844,0.009804956321899908,0.26667937825867466,0.014259454956583002,0.011263736263736264,0.02565573884512904,20.9,0.8755950357709131,0.08886965148681514,0.009335084260497907,0.0026090700121130794,0.0001945133397850234
cell,interpolated,partial,DIVA-DETOUR,50,10,0.398253063613106,0.012613901750550192,0.5081735998280931,0.02499309243183937,0.056786908743430474,0.06911785392627727,40.8,1.0327955589886444,0.08990057932186671,0.011417373386589907,0.0026090700121130794,0.0001945133397850234
cell,interpolated,partial,AdaTE Global,10,10,0.09763072858699454,0.002762818229489785,0.12945209424918638,0.006004683874113999,0.0,0.0,10.0,0.0,0.0,0.0,0.3161346099921502,0.06966686883212082
cell,interpolated,partial,AdaTE Global,20,10,0.19526145717398907,0.00552563645897957,0.25890418849837277,0.012009367748227999,0.0,0.0,20.0,0.0,0.0,0.0,0.3161346099921502,0.06966686883212082
cell,interpolated,partial,AdaTE Global,30,10,0.2899409198177131,0.008737083215060107,0.3832669075387386,0.021654661544711507,0.004545454545454545,0.014373989364401723,29.7,0.4830458915396479,0.0029512659432705144,0.004752505331788353,0.3161346099921502,0.06966686883212082
