seed,target_sut,coverage,heterogeneity,noise_scale,step,index,event_probability,predicted_severity
20261201,Target-exact-partial-2,exact,partial,0.3,21,178,1.0000000000000002,0.9019939456920312
20261201,Target-exact-partial-2,exact,partial,0.3,22,533,1.0,0.9667789444851613
20261201,Target-exact-partial-2,exact,partial,0.3,23,70,1.0,0.9664580574798884
20261201,Target-exact-partial-2,exact,partial,0.3,24,26,1.0,0.9655046096714115
20261201,Target-exact-partial-2,exact,partial,0.3,25,74,1.0,0.9635395117699694
20261201,Target-exact-partial-2,exact,partial,0.3,26,417,1.0,0.9608749897710331
20261201,Target-exact-partial-2,exact,partial,0.3,27,491,1.0,0.958272929628033
20261201,Target-exact-partial-2,exact,partial,0.3,28,433,1.0,0.957738867644611
20261201,Target-exact-partial-2,exact,partial,0.3,29,289,1.0,0.956636177226688
20261201,Target-exact-partial-2,exact,partial,0.3,30,430,1.0,0.9495527391347514
20261201,Target-exact-partial-2,exact,partial,0.3,31,174,1.0,0.9096055090719044
20261201,Target-exact-partial-2,exact,partial,0.3,32,170,1.0,0.9192999584410404
20261201,Target-exact-partial-2,exact,partial,0.3,33,285,1.0,0.8978681182554817
20261201,Target-exact-partial-2,exact,partial,0.3,34,293,1.0,0.9044579323329768
20261201,Target-exact-partial-2,exact,partial,0.3,35,277,1.0,0.9084869585294424
20261201,Target-exact-partial-2,exact,partial,0.3,36,517,1.0,0.8962253766984467
20261201,Target-exact-partial-2,exact,partial,0.3,37,10,1.0,0.8953111921914017
20261201,Target-exact-partial-2,exact,partial,0.3,38,390,1.0,0.8896926489954742
20261201,Target-exact-partial-2,exact,partial,0.3,39,394,1.0,0.8951379443545184
20261201,Target-exact-partial-2,exact,partial,0.3,40,398,1.0,0.9012934056711956
20261201,Target-exact-partial-2,exact,partial,0.3,41,5,1.0,0.8613546817605211
20261201,Target-exact-partial-2,exact,partial,0.3,42,388,1.0,0.8500000000000001
20261201,Target-exact-partial-2,exact,partial,0.3,43,396,1.0,0.8500000000000001
20261201,Target-exact-partial-2,exact,partial,0.3,44,287,1.0,0.85
20261201,Target-exact-partial-2,exact,partial,0.3,45,295,1.0,0.85
20261201,Target-exact-partial-2,exact,partial,0.3,46,509,1.0,0.85
20261201,Target-exact-partial-2,exact,partial,0.3,47,573,1.0,0.85
20261201,Target-exact-partial-2,exact,partial,0.3,48,577,1.0,0.85
20261201,Target-exact-partial-2,exact,partial,0.3,49,581,1.0,0.85
20261201,Target-exact-partial-2,exact,partial,0.3,50,585,1.0,0.85
20261201,Target-exact-full-1,exact,full,0.3,1,493,1.0,0.9863914979330513
20261201,Target-exact-full-1,exact,full,0.3,2,489,1.0,0.9827128927999691
20261201,Target-exact-full-1,exact,full,0.3,3,485,1.0,0.9818860074968732
20261201,Target-exact-full-1,exact,full,0.3,4,497,1.0,0.9793138852029406
20261201,Target-exact-full-1,exact,full,0.3,5,481,1.0,0.9787147617832113
20261201,Target-exact-full-1,exact,full,0.3,6,98,1.0,0.9776743114284686
20261201,Target-exact-full-1,exact,full,0.3,7,190,1.0,0.9736258549150149
20261201,Target-exact-full-1,exact,full,0.3,8,525,1.0,0.9671189103341421
20261201,Target-exact-full-1,exact,full,0.3,9,297,1.0,0.956650345038019
20261201,Target-exact-full-1,exact,full,0.3,10,386,1.0,0.9492665224930724
20261201,Target-exact-full-1,exact,full,0.3,11,477,1.0,0.9761590049633746
20261201,Target-exact-full-1,exact,full,0.3,12,82,1.0,0.9759970275533612
20261201,Target-exact-full-1,exact,full,0.3,13,86,1.0,0.9743957229793776
20261201,Target-exact-full-1,exact,full,0.3,14,401,1.0,0.9738853517899888
20261201,Target-exact-full-1,exact,full,0.3,15,90,1.0,0.9728933499047149
20261201,Target-exact-full-1,exact,full,0.3,16,78,1.0,0.9728426930663576
20261201,Target-exact-full-1,exact,full,0.3,17,198,1.0,0.9727370376098328
20261201,Target-exact-full-1,exact,full,0.3,18,473,1.0,0.9716646107790897
20261201,Target-exact-full-1,exact,full,0.3,19,533,1.0,0.9667789444851613
20261201,Target-exact-full-1,exact,full,0.3,20,70,1.0,0.9664396724341484
20261201,Target-exact-full-1,exact,full,0.3,21,26,1.0,0.9654800666292994
20261201,Target-exact-full-1,exact,full,0.3,22,74,1.0,0.9634942508271562
20261201,Target-exact-full-1,exact,full,0.3,23,417,1.0,0.9608740344269626
20261201,Target-exact-full-1,exact,full,0.3,24,491,1.0,0.9582699100646654
20261201,Target-exact-full-1,exact,full,0.3,25,433,1.0,0.9577367267320345
20261201,Target-exact-full-1,exact,full,0.3,26,289,1.0,0.9566363709372616
20261201,Target-exact-full-1,exact,full,0.3,27,430,1.0,0.9495462859425474
20261201,Target-exact-full-1,exact,full,0.3,28,499,1.0,0.9470839370464995
20261201,Target-exact-full-1,exact,full,0.3,29,487,1.0,0.9249676435237777
20261201,Target-exact-full-1,exact,full,0.3,30,421,1.0,0.908593240508657
20261201,Target-exact-full-1,exact,full,0.3,31,285,1.0,0.8978744041502602
20261201,Target-exact-full-1,exact,full,0.3,32,517,1.0,0.8962253766984467
20261201,Target-exact-full-1,exact,full,0.3,33,425,1.0,0.895128298729919
20261201,Target-exact-full-1,exact,full,0.3,34,10,1.0,0.8946575689545653
20261201,Target-exact-full-1,exact,full,0.3,35,495,1.0,0.8918555879180039
20261201,Target-exact-full-1,exact,full,0.3,36,390,1.0,0.8896926489954742
20261201,Target-exact-full-1,exact,full,0.3,37,394,1.0,0.8951379443545184
20261201,Target-exact-full-1,exact,full,0.3,38,398,1.0,0.9012934056711956
20261201,Target-exact-full-1,exact,full,0.3,39,409,1.0,0.8823366875678873
20261201,Target-exact-full-1,exact,full,0.3,40,388,1.0,0.8500000000000001
20261201,Target-exact-full-1,exact,full,0.3,41,396,1.0,0.8500000000000001
20261201,Target-exact-full-1,exact,full,0.3,42,509,1.0,0.85
20261201,Target-exact-full-1,exact,full,0.3,43,573,1.0,0.85
20261201,Target-exact-full-1,exact,full,0.3,44,577,1.0,0.85
20261201,Target-exact-full-1,exact,full,0.3,45,581,1.0,0.85
20261201,Target-exact-full-1,exact,full,0.3,46,585,1.0,0.85
20261201,Target-exact-full-1,exact,full,0.3,47,587,1.0,0.85
20261201,Target-exact-full-1,exact,full,0.3,48,589,1.0,0.85
20261201,Target-exact-full-1,exact,full,0.3,49,591,1.0,0.85
20261201,Target-exact-full-1,exact,full,0.3,50,593,1.0,0.85
20261201,Target-exact-full-2,exact,full,0.3,1,493,1.0,0.9863914979330513
20261201,Target-exact-full-2,exact,full,0.3,2,489,1.0,0.9827128938307512
20261201,Target-exact-full-2,exact,full,0.3,3,485,1.0,0.9818860104209151
20261201,Target-exact-full-2,exact,full,0.3,4,98,1.0,0.9776743114284686
20261201,Target-exact-full-2,exact,full,0.3,5,82,1.0,0.9759982049043598
20261201,Target-exact-full-2,exact,full,0.3,6,86,1.0,0.9743986540757286
20261201,Target-exact-full-2,exact,full,0.3,7,190,1.0,0.9736258549150149
20261201,Target-exact-full-2,exact,full,0.3,8,525,1.0,0.9671189103341421
20261201,Target-exact-full-2,exact,full,0.3,9,297,1.0,0.956650345038019
20261201,Target-exact-full-2,exact,full,0.3,10,386,1.0,0.9492665224930724
20261201,Target-exact-full-2,exact,full,0.3,11,90,1.0,0.9729000594373336
20261201,Target-exact-full-2,exact,full,0.3,12,78,1.0,0.9728530872277074
20261201,Target-exact-full-2,exact,full,0.3,13,198,1.0,0.9727249935071889
20261201,Target-exact-full-2,exact,full,0.3,14,194,1.0,0.9697901703348681
20261201,Target-exact-full-2,exact,full,0.3,15,186,1.0,0.9670576654217562
20261201,Target-exact-full-2,exact,full,0.3,16,70,1.0,0.9664580574798884
20261201,Target-exact-full-2,exact,full,0.3,17,26,1.0,0.9655046096714115
20261201,Target-exact-full-2,exact,full,0.3,18,74,1.0,0.9635395117699694
20261201,Target-exact-full-2,exact,full,0.3,19,289,1.0,0.956636177226688
20261201,Target-exact-full-2,exact,full,0.3,20,178,1.0,0.9011596175408478
20261201,Target-exact-full-2,exact,full,0.3,21,285,1.0,0.8978681182554817
20261201,Target-exact-full-2,exact,full,0.3,22,293,1.0,0.9044579323329768
20261201,Target-exact-full-2,exact,full,0.3,23,277,1.0,0.9084869585294424
20261201,Target-exact-full-2,exact,full,0.3,24,10,1.0,0.8953111921914017
20261201,Target-exact-full-2,exact,full,0.3,25,390,1.0,0.8896134117277621
20261201,Target-exact-full-2,exact,full,0.3,26,182,1.0,0.8891742204241568
20261201,Target-exact-full-2,exact,full,0.3,27,170,1.0,0.8773808912195229
20261201,Target-exact-full-2,exact,full,0.3,28,394,1.0,0.8755275154238946
20261201,Target-exact-full-2,exact,full,0.3,29,174,1.0,0.8645082901008891
20261201,Target-exact-full-2,exact,full,0.3,30,5,1.0,0.8613546817605211
20261201,Target-exact-full-2,exact,full,0.3,31,398,1.0,0.8610711006215128
20261201,Target-exact-full-2,exact,full,0.3,32,287,1.0,0.85
20261201,Target-exact-full-2,exact,full,0.3,33,295,1.0,0.85
20261201,Target-exact-full-2,exact,full,0.3,34,192,1.0,0.684229025560186
20261201,Target-exact-full-2,exact,full,0.3,35,188,1.0000000000000002,0.6536854553933864
20261201,Target-exact-full-2,exact,full,0.3,36,299,1.0,0.6415557045024618
20261201,Target-exact-full-2,exact,full,0.3,37,291,1.0,0.6375
20261201,Target-exact-full-2,exact,full,0.3,38,497,0.9999999999999999,0.9793138905494713
20261201,Target-exact-full-2,exact,full,0.3,39,481,1.0,0.9787147695399081
20261201,Target-exact-full-2,exact,full,0.3,40,477,1.0,0.9761590290391355
20261201,Target-exact-full-2,exact,full,0.3,41,401,1.0,0.973885451042483
20261201,Target-exact-full-2,exact,full,0.3,42,473,1.0,0.9716647436566985
20261201,Target-exact-full-2,exact,full,0.3,43,417,1.0,0.9608750271341975
20261201,Target-exact-full-2,exact,full,0.3,44,491,1.0,0.9582730510407008
20261201,Target-exact-full-2,exact,full,0.3,45,433,1.0,0.9577389520494983
20261201,Target-exact-full-2,exact,full,0.3,46,430,1.0,0.9495529929876602
20261201,Target-exact-full-2,exact,full,0.3,47,499,1.0,0.9470931915873588
20261201,Target-exact-full-2,exact,full,0.3,48,533,0.9999999999999999,0.9667811915433374
20261201,Target-exact-full-2,exact,full,0.3,49,517,1.0,0.8962201195598439
20261201,Target-exact-full-2,exact,full,0.3,50,509,1.0,0.8499999999999999
20261201,Target-interpolated-global-1,interpolated,global,0.3,1,493,1.0,0.9863914979330513
20261201,Target-interpolated-global-1,interpolated,global,0.3,2,489,1.0,0.9827128937918403
20261201,Target-interpolated-global-1,interpolated,global,0.3,3,485,1.0,0.9818860103102045
20261201,Target-interpolated-global-1,interpolated,global,0.3,4,497,1.0,0.9793138903475845
20261201,Target-interpolated-global-1,interpolated,global,0.3,5,481,1.0,0.978714769246617
20261201,Target-interpolated-global-1,interpolated,global,0.3,6,98,1.0,0.9776743114284686
20261201,Target-interpolated-global-1,interpolated,global,0.3,7,190,1.0,0.9736258549150149
20261201,Target-interpolated-global-1,interpolated,global,0.3,8,525,1.0,0.9671189103341421
20261201,Target-interpolated-global-1,interpolated,global,0.3,9,297,1.0,0.956650345038019
20261201,Target-interpolated-global-1,interpolated,global,0.3,10,386,1.0,0.9492665224930724
20261201,Target-interpolated-global-1,interpolated,global,0.3,11,477,1.0,0.9761590281278978
20261201,Target-interpolated-global-1,interpolated,global,0.3,12,82,1.0,0.9759979107680035
20261201,Target-interpolated-global-1,interpolated,global,0.3,13,86,1.0,0.9743980092760853
20261201,Target-interpolated-global-1,interpolated,global,0.3,14,401,1.0,0.9738854474345406
20261201,Target-interpolated-global-1,interpolated,global,0.3,15,90,1.0,0.9728987060714389
20261201,Target-interpolated-global-1,interpolated,global,0.3,16,78,1.0,0.9728507961772861
20261201,Target-interpolated-global-1,interpolated,global,0.3,17,198,1.0,0.9727349361315206
20261201,Target-interpolated-global-1,interpolated,global,0.3,18,473,1.0,0.9716647390779716
20261201,Target-interpolated-global-1,interpolated,global,0.3,19,194,1.0,0.969808944174375
20261201,Target-interpolated-global-1,interpolated,global,0.3,20,186,1.0,0.9671006492523
20261201,Target-interpolated-global-1,interpolated,global,0.3,21,70,1.0,0.9664541108658866
20261201,Target-interpolated-global-1,interpolated,global,0.3,22,26,1.0,0.9654983394905331
20261201,Target-interpolated-global-1,interpolated,global,0.3,23,417,1.0,0.9608749897710331
20261201,Target-interpolated-global-1,interpolated,global,0.3,24,289,1.0,0.9566348943511289
20261201,Target-interpolated-global-1,interpolated,global,0.3,25,178,1.0,0.9016845561046405
20261201,Target-interpolated-global-1,interpolated,global,0.3,26,174,1.0,0.9082604003002864
20261201,Target-interpolated-global-1,interpolated,global,0.3,27,170,1.0,0.9169486583279423
20261201,Target-interpolated-global-1,interpolated,global,0.3,28,182,1.0,0.9239819673500707
20261201,Target-interpolated-global-1,interpolated,global,0.3,29,285,1.0,0.8978353569135746
20261201,Target-interpolated-global-1,interpolated,global,0.3,30,293,1.0,0.9038258360913995
20261201,Target-interpolated-global-1,interpolated,global,0.3,31,277,1.0,0.9069395665266051
20261201,Target-interpolated-global-1,interpolated,global,0.3,32,287,1.0,0.8500000000000001
20261201,Target-interpolated-global-1,interpolated,global,0.3,33,295,1.0,0.8500000000000001
20261201,Target-interpolated-global-1,interpolated,global,0.3,34,192,1.0,0.7245848834516374
20261201,Target-interpolated-global-1,interpolated,global,0.3,35,188,1.0,0.669062595910989
20261201,Target-interpolated-global-1,interpolated,global,0.3,36,299,1.0,0.6411307176228503
20261201,Target-interpolated-global-1,interpolated,global,0.3,37,291,1.0,0.6374999999999998
20261201,Target-interpolated-global-1,interpolated,global,0.3,38,533,0.9999999999999999,0.9667693266639863
20261201,Target-interpolated-global-1,interpolated,global,0.3,39,517,1.0,0.8959816110558216
20261201,Target-interpolated-global-1,interpolated,global,0.3,40,509,1.0,0.8499999999999999
20261201,Target-interpolated-global-1,interpolated,global,0.3,41,573,1.0,0.8499999999999999
20261201,Target-interpolated-global-1,interpolated,global,0.3,42,577,1.0,0.8499999999999999
20261201,Target-interpolated-global-1,interpolated,global,0.3,43,581,1.0,0.8499999999999999
20261201,Target-interpolated-global-1,interpolated,global,0.3,44,585,1.0,0.8499999999999999
20261201,Target-interpolated-global-1,interpolated,global,0.3,45,587,1.0,0.8499999999999999
20261201,Target-interpolated-global-1,interpolated,global,0.3,46,589,1.0,0.8499999999999999
20261201,Target-interpolated-global-1,interpolated,global,0.3,47,591,1.0,0.8499999999999999
20261201,Target-interpolated-global-1,interpolated,global,0.3,48,593,1.0,0.8499999999999999
20261201,Target-interpolated-global-1,interpolated,global,0.3,49,595,1.0,0.8499999999999999
20261201,Target-interpolated-global-1,interpolated,global,0.3,50,597,1.0,0.8499999999999999
20261201,Target-interpolated-global-2,interpolated,global,0.3,1,493,1.0,0.9863914979330513
20261201,Target-interpolated-global-2,interpolated,global,0.3,2,489,1.0,0.9827128937918403
20261201,Target-interpolated-global-2,interpolated,global,0.3,3,485,1.0,0.9818860103102045
20261201,Target-interpolated-global-2,interpolated,global,0.3,4,497,1.0,0.9793138903475845
20261201,Target-interpolated-global-2,interpolated,global,0.3,5,481,1.0,0.978714769246617
20261201,Target-interpolated-global-2,interpolated,global,0.3,6,98,1.0,0.9776743114284686
20261201,Target-interpolated-global-2,interpolated,global,0.3,7,190,1.0,0.9736258549150149
20261201,Target-interpolated-global-2,interpolated,global,0.3,8,525,1.0,0.9671189103341421
20261201,Target-interpolated-global-2,interpolated,global,0.3,9,297,1.0,0.956650345038019
20261201,Target-interpolated-global-2,interpolated,global,0.3,10,386,1.0,0.9492665224930724
20261201,Target-interpolated-global-2,interpolated,global,0.3,11,477,1.0,0.9761590281278978
20261201,Target-interpolated-global-2,interpolated,global,0.3,12,82,1.0,0.9759979107680035
20261201,Target-interpolated-global-2,interpolated,global,0.3,13,86,1.0,0.9743980092760853
20261201,Target-interpolated-global-2,interpolated,global,0.3,14,401,1.0,0.9738854474345406
20261201,Target-interpolated-global-2,interpolated,global,0.3,15,90,1.0,0.9728987060714389
20261201,Target-interpolated-global-2,interpolated,global,0.3,16,198,1.0,0.9727370376098328
20261201,Target-interpolated-global-2,interpolated,global,0.3,17,473,1.0,0.9716647390779716
20261201,Target-interpolated-global-2,interpolated,global,0.3,18,417,1.0,0.9608749897710331
20261201,Target-interpolated-global-2,interpolated,global,0.3,19,491,1.0,0.958272929628033
20261201,Target-interpolated-global-2,interpolated,global,0.3,20,433,1.0,0.957738867644611
20261201,Target-interpolated-global-2,interpolated,global,0.3,21,289,1.0,0.956636177226688
20261201,Target-interpolated-global-2,interpolated,global,0.3,22,430,1.0,0.9495527391347514
20261201,Target-interpolated-global-2,interpolated,global,0.3,23,285,1.0,0.8978681182554817
20261201,Target-interpolated-global-2,interpolated,global,0.3,24,293,1.0,0.9044579323329768
20261201,Target-interpolated-global-2,interpolated,global,0.3,25,277,1.0,0.9084869585294424
20261201,Target-interpolated-global-2,interpolated,global,0.3,26,390,1.0,0.8896926489954742
20261201,Target-interpolated-global-2,interpolated,global,0.3,27,394,1.0,0.8951379443545184
20261201,Target-interpolated-global-2,interpolated,global,0.3,28,398,1.0,0.9012934056711956
20261201,Target-interpolated-global-2,interpolated,global,0.3,29,287,1.0,0.85
20261201,Target-interpolated-global-2,interpolated,global,0.3,30,295,1.0,0.85
20261201,Target-interpolated-global-2,interpolated,global,0.3,31,299,1.0,0.641552637949618
20261201,Target-interpolated-global-2,interpolated,global,0.3,32,291,1.0,0.6375
20261201,Target-interpolated-global-2,interpolated,global,0.3,33,78,0.9999999999999999,0.9728512635724931
20261201,Target-interpolated-global-2,interpolated,global,0.3,34,194,0.9999999999999999,0.9698142672113796
20261201,Target-interpolated-global-2,interpolated,global,0.3,35,186,1.0,0.9671146627575313
20261201,Target-interpolated-global-2,interpolated,global,0.3,36,178,1.0,0.901911876926844
20261201,Target-interpolated-global-2,interpolated,global,0.3,37,174,1.0,0.9094835488924957
20261201,Target-interpolated-global-2,interpolated,global,0.3,38,170,1.0,0.9193291085526074
20261201,Target-interpolated-global-2,interpolated,global,0.3,39,182,1.0,0.9268155099964095
20261201,Target-interpolated-global-2,interpolated,global,0.3,40,192,1.0,0.7263690395364625
20261201,Target-interpolated-global-2,interpolated,global,0.3,41,188,1.0,0.6697754245219929
20261201,Target-interpolated-global-2,interpolated,global,0.3,42,533,0.9999999999999999,0.9667811915433374
20261201,Target-interpolated-global-2,interpolated,global,0.3,43,517,1.0,0.8962201195598439
20261201,Target-interpolated-global-2,interpolated,global,0.3,44,509,1.0,0.8500000000000001
20261201,Target-interpolated-global-2,interpolated,global,0.3,45,573,1.0,0.8500000000000001
20261201,Target-interpolated-global-2,interpolated,global,0.3,46,577,1.0,0.8500000000000001
20261201,Target-interpolated-global-2,interpolated,global,0.3,47,581,1.0,0.8500000000000001
20261201,Target-interpolated-global-2,interpolated,global,0.3,48,585,1.0,0.8500000000000001
20261201,Target-interpolated-global-2,interpolated,global,0.3,49,587,1.0,0.8500000000000001
20261201,Target-interpolated-global-2,interpolated,global,0.3,50,589,1.0,0.8500000000000001
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,1,493,1.0,0.9863914979330513
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,2,489,1.0,0.9827128937918403
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,3,485,1.0,0.9818860103102045
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,4,497,1.0,0.9793138903475845
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,5,481,1.0,0.978714769246617
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,6,98,1.0,0.9776743114284686
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,7,190,1.0,0.9736258549150149
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,8,525,1.0,0.9671189103341421
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,9,297,1.0,0.956650345038019
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,10,386,1.0,0.9492665224930724
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,11,477,1.0,0.9761590281278978
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,12,82,1.0,0.9759979107680035
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,13,86,1.0,0.9743977273903226
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,14,401,1.0,0.9738854474345406
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,15,90,1.0,0.9728979588623462
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,16,78,1.0,0.972849556716822
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,17,198,1.0,0.9727334041151088
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,18,473,1.0,0.9716647390779716
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,19,194,1.0,0.9698057013497161
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,20,186,1.0,0.9670926989714298
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,21,70,1.0,0.9664518188720511
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,22,26,1.0,0.96549526777447
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,23,74,1.0,0.9635219658973284
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,24,417,1.0,0.9608749897710331
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,25,491,1.0,0.958272929628033
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,26,433,1.0,0.957738867644611
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,27,289,1.0,0.9566343402406811
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,28,430,1.0,0.9495527391347514
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,29,178,1.0,0.9015913234404032
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,30,174,1.0,0.9079403417321181
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,31,170,1.0,0.9163629609635977
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,32,285,1.0,0.8978212063440747
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,33,293,1.0,0.9036411017690058
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,34,277,1.0,0.9066041554042715
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,35,10,1.0,0.8950278335716331
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,36,390,1.0,0.8896926489954742
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,37,394,1.0,0.8951379443545184
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,38,398,1.0,0.9012934056711956
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,39,5,1.0,0.8593835014666755
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,40,287,1.0,0.8500000000000001
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,41,295,1.0,0.8500000000000001
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,42,388,1.0,0.8500000000000001
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,43,396,1.0,0.8500000000000001
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,44,392,1.0,0.6493862689237355
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,45,299,1.0,0.641115167978922
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,46,291,1.0,0.6375
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,47,533,0.9999999999999999,0.9667811915433374
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,48,517,1.0,0.8962201195598439
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,49,509,1.0,0.8499999999999999
20261201,Target-interpolated-partial-1,interpolated,partial,0.3,50,573,1.0,0.8499999999999999
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,1,493,1.0,0.9863914979330513
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,2,489,1.0,0.9827128937918403
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,3,485,1.0,0.9818860103102045
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,4,497,1.0,0.9793138903475845
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,5,481,1.0,0.978714769246617
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,6,98,1.0,0.9776743114284686
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,7,190,1.0,0.9736258549150149
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,8,525,1.0,0.9671189103341421
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,9,297,1.0,0.956650345038019
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,10,386,1.0,0.9492665224930724
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,11,477,1.0,0.9761590281278978
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,12,82,1.0,0.9759979107680035
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,13,86,1.0,0.9743980092760853
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,14,401,1.0,0.9738854474345406
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,15,90,1.0,0.9728987060714389
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,16,198,1.0,0.9727370376098328
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,17,473,1.0,0.9716647390779716
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,18,417,1.0,0.9608749897710331
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,19,491,1.0,0.9582726680688247
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,20,433,1.0,0.9577387136374234
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,21,289,1.0,0.9566354534816173
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,22,430,1.0,0.9495523006623617
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,23,499,1.0,0.9470923631526422
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,24,487,1.0,0.924989019685221
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,25,421,1.0,0.9089990972718063
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,26,425,1.0,0.9133392817973751
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,27,409,1.0,0.9186150658647367
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,28,471,1.0,0.9028162461755793
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,29,495,1.0,0.9004905590106016
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,30,285,1.0,0.897849635673573
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,31,479,1.0,0.8975604259969178
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,32,483,1.0000000000000002,0.8869322681754412
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,33,390,1.0,0.8896926489954742
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,34,394,1.0,0.8944395820920066
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,35,475,1.0,0.8693841296999856
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,36,78,0.9999999999999999,0.9728512635724931
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,37,194,0.9999999999999999,0.9698142672113796
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,38,186,1.0,0.9671146627575313
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,39,178,1.0,0.901911876926844
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,40,174,1.0,0.9094835488924957
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,41,170,1.0,0.9193291085526074
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,42,182,1.0,0.9268155099964095
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,43,192,1.0,0.7263386155604732
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,44,188,1.0,0.6697632445983563
20261201,Target-interpolated-partial-2,interpolated,partial,0.3,45,533,0.9999999999999999,0.9667811915433374
