task,protocol,method,target_sut,repeat,budget,metric,value,candidate_count,target_feedback
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,7,10,recall,0.13432835820895522,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,7,20,collision_count,19.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,7,20,precision,0.95,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,7,20,recall,0.2835820895522388,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,7,5,collision_count,3.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,7,5,precision,0.6,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,7,5,recall,0.08823529411764706,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,7,10,collision_count,5.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,7,10,precision,0.5,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,7,10,recall,0.14705882352941177,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,7,20,collision_count,14.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,7,20,precision,0.7,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,7,20,recall,0.4117647058823529,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,7,5,collision_count,2.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,7,5,precision,0.4,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,7,5,recall,0.058823529411764705,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,7,10,collision_count,5.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,7,10,precision,0.5,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,7,10,recall,0.14705882352941177,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,7,20,collision_count,8.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,7,20,precision,0.4,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,7,20,recall,0.23529411764705882,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,7,5,collision_count,5.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,7,5,precision,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,7,5,recall,0.14705882352941177,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,7,10,collision_count,8.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,7,10,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,7,10,recall,0.23529411764705882,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,7,20,collision_count,16.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,7,20,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,7,20,recall,0.47058823529411764,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,8,5,collision_count,5.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,8,5,precision,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,8,5,recall,0.07462686567164178,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,8,10,collision_count,10.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,8,10,precision,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,8,10,recall,0.14925373134328357,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,8,20,collision_count,20.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,8,20,precision,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,8,20,recall,0.29850746268656714,192,none
failure_discovery,shared_pool_static,Random,SUT-F,8,5,collision_count,2.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,8,5,precision,0.4,192,none
failure_discovery,shared_pool_static,Random,SUT-F,8,5,recall,0.029850746268656716,192,none
failure_discovery,shared_pool_static,Random,SUT-F,8,10,collision_count,2.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,8,10,precision,0.2,192,none
failure_discovery,shared_pool_static,Random,SUT-F,8,10,recall,0.029850746268656716,192,none
failure_discovery,shared_pool_static,Random,SUT-F,8,20,collision_count,7.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,8,20,precision,0.35,192,none
failure_discovery,shared_pool_static,Random,SUT-F,8,20,recall,0.1044776119402985,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,8,5,collision_count,4.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,8,5,precision,0.8,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,8,5,recall,0.05970149253731343,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,8,10,collision_count,9.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,8,10,precision,0.9,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,8,10,recall,0.13432835820895522,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,8,20,collision_count,19.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,8,20,precision,0.95,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,8,20,recall,0.2835820895522388,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,8,5,collision_count,5.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,8,5,precision,1.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,8,5,recall,0.14705882352941177,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,8,10,collision_count,7.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,8,10,precision,0.7,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,8,10,recall,0.20588235294117646,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,8,20,collision_count,15.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,8,20,precision,0.75,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,8,20,recall,0.4411764705882353,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,8,5,collision_count,2.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,8,5,precision,0.4,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,8,5,recall,0.058823529411764705,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,8,10,collision_count,5.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,8,10,precision,0.5,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,8,10,recall,0.14705882352941177,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,8,20,collision_count,10.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,8,20,precision,0.5,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,8,20,recall,0.29411764705882354,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,8,5,collision_count,5.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,8,5,precision,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,8,5,recall,0.14705882352941177,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,8,10,collision_count,8.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,8,10,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,8,10,recall,0.23529411764705882,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,8,20,collision_count,16.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,8,20,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,8,20,recall,0.47058823529411764,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,9,5,collision_count,5.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,9,5,precision,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,9,5,recall,0.07462686567164178,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,9,10,collision_count,10.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,9,10,precision,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,9,10,recall,0.14925373134328357,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,9,20,collision_count,20.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,9,20,precision,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,9,20,recall,0.29850746268656714,192,none
failure_discovery,shared_pool_static,Random,SUT-F,9,5,collision_count,2.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,9,5,precision,0.4,192,none
failure_discovery,shared_pool_static,Random,SUT-F,9,5,recall,0.029850746268656716,192,none
failure_discovery,shared_pool_static,Random,SUT-F,9,10,collision_count,4.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,9,10,precision,0.4,192,none
failure_discovery,shared_pool_static,Random,SUT-F,9,10,recall,0.05970149253731343,192,none
failure_discovery,shared_pool_static,Random,SUT-F,9,20,collision_count,7.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,9,20,precision,0.35,192,none
failure_discovery,shared_pool_static,Random,SUT-F,9,20,recall,0.1044776119402985,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,9,5,collision_count,4.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,9,5,precision,0.8,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,9,5,recall,0.05970149253731343,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,9,10,collision_count,9.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,9,10,precision,0.9,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,9,10,recall,0.13432835820895522,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,9,20,collision_count,19.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,9,20,precision,0.95,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,9,20,recall,0.2835820895522388,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,9,5,collision_count,4.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,9,5,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,9,5,recall,0.11764705882352941,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,9,10,collision_count,8.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,9,10,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,9,10,recall,0.23529411764705882,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,9,20,collision_count,15.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,9,20,precision,0.75,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,9,20,recall,0.4411764705882353,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,9,5,collision_count,2.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,9,5,precision,0.4,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,9,5,recall,0.058823529411764705,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,9,10,collision_count,4.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,9,10,precision,0.4,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,9,10,recall,0.11764705882352941,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,9,20,collision_count,9.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,9,20,precision,0.45,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,9,20,recall,0.2647058823529412,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,9,5,collision_count,5.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,9,5,precision,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,9,5,recall,0.14705882352941177,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,9,10,collision_count,8.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,9,10,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,9,10,recall,0.23529411764705882,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,9,20,collision_count,16.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,9,20,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,9,20,recall,0.47058823529411764,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,10,5,collision_count,5.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,10,5,precision,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,10,5,recall,0.07462686567164178,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,10,10,collision_count,10.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,10,10,precision,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,10,10,recall,0.14925373134328357,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,10,20,collision_count,19.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,10,20,precision,0.95,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,10,20,recall,0.2835820895522388,192,none
failure_discovery,shared_pool_static,Random,SUT-F,10,5,collision_count,3.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,10,5,precision,0.6,192,none
failure_discovery,shared_pool_static,Random,SUT-F,10,5,recall,0.04477611940298507,192,none
failure_discovery,shared_pool_static,Random,SUT-F,10,10,collision_count,4.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,10,10,precision,0.4,192,none
failure_discovery,shared_pool_static,Random,SUT-F,10,10,recall,0.05970149253731343,192,none
failure_discovery,shared_pool_static,Random,SUT-F,10,20,collision_count,7.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,10,20,precision,0.35,192,none
failure_discovery,shared_pool_static,Random,SUT-F,10,20,recall,0.1044776119402985,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,10,5,collision_count,4.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,10,5,precision,0.8,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,10,5,recall,0.05970149253731343,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,10,10,collision_count,9.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,10,10,precision,0.9,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,10,10,recall,0.13432835820895522,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,10,20,collision_count,19.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,10,20,precision,0.95,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,10,20,recall,0.2835820895522388,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,10,5,collision_count,4.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,10,5,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,10,5,recall,0.11764705882352941,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,10,10,collision_count,6.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,10,10,precision,0.6,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,10,10,recall,0.17647058823529413,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,10,20,collision_count,14.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,10,20,precision,0.7,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,10,20,recall,0.4117647058823529,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,10,5,collision_count,2.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,10,5,precision,0.4,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,10,5,recall,0.058823529411764705,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,10,10,collision_count,4.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,10,10,precision,0.4,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,10,10,recall,0.11764705882352941,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,10,20,collision_count,8.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,10,20,precision,0.4,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,10,20,recall,0.23529411764705882,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,10,5,collision_count,5.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,10,5,precision,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,10,5,recall,0.14705882352941177,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,10,10,collision_count,8.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,10,10,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,10,10,recall,0.23529411764705882,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,10,20,collision_count,16.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,10,20,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,10,20,recall,0.47058823529411764,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,11,5,collision_count,5.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,11,5,precision,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,11,5,recall,0.07462686567164178,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,11,10,collision_count,9.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,11,10,precision,0.9,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,11,10,recall,0.13432835820895522,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,11,20,collision_count,19.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,11,20,precision,0.95,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,11,20,recall,0.2835820895522388,192,none
failure_discovery,shared_pool_static,Random,SUT-F,11,5,collision_count,4.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,11,5,precision,0.8,192,none
failure_discovery,shared_pool_static,Random,SUT-F,11,5,recall,0.05970149253731343,192,none
failure_discovery,shared_pool_static,Random,SUT-F,11,10,collision_count,8.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,11,10,precision,0.8,192,none
failure_discovery,shared_pool_static,Random,SUT-F,11,10,recall,0.11940298507462686,192,none
failure_discovery,shared_pool_static,Random,SUT-F,11,20,collision_count,10.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,11,20,precision,0.5,192,none
failure_discovery,shared_pool_static,Random,SUT-F,11,20,recall,0.14925373134328357,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,11,5,collision_count,4.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,11,5,precision,0.8,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,11,5,recall,0.05970149253731343,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,11,10,collision_count,9.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,11,10,precision,0.9,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,11,10,recall,0.13432835820895522,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,11,20,collision_count,19.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,11,20,precision,0.95,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,11,20,recall,0.2835820895522388,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,11,5,collision_count,5.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,11,5,precision,1.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,11,5,recall,0.14705882352941177,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,11,10,collision_count,7.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,11,10,precision,0.7,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,11,10,recall,0.20588235294117646,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,11,20,collision_count,13.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,11,20,precision,0.65,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-F,11,20,recall,0.38235294117647056,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,11,5,collision_count,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,11,5,precision,0.2,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,11,5,recall,0.029411764705882353,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,11,10,collision_count,2.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,11,10,precision,0.2,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,11,10,recall,0.058823529411764705,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,11,20,collision_count,7.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,11,20,precision,0.35,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-F,11,20,recall,0.20588235294117646,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,11,5,collision_count,5.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,11,5,precision,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,11,5,recall,0.14705882352941177,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,11,10,collision_count,8.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,11,10,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,11,10,recall,0.23529411764705882,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,11,20,collision_count,16.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,11,20,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-F,11,20,recall,0.47058823529411764,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,12,5,collision_count,5.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,12,5,precision,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,12,5,recall,0.07462686567164178,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,12,10,collision_count,10.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,12,10,precision,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,12,10,recall,0.14925373134328357,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,12,20,collision_count,19.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,12,20,precision,0.95,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-F,12,20,recall,0.2835820895522388,192,none
failure_discovery,shared_pool_static,Random,SUT-F,12,5,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,12,5,precision,0.2,192,none
failure_discovery,shared_pool_static,Random,SUT-F,12,5,recall,0.014925373134328358,192,none
failure_discovery,shared_pool_static,Random,SUT-F,12,10,collision_count,3.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,12,10,precision,0.3,192,none
failure_discovery,shared_pool_static,Random,SUT-F,12,10,recall,0.04477611940298507,192,none
failure_discovery,shared_pool_static,Random,SUT-F,12,20,collision_count,5.0,192,none
failure_discovery,shared_pool_static,Random,SUT-F,12,20,precision,0.25,192,none
failure_discovery,shared_pool_static,Random,SUT-F,12,20,recall,0.07462686567164178,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,12,5,collision_count,4.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,12,5,precision,0.8,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,12,5,recall,0.05970149253731343,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,12,10,collision_count,9.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,12,10,precision,0.9,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,12,10,recall,0.13432835820895522,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,12,20,collision_count,19.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-F,12,20,precision,0.95,192,none
