target_sut,rank,scenario_index,scenario_id,mode,predicted_score,collision_offline
SUT-F,84,78,scenario-5bd1c8ae3103ba2f,cutin_braking,0.02546074241399765,0
SUT-F,85,122,scenario-10156dd7a91de447,cutin_braking,0.02067616581916809,0
SUT-F,86,102,scenario-0960ba07db29a03f,cutin_braking,0.020006470382213593,0
SUT-F,87,8,scenario-e4711aa436fa9f07,fast_intrusion,0.018383963033556938,0
SUT-F,88,75,scenario-61467c0e09ecf1a8,cutin_braking,0.018174026161432266,0
SUT-F,89,72,scenario-280d34364cbc6b6d,cutin_braking,0.018124384805560112,0
SUT-F,90,94,scenario-edf93fd35298ced1,cutin_braking,0.01665640063583851,0
SUT-F,91,82,scenario-b7d7ce8b562fe978,cutin_braking,0.015795299783349037,0
SUT-F,92,110,scenario-bb00b5dbea49aa0a,cutin_braking,0.01562674157321453,0
SUT-F,93,191,scenario-a5374fc8d99cede9,lead_braking,0.01539577916264534,0
SUT-F,94,120,scenario-b72de359cec81863,cutin_braking,0.015312292613089085,0
SUT-F,95,100,scenario-9a4003ca1c7bde4b,cutin_braking,0.01456377562135458,0
SUT-F,96,88,scenario-c659b7906bc44c9f,cutin_braking,0.014243882149457932,0
SUT-F,97,127,scenario-b9f0051de842634a,cutin_braking,0.01422942616045475,0
SUT-F,98,76,scenario-5c51a52129f21a06,cutin_braking,0.014111801981925964,0
SUT-F,99,70,scenario-912c00ba281b2139,cutin_braking,0.013969417661428452,0
SUT-F,100,112,scenario-85f7b90d87046890,cutin_braking,0.01388480607420206,0
SUT-F,101,84,scenario-05cbbadcd693c29e,cutin_braking,0.013865278102457523,0
SUT-F,102,60,scenario-6db9e7fbfdfd638b,fast_intrusion,0.013671718537807465,0
SUT-F,103,118,scenario-e6a04a57353f5b64,cutin_braking,0.013629320077598095,0
SUT-F,104,104,scenario-703edd2c006752b8,cutin_braking,0.013581421226263046,0
SUT-F,105,64,scenario-af0947c04f45c4e3,cutin_braking,0.013501095585525036,0
SUT-F,106,96,scenario-086c0ac462d24be0,cutin_braking,0.013446041382849216,0
SUT-F,107,115,scenario-d95f35794576a733,cutin_braking,0.013440459035336971,0
SUT-F,108,124,scenario-d39724a06bc9dabd,cutin_braking,0.013376589864492416,0
SUT-F,109,68,scenario-b9a4766c3f47f8dc,cutin_braking,0.013354274444282055,0
SUT-F,110,108,scenario-d3b4c179a8162638,cutin_braking,0.013322639279067516,0
SUT-F,111,67,scenario-aade0901ee82cbb2,cutin_braking,0.01327544916421175,0
SUT-F,112,80,scenario-26ddcb03b669f629,cutin_braking,0.013214897364377975,0
SUT-F,113,91,scenario-6df57cd4c70f6c79,cutin_braking,0.013100787065923214,0
SUT-F,114,107,scenario-8692f5914255a749,cutin_braking,0.013075349852442741,0
SUT-F,115,92,scenario-c1f8ba30e4945a87,cutin_braking,0.013070421293377876,0
SUT-F,116,116,scenario-94f4428c8adaf474,cutin_braking,0.013005496934056282,0
SUT-F,117,146,scenario-d98233bd2ea1b245,lead_braking,0.012951250188052654,1
SUT-F,118,49,scenario-14be714fd081ba9f,fast_intrusion,0.012643663212656975,0
SUT-F,119,16,scenario-b305c05d6863a534,fast_intrusion,0.012354076839983463,0
SUT-F,120,45,scenario-69dc22df81561b65,fast_intrusion,0.011229461058974266,0
SUT-F,121,1,scenario-06e732de208109c3,fast_intrusion,0.01100965030491352,1
SUT-F,122,36,scenario-fc6d83e62f6153b5,fast_intrusion,0.01088922843337059,0
SUT-F,123,53,scenario-323ddf2694c0596c,fast_intrusion,0.010410347022116184,0
SUT-F,124,175,scenario-fb9812b8a8e4dc75,lead_braking,0.010334637947380543,0
SUT-F,125,131,scenario-16d47cedaa3163a5,lead_braking,0.009715558029711246,0
SUT-F,126,25,scenario-7345f3aa46ebd2f9,fast_intrusion,0.009332658722996712,0
SUT-F,127,29,scenario-1510a1e2f2e40c72,fast_intrusion,0.009225255809724331,0
SUT-F,128,57,scenario-8cc278e2f11e506d,fast_intrusion,0.008659022860229015,0
SUT-F,129,32,scenario-5842526b6d118be9,fast_intrusion,0.008630678988993168,0
SUT-F,130,12,scenario-d832580f95921a9f,fast_intrusion,0.008271914906799793,0
SUT-F,131,58,scenario-6936e9e25dadcf8d,fast_intrusion,0.008017634972929955,0
SUT-F,132,182,scenario-757e70f0d94e8633,lead_braking,0.007893179543316364,1
SUT-F,133,10,scenario-6ef86e3cdb856e4d,fast_intrusion,0.007829597219824791,0
SUT-F,134,52,scenario-a58beaefee70f4c5,fast_intrusion,0.007685785181820393,0
SUT-F,135,4,scenario-aa3fb599518353a5,fast_intrusion,0.007651028223335743,0
SUT-F,136,44,scenario-da22bd23ad7f2864,fast_intrusion,0.0075345225632190704,0
SUT-F,137,62,scenario-2bd6237484872972,fast_intrusion,0.007510801311582327,0
SUT-F,138,34,scenario-3dfb78d9cf4e0e5c,fast_intrusion,0.0074542975053191185,0
SUT-F,139,155,scenario-4b01d410c83c7d9b,lead_braking,0.007418397348374128,0
SUT-F,140,28,scenario-383478f978bc7c38,fast_intrusion,0.007362800650298595,0
SUT-F,141,2,scenario-e2f4f08814a61a01,fast_intrusion,0.007330584805458784,0
SUT-F,142,22,scenario-5656fab18832599e,fast_intrusion,0.007317751180380583,0
SUT-F,143,129,scenario-370eb5e52aeab008,lead_braking,0.007307691499590874,0
SUT-F,144,38,scenario-bc7b31136daf6313,fast_intrusion,0.007257038727402687,0
SUT-F,145,42,scenario-e7e0fba002356b9b,fast_intrusion,0.007215008605271578,0
SUT-F,146,14,scenario-6aeacb97ad00bdd8,fast_intrusion,0.007198540028184652,0
SUT-F,147,135,scenario-0dd2ff55541f2f49,lead_braking,0.007187047507613897,0
SUT-F,148,26,scenario-2835ecddb656b3cb,fast_intrusion,0.007119790650904179,0
SUT-F,149,9,scenario-63e9e44a0014b442,fast_intrusion,0.007116342429071665,0
SUT-F,150,46,scenario-c2ee1f14d428278f,fast_intrusion,0.0071036359295248985,0
SUT-F,151,50,scenario-ca8a202931570bfd,fast_intrusion,0.007065828889608383,0
SUT-F,152,18,scenario-93c523ad6b5821bc,fast_intrusion,0.007040482480078936,0
SUT-F,153,17,scenario-ce6429c68968a29c,fast_intrusion,0.007027143612504005,0
SUT-F,154,6,scenario-54c543bd7c8960ac,fast_intrusion,0.007025646977126598,0
SUT-F,155,54,scenario-05c63500740123be,fast_intrusion,0.00701800687238574,0
SUT-F,156,30,scenario-6a51d720097ca006,fast_intrusion,0.006982236169278622,0
SUT-F,157,33,scenario-d58af260e3aa4e49,fast_intrusion,0.006947764661163092,0
SUT-F,158,186,scenario-345699793d918095,lead_braking,0.00692023616284132,0
SUT-F,159,172,scenario-a072b66d5d7ed254,lead_braking,0.006768702529370785,0
SUT-F,160,132,scenario-f99656c9513976da,lead_braking,0.006733620073646307,0
SUT-F,161,144,scenario-3e3919a5db17053a,lead_braking,0.006688674446195364,0
SUT-F,162,142,scenario-80615957b768f5bb,lead_braking,0.006679479964077473,0
SUT-F,163,178,scenario-60d0da0eb14917ad,lead_braking,0.006675548851490021,0
SUT-F,164,184,scenario-0260ceae5b9ea634,lead_braking,0.006634441204369068,0
SUT-F,165,156,scenario-1e43d868b859ddac,lead_braking,0.006625911220908165,0
SUT-F,166,180,scenario-d5203f538ba5afb6,lead_braking,0.006555746775120497,0
SUT-F,167,130,scenario-d58d0093b5d8fa7d,lead_braking,0.006552605424076319,0
SUT-F,168,160,scenario-54ece6fc3441e6c4,lead_braking,0.0065122926607728004,0
SUT-F,169,154,scenario-34bbf7e9743fe3e5,lead_braking,0.006504584103822708,0
SUT-F,170,190,scenario-ffb0d8811ff61d83,lead_braking,0.006495948880910873,0
SUT-F,171,166,scenario-c19674fed95975f4,lead_braking,0.006462139543145895,0
SUT-F,172,147,scenario-1bb35a75a5c3e0f1,lead_braking,0.006442951504141092,0
SUT-F,173,136,scenario-53f1fc89bfe5429d,lead_braking,0.006423965562134981,0
SUT-F,174,164,scenario-192c7f430edcd2de,lead_braking,0.006418084725737572,0
SUT-F,175,140,scenario-4371b8d0013d68cd,lead_braking,0.006394105032086372,0
SUT-F,176,170,scenario-2f12216d9e84c75a,lead_braking,0.006386735010892153,0
SUT-F,177,176,scenario-e5240ee21b610e78,lead_braking,0.006350724026560783,0
SUT-F,178,150,scenario-847740ec13686691,lead_braking,0.006266207899898291,0
SUT-F,179,134,scenario-0420150e97657de9,lead_braking,0.00622192956507206,0
SUT-F,180,188,scenario-059020c98343d03f,lead_braking,0.006219146773219109,0
SUT-F,181,128,scenario-a19c2547b5705c26,lead_braking,0.0062137083150446415,0
SUT-F,182,148,scenario-b431c4430993153f,lead_braking,0.006198272109031677,0
SUT-F,183,183,scenario-b36920495b5f5b7b,lead_braking,0.006183160003274679,0
SUT-F,184,168,scenario-011f695fc155d140,lead_braking,0.006179671734571457,0
SUT-F,185,158,scenario-a2a2e1670458014a,lead_braking,0.006179639603942633,0
SUT-F,186,152,scenario-8caf3083bcd90271,lead_braking,0.006168893072754145,0
SUT-F,187,174,scenario-b575a6d5f14aa61a,lead_braking,0.006167240906506777,0
SUT-F,188,171,scenario-e2f1324582e7aad7,lead_braking,0.006122998893260956,0
SUT-F,189,159,scenario-cc0c1fae4aa3309d,lead_braking,0.006085027474910021,0
SUT-F,190,139,scenario-ba6f5989e9f6b40d,lead_braking,0.006031238008290529,0
SUT-F,191,163,scenario-a9b1b33563747a69,lead_braking,0.0059483530931174755,0
SUT-F,192,187,scenario-db3765a7deb0468d,lead_braking,0.00591155095025897,0
